	GSM2345472	GSM2345460	GSM2345464	GSM2345473	GSM2345470	GSM2345461	GSM2345466	GSM2345463	GSM2345469	GSM2345471	GSM2345462	GSM2345465	GSM2345468	GSM2345467	GSM2345459
4833427G06Rik	2	2	3	0	4	4	4	7	0	1	3	2	6	3	0
4833439L19Rik	6262	3488	5080	2342	4018	2792	5201	2677	5424	2099	1542	5010	5774	3883	3920
4921501E09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921504E06Rik	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
4921507P07Rik	9	15	13	9	5	20	23	17	19	12	3	18	12	9	13
4921508M14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921509C19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921511C20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921511H03Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4921511M17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921513D11Rik	0	0	1	1	1	1	0	0	1	3	0	2	0	0	3
4921513I03Rik	1	4	0	0	0	0	0	1	0	0	0	2	0	0	0
4921517D22Rik	0	0	1	1	0	0	1	2	0	0	1	0	0	0	0
4921524J17Rik	145	291	149	132	65	117	229	126	250	94	128	270	157	68	299
4921524L21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921528I07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921530L21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921536K21Rik	65	30	30	25	38	20	44	22	55	23	77	45	55	43	28
4921539E11Rik	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
4922502D21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930402F06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930402H24Rik	1248	1154	957	958	601	877	1508	998	1993	874	1288	1544	1201	553	1066
4930402K13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930404H24Rik	1	0	0	0	2	1	0	0	1	0	0	0	1	0	1
4930404N11Rik	5	17	6	2	13	12	10	10	2	2	2	14	8	2	15
4930407I10Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4930408O17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930412O13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930415F15Rik	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0
4930415H17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930415L06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930415O20Rik	2	4	0	0	5	6	1	3	20	3	0	2	17	4	1
4930421P07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930426L09Rik	5	1	7	5	3	3	3	2	8	0	3	1	6	2	1
4930427A07Rik	150	326	269	79	90	92	307	97	130	86	51	236	139	74	220
4930430A15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930430F08Rik	68	135	52	92	42	97	124	81	153	104	97	96	53	42	144
4930431P19Rik	126	53	73	61	98	59	52	61	118	38	42	70	126	106	34
4930432E11Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4930432K21Rik	3	11	7	5	4	13	10	6	7	2	16	5	2	3	5
4930432M17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930433I11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930435E12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930438A08Rik	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1
4930442H23Rik	3	7	6	2	10	3	3	6	5	0	2	1	4	4	5
4930444G20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930444P10Rik	2	4	1	0	2	0	3	1	3	0	1	3	2	2	5
4930447A16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930447C04Rik	1	5	1	1	0	1	2	9	0	0	0	3	0	0	5
4930447F04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930448K20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930449A18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930449I24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930451G09Rik	38	42	27	25	25	32	30	27	43	30	29	21	33	32	35
4930451I11Rik	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4930452B06Rik	33	117	74	16	20	31	103	70	37	21	6	89	35	11	87
4930453N24Rik	298	342	316	182	157	247	365	328	389	142	215	374	274	189	273
4930455H04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930465K10Rik	0	3	1	0	1	1	4	1	1	0	0	0	1	1	2
4930467E23Rik	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
4930469B13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930470P17Rik	10	7	8	2	1	4	5	4	8	1	3	6	3	6	2
4930474N05Rik	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
4930480E11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930486L24Rik	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4930488N24Rik	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
4930502E18Rik	1	0	0	0	1	1	2	1	1	2	1	3	2	1	2
4930503B20Rik	3	3	1	3	0	0	0	0	0	5	0	0	0	0	1
4930503E14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930503H13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930503L19Rik	55	195	57	82	12	95	128	105	120	75	47	170	50	20	145
4930504O13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930505A04Rik	13	13	12	13	7	8	22	10	21	8	9	20	8	9	12
4930507D05Rik	3	3	11	2	4	4	6	2	6	1	3	8	6	3	5
4930512M02Rik	0	11	0	4	0	2	5	5	2	2	0	4	0	2	2
4930513O06Rik	0	3	1	0	0	1	0	0	0	0	0	1	0	1	0
4930515G13Rik	0	0	0	0	0	0	0	2	0	1	0	2	0	1	1
4930515G16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930516K23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930518I15Rik	0	8	0	1	0	0	2	1	0	2	2	2	0	0	6
4930519F09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4930519F16Rik	0	1	0	0	0	0	1	0	0	3	0	1	0	0	1
4930519G04Rik	0	6	2	3	0	0	0	3	1	0	1	1	2	1	1
4930519P11Rik	0	0	2	1	1	1	0	0	1	1	1	2	4	2	1
4930522H14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930522L14Rik	30	91	25	49	18	49	50	48	51	50	19	59	15	30	63
4930523C07Rik	33	73	80	23	19	70	89	122	58	33	54	96	23	20	56
4930524B15Rik	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
4930524J08Rik	8	7	3	5	11	5	7	5	5	4	6	4	12	9	5
4930524N10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930526A20Rik	14	86	26	12	7	25	28	74	19	8	19	42	19	33	36
4930529C04Rik	1	3	0	0	0	0	1	3	2	0	1	1	1	3	0
4930533K18Rik	0	3	0	0	0	0	1	0	0	1	0	2	0	0	1
4930533O14Rik	2121	1705	2139	686	1704	1245	1954	1084	1494	524	793	1522	2382	1703	1623
4930535I16Rik	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0
4930538K18Rik	1	1	0	0	0	1	0	0	0	3	0	2	0	2	0
4930539E08Rik	20	124	226	21	18	96	198	433	50	15	660	302	29	23	71
4930544D05Rik	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4930544G11Rik	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
4930546C10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930548H24Rik	1	9	3	1	1	3	2	9	3	1	4	4	4	2	1
4930549C01Rik	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0
4930550C14Rik	71	83	46	37	27	56	67	75	75	36	42	72	54	49	79
4930550L24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930553M12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930555G01Rik	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
4930555K19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930556J24Rik	1	1	0	0	1	0	3	2	2	0	1	1	0	2	2
4930557A04Rik	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0
4930558C23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930558K02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930562C15Rik	6	44	7	4	5	11	35	25	12	10	27	43	4	5	17
4930563D23Rik	0	3	0	0	0	0	0	0	0	1	0	1	0	0	4
4930563I02Rik	0	1	3	2	0	1	0	0	1	0	1	0	2	0	0
4930563M21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930564D02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930567H17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930568D16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930572O03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930578C19Rik	0	0	3	0	0	1	2	1	3	0	0	0	2	1	0
4930578G10Rik	0	2	0	0	0	2	1	0	1	1	0	0	0	0	0
4930578I06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930579F01Rik	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930579G24Rik	75	118	75	48	44	47	149	43	78	37	18	127	65	40	76
4930583I09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930590J08Rik	2	13	5	9	1	8	5	7	4	6	7	14	4	4	4
4930595D18Rik	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
4930595M18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930596D02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931400O07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931406B18Rik	0	2	1	0	0	1	2	2	1	0	0	0	0	1	0
4931406C07Rik	544	387	519	324	288	425	602	357	643	264	358	652	514	270	436
4931406P16Rik	265	637	324	286	124	464	661	582	567	237	382	638	307	138	604
4931408C20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931409K22Rik	0	4	1	0	1	0	2	1	0	0	0	0	0	0	1
4931414P19Rik	132	116	69	57	83	59	101	99	102	74	71	82	138	77	131
4931417E11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931422A03Rik	0	5	1	1	0	1	6	8	3	0	1	4	0	0	4
4931423N10Rik	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0
4931428F04Rik	229	305	225	109	191	201	300	249	275	104	216	308	317	190	258
4931428L18Rik	0	2	1	1	0	1	0	0	1	0	0	0	0	0	0
4931429L15Rik	0	1	0	0	0	0	1	0	0	0	0	1	0	0	2
4931431F19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931440F15Rik	25	7	5	3	3	4	9	5	4	3	7	13	10	1	4
4931440P22Rik	32	40	25	25	13	20	43	44	28	23	22	56	32	24	38
4932411E22Rik	3	6	0	0	0	0	9	4	2	1	1	10	1	4	4
4932411N23Rik	1	1	0	0	0	1	1	0	0	0	0	2	0	1	1
4932414N04Rik	0	1	0	1	1	1	1	5	0	2	0	2	0	1	6
4932415D10Rik	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4932416K20Rik	0	1	0	1	0	0	1	0	0	0	1	0	1	2	0
4932429P05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4932431P20Rik	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
4932438A13Rik	682	2508	752	1471	224	1431	2461	1552	2027	1215	1246	2511	612	282	2196
4932438H23Rik	1	10	5	0	0	7	5	7	1	0	7	8	2	0	8
4932443I19Rik	0	9	4	2	2	5	0	2	2	2	2	3	3	0	6
4933400A11Rik	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0
4933401B06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933402D24Rik	0	2	1	0	0	1	0	2	0	0	0	0	2	0	0
4933402E13Rik	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
4933402J07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933402N03Rik	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
4933402N22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933402P03Rik	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4933403O08Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4933405L10Rik	1	2	1	0	0	0	0	4	0	0	0	0	0	0	1
4933405O20Rik	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
4933406J08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933406M09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933406P04Rik	75	35	58	38	40	34	62	45	74	31	36	55	41	35	39
4933407L21Rik	1	7	0	2	1	1	3	2	0	1	2	0	0	0	3
4933408B17Rik	2	10	6	5	1	12	9	3	5	5	7	7	3	2	5
4933408J17Rik	0	1	2	0	1	3	0	2	1	3	0	0	3	3	4
4933409G03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933411G06Rik	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0
4933411K16Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4933412A08Rik	6	13	5	6	2	3	10	4	9	3	8	15	5	4	10
4933412E24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933413G19Rik	0	2	0	0	0	0	0	0	0	0	1	1	0	0	2
4933414I15Rik	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4933415A04Rik	0	0	2	0	1	2	0	4	3	0	0	3	2	0	0
4933415F23Rik	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
4933416C03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933416E14Rik	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1
4933416I08Rik	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4933417A18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
4933417G07Rik	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0
4933421I07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933424G06Rik	1	2	3	2	1	1	4	5	2	0	2	1	1	2	1
4933425L06Rik	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
4933427D14Rik	165	282	121	127	82	118	220	182	224	122	113	247	127	95	217
4933427G17Rik	7	5	3	5	1	4	11	3	8	1	10	11	2	3	4
4933427G23Rik	2	4	3	6	5	8	14	2	6	5	5	3	10	2	4
4933427I04Rik	8	88	10	13	4	13	25	24	6	7	22	23	3	12	31
4933428G20Rik	0	8	0	1	2	2	1	5	1	1	1	1	0	0	5
4933428M09Rik	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
4933430I17Rik	7	12	5	3	7	13	10	4	9	2	2	8	4	3	3
4933434E20Rik	1300	923	801	560	614	544	922	638	967	477	492	839	882	642	770
4933436I01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5031410I06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5031414D18Rik	0	0	1	2	0	0	3	2	0	0	3	0	0	2	1
5031439G07Rik	1101	1242	1072	600	840	959	1290	1096	1261	484	1418	1297	1171	871	1327
5033404E19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5033423K11Rik	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
5330417C22Rik	4151	2093	3132	2259	2050	2350	3927	1963	4698	1775	1247	3947	4498	2021	2217
5330417H12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5330438D12Rik	81	49	82	45	28	33	83	61	73	40	38	87	79	44	40
5430401F13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430402E10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430403G16Rik	16	67	14	32	8	26	31	39	27	27	20	28	11	14	46
5430416O09Rik	0	11	1	4	0	4	5	3	2	2	2	3	3	3	6
5430419D17Rik	1	2	2	0	0	3	1	0	7	1	0	1	16	3	0
5430427O19Rik	0	1	0	3	0	0	0	1	1	0	1	0	0	0	0
5530400C23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5530401A14Rik	30	35	9	21	6	19	11	15	19	21	34	26	13	18	20
5730409E04Rik	285	75	167	111	152	123	180	84	214	74	75	197	247	159	91
5730416F02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5730455P16Rik	277	425	269	338	102	297	566	258	471	292	270	635	163	116	453
5730480H06Rik	131	186	101	80	69	109	129	145	133	58	50	147	103	65	96
5730507C01Rik	2	66	25	21	5	43	42	67	30	14	19	46	4	6	50
5730508B09Rik	48	74	67	23	29	59	67	58	40	33	58	65	49	36	78
5730522E02Rik	1	3	0	1	1	5	6	3	5	6	0	4	2	1	1
5730559C18Rik	132	76	161	73	128	113	167	257	138	48	162	162	175	140	87
5730596B20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5830411N06Rik	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
5830417I10Rik	529	894	368	464	307	464	726	464	737	300	455	632	548	303	815
5830454E08Rik	66	20	21	22	53	19	22	31	55	15	15	14	72	54	18
5830473C10Rik	18	14	10	7	6	2	16	6	14	10	0	23	8	9	16
5930422O12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6030419C18Rik	12	6	11	3	5	7	10	15	12	9	35	8	12	5	10
6030445D17Rik	1	1	0	0	0	0	1	0	0	0	1	1	2	0	1
6030452D12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6030458C11Rik	280	266	144	148	147	202	268	165	346	150	248	229	294	177	214
6030468B19Rik	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0
6030469F06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6030498E09Rik	0	3	0	0	0	0	0	0	1	0	0	0	1	0	2
6330403A02Rik	4	45	6	3	0	30	7	49	9	5	2	24	3	0	34
6330408A02Rik	131	153	48	97	54	89	102	68	129	70	88	87	99	60	107
6330409D20Rik	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
6330416G13Rik	220	138	164	112	174	94	225	81	194	101	280	215	225	182	125
6330549D23Rik	15	12	3	8	6	11	9	5	11	4	12	13	5	5	17
6430531B16Rik	1	9	4	5	5	4	7	11	6	1	3	4	0	3	6
6430548M08Rik	1121	1124	938	596	681	656	1150	593	1047	388	1205	968	1036	702	1067
6430550D23Rik	1	16	2	4	3	8	3	16	6	5	3	8	3	1	4
6430571L13Rik	61	53	37	27	47	35	37	52	41	26	18	46	51	47	41
6430573F11Rik	195	56	71	101	57	50	81	95	123	131	26	115	99	84	46
6430628N08Rik	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
6720489N17Rik	9	60	6	31	7	19	29	28	14	18	21	31	7	7	26
6820408C15Rik	5	5	4	4	1	1	8	2	4	1	4	5	0	4	3
6820431F20Rik	396	1157	651	550	211	821	1003	1082	822	481	812	1257	350	254	1042
7420426K07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7420461P10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7530416G11Rik	0	2	3	1	0	1	2	1	0	0	2	1	1	1	1
7530428D23Rik	0	2	0	1	0	1	0	0	0	1	0	1	1	0	0
8030411F24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8030423J24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8030462N17Rik	308	292	236	218	111	253	389	211	417	141	199	431	233	122	279
8030474K03Rik	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
8430408G22Rik	150	184	191	77	76	160	207	223	112	51	44	132	123	134	214
9030612E09Rik	79	30	67	35	42	28	67	56	57	19	37	65	64	43	36
9030617O03Rik	110	33	39	49	53	29	53	32	60	45	30	46	105	52	49
9030619P08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9030624G23Rik	0	18	6	5	0	18	10	11	8	8	12	14	6	1	16
9030624J02Rik	1258	831	921	547	727	644	1046	809	973	476	593	1027	1117	743	949
9130008F23Rik	0	1	4	0	2	2	1	5	4	0	4	2	4	4	3
9130011E15Rik	397	232	299	170	198	187	362	191	378	141	250	393	369	193	260
9130019O22Rik	34	24	7	36	20	14	21	12	33	16	82	19	23	40	39
9130023H24Rik	398	130	93	206	165	107	167	90	262	166	166	121	289	185	163
9130204L05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9130208D14Rik	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
9130213A22Rik	7	1	1	4	1	1	2	2	2	1	3	4	2	5	2
9130230L23Rik	98	91	115	43	104	71	129	74	113	40	49	121	119	77	70
9130401M01Rik	378	186	293	144	290	156	254	194	275	89	196	241	365	323	219
9130409I23Rik	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2
9130409J20Rik	0	0	0	0	0	1	0	77	1	1	2	1	1	0	1
9230019H11Rik	0	0	0	0	0	0	0	0	1	0	1	4	0	0	0
9230102O04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9230104L09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9230104M06Rik	4	2	3	0	0	1	2	4	0	3	1	2	1	0	3
9230106D20Rik	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9230109A22Rik	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0
9230110C19Rik	20	46	16	14	11	31	16	36	26	12	24	26	18	7	36
9230110F15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9230112D13Rik	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
9230113P08Rik	0	5	3	0	0	0	2	3	2	0	2	1	0	0	1
9330132A10Rik	1	2	0	0	0	0	0	0	1	0	1	1	0	0	1
9330151L19Rik	109	73	59	56	35	48	87	77	95	49	69	74	80	41	56
9330159F19Rik	38	39	22	65	14	29	68	18	87	57	57	88	41	26	34
9330161L09Rik	5	4	2	2	2	5	5	5	7	2	2	5	2	1	4
9330182L06Rik	1029	1749	1729	1045	325	1765	2901	1843	1723	910	1023	2914	760	363	1857
9330182O14Rik	2	1	0	1	0	1	2	1	2	2	0	0	2	2	0
9430007A20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9430015G10Rik	101	192	114	48	78	108	176	111	126	62	85	138	127	94	122
9430016H08Rik	192	300	265	112	136	182	236	255	186	96	140	284	196	172	195
9430020K01Rik	3	11	20	1	3	20	21	18	18	4	11	12	11	10	4
9430025C20Rik	2	9	0	1	1	1	3	4	1	2	2	5	0	1	1
9430038I01Rik	28	59	44	20	19	20	38	31	35	16	27	41	43	13	40
9430069I07Rik	4	1	0	2	5	0	3	0	4	1	0	6	2	1	0
9430076C15Rik	12	7	8	5	5	6	2	36	5	1	7	10	7	4	4
9430097D07Rik	0	0	2	0	0	0	2	3	1	0	0	2	0	1	2
9530002B09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9530003J23Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
9530053A07Rik	23	35	39	6	11	18	18	20	11	11	26	16	14	14	26
9530068E07Rik	4048	2808	4015	1784	2875	2813	4012	3264	4190	1437	1983	4101	4537	2808	3118
9530077C05Rik	165	104	147	76	95	55	116	63	127	59	19	155	118	113	76
9630041A04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9830107B12Rik	0	0	0	1	0	0	3	0	3	0	0	3	0	0	2
9830147E19Rik	18	136	23	68	21	77	89	92	31	66	28	104	19	12	96
9930012K11Rik	6	8	10	3	7	4	7	9	5	3	14	8	5	3	10
9930021J03Rik	247	1141	428	502	151	689	1281	668	825	453	416	1292	211	147	992
9930022D16Rik	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0
9930111J21Rik1	0	1	0	1	0	1	1	0	0	0	2	1	1	0	0
9930111J21Rik2	19	188	21	38	4	39	73	81	39	31	38	107	13	14	69
A130006I12Rik	2	1	3	1	4	4	1	5	4	1	1	0	3	0	2
A130010J15Rik	204	300	280	143	121	188	345	178	269	135	199	312	183	126	298
A130051J06Rik	2	4	3	2	1	4	3	3	3	1	1	0	0	0	4
A130057D12Rik	4	2	0	3	3	0	2	1	3	2	3	2	0	6	0
A1bg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1cf	97	590	74	187	61	266	249	222	304	111	86	259	93	53	489
A230046K03Rik	136	617	99	317	44	237	393	316	427	236	508	402	105	82	472
A230050P20Rik	703	506	564	361	363	361	705	546	586	331	285	687	546	399	404
A230052G05Rik	3	8	19	3	2	5	7	12	0	0	9	11	2	2	8
A230065H16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A230072I06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A26c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2m	0	19	0	0	1	2	0	0	0	0	2	2	1	0	0
A330017A19Rik	4	6	2	2	0	2	3	2	2	1	0	9	4	1	3
A330044P14Rik	17	88	6	23	8	20	34	51	28	16	17	41	10	3	48
A330070K13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3galt2	3	22	7	4	3	12	23	8	9	7	12	22	6	3	7
A430005L14Rik	536	351	382	201	401	256	352	261	357	123	227	293	439	440	376
A430033K04Rik	119	268	89	149	106	133	153	166	218	116	163	106	124	115	241
A430060F13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A430078G23Rik	1	6	2	3	0	1	0	2	2	1	5	0	1	2	2
A430089I19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A430105I19Rik	420	580	313	225	289	237	451	450	432	221	155	440	350	264	469
A4galt	1	2	2	1	1	7	9	6	0	0	24	2	6	1	5
A4gnt	0	0	3	0	0	0	2	2	0	0	1	1	0	0	0
A530016L24Rik	0	0	3	0	1	0	2	0	0	0	0	3	0	0	0
A530032D15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A530064D06Rik	0	1	0	0	0	0	2	3	1	4	1	0	5	2	1
A530084C06Rik	1	0	0	0	0	1	1	14	1	0	0	0	0	0	0
A530099J19Rik	5	2	5	1	1	4	4	6	7	1	2	9	4	1	3
A630001G21Rik	1	1	1	1	0	2	0	2	1	0	0	4	2	0	0
A630010A05Rik	2	9	1	2	2	4	1	9	9	3	2	6	0	1	1
A630023A22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A630033H20Rik	1	0	1	0	0	2	3	1	2	1	1	2	0	0	2
A630073D07Rik	1	14	0	0	0	0	2	5	2	1	0	2	0	1	5
A630076J17Rik	0	0	0	0	0	8	0	6	0	0	0	0	0	0	0
A630095E13Rik	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0
A630095N17Rik	2	0	0	2	1	1	3	2	3	2	4	3	1	2	1
A730015C16Rik	5	11	2	0	2	3	10	4	4	4	4	5	6	2	4
A730017C20Rik	10	8	16	3	9	8	18	8	20	8	0	14	14	9	7
A730018C14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
