	GSM5396612	GSM5396613	GSM5396614	GSM5396615	GSM5396616	GSM5396617	GSM5396618	GSM5396619	GSM5396620
Gm3547	0	0	0	0	0	0	0	0	0
Gm3549	0	0	0	0	0	0	0	0	0
Gm35496	4	4	8	17	3	1	2	1	4
Gm3550	8	3	4	5	4	1	2	0	0
Gm35501	2	1	1	2	4	6	0	3	3
Gm35507	11	3	4	7	5	6	4	3	4
Gm3551	0	0	0	0	0	0	0	0	0
Gm35514	0	0	0	0	0	0	0	0	0
Gm35520	0	0	0	0	0	1	0	0	0
Gm35521	0	0	0	0	0	0	0	0	0
Gm35533	0	2	1	0	0	3	1	0	2
Gm35548	0	0	0	0	0	0	0	0	0
Gm35549	3	11	5	8	8	7	4	7	5
Gm3555	0	0	0	0	0	0	18	13	3
Gm35550	0	0	0	0	0	0	0	0	0
Gm35551	1	0	0	2	0	2	0	0	0
Gm35552	0	0	0	0	0	0	0	0	0
Gm35554	0	0	0	0	0	0	0	0	0
Gm35558	1	0	0	2	0	0	0	0	0
Gm35569	0	0	0	0	0	0	0	0	0
Gm35572	5	3	2	1	2	4	1	2	0
Gm35576	3	0	0	8	1	4	3	2	0
Gm3558	0	0	3	0	0	0	2	0	0
Gm35584	0	0	0	0	0	0	0	0	0
Gm35585	1	1	0	1	0	3	0	2	0
Gm35595	0	0	0	0	0	0	0	0	0
Gm35608	2	1	3	3	0	1	1	3	1
Gm35610	3	1	1	0	0	2	0	0	0
Gm35611	5	1	3	3	3	2	3	3	2
Gm35615	0	0	0	0	0	0	0	0	0
Gm35618	1	2	0	0	2	2	1	3	1
Gm35619	0	0	0	0	0	0	0	0	0
Gm35625	0	0	0	0	0	0	0	0	0
Gm35629	0	0	0	0	0	0	0	0	0
Gm3563	0	0	0	0	0	0	0	0	0
Gm35638	2	0	1	0	0	1	0	0	0
Gm35648	0	0	1	2	1	0	0	1	1
Gm3565	0	0	0	0	0	0	0	0	0
Gm35657	0	0	0	0	0	0	0	0	0
Gm35665	0	0	1	4	1	2	2	3	0
Gm35667	1	1	0	2	1	0	1	0	0
Gm35670	0	0	0	0	0	0	0	0	0
Gm35692	0	0	0	0	0	0	0	0	0
Gm35696	43	57	46	27	53	21	30	46	28
Gm35702	0	0	0	0	0	0	0	0	0
Gm3571	1	1	1	0	4	1	1	0	2
Gm35713	0	0	0	0	0	0	0	0	0
Gm35715	9	3	1	5	2	3	6	2	0
Gm35721	1	0	0	0	0	0	0	0	0
Gm35722	0	0	0	0	0	0	0	0	0
Gm35725	2	0	0	3	0	0	0	1	0
Gm3573	0	0	0	0	0	0	0	0	0
Gm35732	1	0	0	0	0	0	0	0	0
Gm35733	0	0	0	0	0	0	0	0	0
Gm35736	0	0	0	0	0	0	0	0	0
Gm35755	0	0	0	0	0	0	0	0	0
Gm35766	7	0	0	6	5	6	3	5	0
Gm35769	6	3	7	14	0	6	4	5	3
Gm35772	0	0	0	0	0	0	0	0	0
Gm35781	0	0	0	0	0	0	0	0	0
Gm35801	0	0	0	0	0	0	0	0	0
Gm35818	33	21	16	27	18	15	12	16	5
Gm35822	0	0	0	0	0	0	0	0	0
Gm35823	0	0	0	0	0	0	0	1	0
Gm35835	10	4	8	4	9	6	8	5	7
Gm3584	0	0	0	0	0	0	0	0	0
Gm35842	2	4	1	1	3	1	3	3	0
Gm35843	0	0	0	0	0	0	0	0	0
Gm3585	0	0	0	0	0	0	0	0	0
Gm35850	3	2	1	5	0	3	2	2	1
Gm35853	4	5	2	3	4	1	3	5	1
Gm35857	0	0	0	0	0	0	0	0	0
Gm35865	0	0	0	0	0	0	0	0	0
Gm35867	1	1	1	2	0	3	1	3	0
Gm3587	0	0	0	1	0	1	1	0	1
Gm35876	0	0	1	0	0	0	2	0	0
Gm35883	0	0	0	1	0	0	0	1	0
Gm35890	0	0	0	0	0	0	0	0	0
Gm35909	8	5	12	12	9	12	7	4	6
Gm35920	0	0	0	0	0	1	0	0	1
Gm35931	0	0	0	0	0	0	0	0	0
Gm35933	0	0	0	0	0	0	0	0	0
Gm35934	0	0	0	0	1	0	0	0	0
Gm3594	0	0	0	0	0	0	0	0	0
Gm35940	0	0	0	0	0	0	0	0	0
Gm35955	0	0	0	0	0	0	0	0	0
Gm35960	0	1	0	0	0	0	0	0	0
Gm35963	0	0	0	0	0	0	0	0	0
Gm35974	23	17	15	6	7	10	1	6	5
Gm35986	13	29	9	23	21	3	3	11	7
Gm35996	0	0	0	0	0	0	0	0	0
Gm35998	0	0	0	0	0	0	0	0	0
Gm36001	0	0	1	2	0	0	0	0	0
Gm36002	0	0	0	0	0	0	0	0	0
Gm36011	4	1	2	7	2	5	1	3	0
Gm36017	0	0	0	0	0	0	0	0	0
Gm36026	4	2	2	8	3	6	2	5	5
Gm36028	40	22	17	45	29	38	29	31	21
Gm36033	0	1	0	0	0	0	1	2	0
Gm36037	4	1	0	0	1	1	0	0	1
Gm3604	4	2	3	8	9	10	7	11	16
Gm36041	255	146	130	254	125	157	87	101	153
Gm36043	21	20	7	21	13	16	13	12	6
Gm36047	0	0	0	0	0	0	0	0	0
Gm3605	0	0	0	0	0	0	0	0	0
Gm36065	5	4	1	6	6	4	2	4	0
Gm36070	22	10	6	16	15	13	11	13	5
Gm36074	0	0	0	0	0	0	0	0	0
Gm36079	1	0	0	0	0	1	0	0	0
Gm36092	0	0	0	0	0	0	0	0	0
Gm36099	0	0	0	0	0	0	0	0	0
Gm36101	1	0	1	1	0	1	5	1	2
Gm36107	0	0	0	0	0	0	0	0	0
Gm3611	0	0	0	0	0	0	0	0	0
Gm36120	3	6	1	5	3	4	1	6	2
Gm36128	1	0	1	1	0	1	0	0	0
Gm36146	0	0	0	0	0	1	0	0	0
Gm36147	0	0	0	0	0	0	0	0	0
Gm36159	0	0	0	0	0	0	0	0	1
Gm3616	0	0	0	0	0	0	0	0	0
Gm36161	3	4	3	22	16	18	23	7	9
Gm36169	37	19	24	30	19	12	13	15	2
Gm3617	0	1	0	0	0	0	0	0	0
Gm36172	65	57	35	86	76	103	71	63	55
Gm36173	0	0	0	0	0	0	0	0	0
Gm36176	0	0	0	0	0	0	0	0	0
Gm3618	2	1	1	2	3	5	0	2	2
Gm36186	1	1	1	2	1	2	2	1	0
Gm36189	0	0	0	2	1	0	0	1	1
Gm3619	2	0	0	0	0	0	0	0	0
Gm36198	0	0	0	0	0	1	2	3	0
Gm36199	1	1	0	1	3	1	1	3	0
Gm36200	0	5	0	5	1	1	0	0	1
Gm36201	3	0	0	2	1	0	0	0	0
Gm36208	0	2	0	0	0	2	0	0	1
Gm3621	0	1	0	0	0	1	0	0	0
Gm36210	2	1	2	4	3	1	3	5	3
Gm36211	0	0	0	0	0	0	0	0	0
Gm36229	5	1	1	0	2	1	3	4	1
Gm3623	0	0	0	0	0	0	0	0	0
Gm36231	0	1	1	0	0	1	0	0	0
Gm36235	0	0	1	0	0	0	0	0	0
Gm36236	2	3	2	1	6	4	3	1	3
Gm36241	0	0	0	0	0	0	0	0	0
Gm36243	0	0	0	0	0	0	0	0	0
Gm36245	2	1	3	2	2	2	1	0	0
Gm36246	0	0	0	0	0	0	0	0	0
Gm36247	0	0	0	0	0	0	0	0	0
Gm3625	14	4	10	2	15	14	6	5	9
Gm36251	27	15	10	24	11	27	23	21	11
Gm36252	1	6	1	1	0	3	0	1	0
Gm36255	0	0	0	0	0	0	0	0	0
Gm36259	0	0	0	0	0	0	0	0	0
Gm36261	0	0	0	0	0	0	0	0	0
Gm36262	0	2	0	0	0	0	1	1	0
Gm36264	127	92	84	106	62	62	32	25	63
Gm36266	8	2	2	3	4	6	6	1	8
Gm36278	0	0	1	2	0	1	0	0	1
Gm36279	3	1	1	1	2	1	2	5	1
Gm36283	2	1	2	2	4	6	4	5	2
Gm36287	2	1	0	3	3	0	1	1	0
Gm3629	1	0	0	0	0	0	0	0	0
Gm36298	8	5	2	9	1	10	6	3	5
Gm36307	2	0	4	1	2	6	0	3	0
Gm3631	0	0	0	0	0	0	0	0	0
Gm36315	0	0	0	0	0	0	0	0	0
Gm36325	2	2	0	2	2	1	0	3	1
Gm36328	7	4	5	0	7	2	3	4	1
Gm36329	0	0	0	0	0	0	0	0	0
Gm3633	0	0	0	0	0	0	0	0	0
Gm36330	0	0	0	0	0	0	0	0	0
Gm36339	0	0	0	0	0	0	0	0	0
Gm36345	0	0	0	0	0	0	0	0	0
Gm36346	0	0	0	0	0	0	0	0	0
Gm3635	0	0	0	0	0	0	0	0	0
Gm36355	0	0	0	0	1	0	0	0	1
Gm36356	0	0	0	0	2	0	0	0	0
Gm3636	0	0	0	0	0	0	0	0	0
Gm36363	1	0	0	0	0	0	0	1	0
Gm36367	0	0	0	0	0	0	0	0	0
Gm36368	0	0	0	0	0	0	0	0	0
Gm3637	0	0	0	0	0	0	0	0	0
Gm36371	6	2	6	9	9	6	11	4	6
Gm36372	0	0	0	0	0	0	0	0	0
Gm36377	4	0	5	2	1	0	7	2	0
Gm36378	0	0	0	1	0	0	0	1	0
Gm36380	3	0	0	0	0	0	0	0	0
Gm36382	0	0	0	0	0	0	0	0	0
Gm36398	0	0	0	0	0	0	0	0	0
Gm36406	0	1	0	0	0	0	0	0	0
Gm36419	342	278	223	298	312	181	154	161	108
Gm3642	0	0	0	0	0	0	0	0	0
Gm36423	2	8	3	3	2	0	3	6	4
Gm36426	2	1	0	0	4	0	1	1	1
Gm36431	0	0	0	0	0	0	0	0	0
Gm36435	21	14	7	37	21	19	14	19	20
Gm36445	15	18	12	14	8	20	9	39	17
Gm36447	0	0	0	0	0	1	0	0	1
Gm36448	0	0	0	1	0	0	0	0	1
Gm3646	0	0	0	0	0	0	0	0	0
Gm36467	0	0	0	0	0	0	0	0	0
Gm36468	0	0	0	0	0	0	0	0	0
Gm36480	0	0	1	1	0	0	1	0	0
Gm36485	0	0	0	0	0	0	0	0	0
Gm36486	3	6	1	3	5	3	6	2	0
Gm36487	0	0	0	0	1	1	0	0	0
Gm36495	0	0	0	0	0	0	0	1	0
Gm3650	5	0	10	6	0	0	8	0	8
Gm36500	1	0	0	1	0	0	0	1	0
Gm36501	0	1	0	0	1	1	0	1	1
Gm36503	1	0	0	0	3	0	0	0	1
Gm36520	0	0	1	0	0	0	0	0	0
Gm36525	0	0	0	0	0	0	0	0	0
Gm36529	1	2	3	2	0	2	0	3	3
Gm36535	0	0	0	0	0	0	0	0	0
Gm36536	0	0	0	0	0	0	0	0	0
Gm36539	0	0	0	0	0	0	0	0	0
Gm3654	1	0	0	0	0	0	0	0	0
Gm36543	2	1	1	1	2	1	0	1	2
Gm36546	0	0	0	0	0	0	0	0	0
Gm36548	1	0	0	0	0	0	1	1	0
Gm36550	0	0	0	0	0	0	0	0	0
Gm36551	0	0	0	0	0	0	0	0	0
Gm36560	0	0	0	0	0	0	0	0	0
Gm36569	0	6	0	0	0	3	3	0	2
Gm3657	0	0	0	0	0	0	0	0	0
Gm36582	2	0	0	1	1	0	0	1	0
Gm36584	0	0	0	0	0	0	0	0	0
Gm36594	4	4	0	3	2	1	3	2	3
Gm36595	3	2	2	0	2	1	0	1	2
Gm36602	9	6	13	10	8	11	5	6	4
Gm36607	0	0	0	0	0	1	0	0	0
Gm36608	2	2	2	2	1	1	5	6	5
Gm36617	0	0	0	0	0	0	0	0	2
Gm36618	5	2	4	2	4	2	3	0	1
Gm36627	0	0	0	0	0	0	0	0	0
Gm36633	0	0	0	0	0	0	0	0	0
Gm36634	1	1	0	0	2	0	0	0	1
Gm36635	1	0	1	0	0	1	0	0	0
Gm36640	4	0	0	3	0	1	0	1	0
Gm36642	0	0	0	0	0	2	0	0	0
Gm36644	0	0	1	0	0	0	0	0	0
Gm3665	0	0	0	0	0	0	0	0	0
Gm36660	2	2	1	3	1	2	3	2	5
Gm36667	0	0	0	0	0	0	0	0	0
Gm36669	2	0	8	7	10	1	3	7	6
Gm3667	0	0	0	0	0	0	0	0	0
Gm36670	0	0	0	0	0	0	0	0	0
Gm36677	0	0	0	0	0	0	0	0	0
Gm36684	0	0	0	0	0	0	0	0	0
Gm3669	1	1	0	1	1	0	0	0	0
Gm36693	0	0	0	0	0	0	0	0	0
Gm36694	0	0	0	0	0	1	0	0	0
Gm36696	2	3	0	0	0	0	1	2	0
Gm36704	0	0	0	0	0	0	0	0	0
Gm3671	2	2	1	2	3	1	0	3	2
Gm36718	0	0	0	0	0	0	0	0	0
Gm36719	0	0	0	0	0	0	0	0	0
Gm36723	9	1	6	10	4	0	5	6	0
Gm36728	0	0	0	0	0	0	0	0	0
Gm36736	0	0	0	0	0	0	0	0	0
Gm36737	4	4	5	6	2	3	4	2	0
Gm36738	38	16	15	91	33	39	38	30	43
Gm36742	0	0	0	0	0	0	0	0	0
Gm36745	0	0	0	0	0	0	0	0	0
Gm3675	0	0	0	0	0	0	0	0	0
Gm36752	3	2	1	2	2	1	1	1	3
Gm36756	1	2	0	0	0	0	0	2	0
Gm36757	0	1	0	0	0	3	3	2	2
Gm36758	1	0	0	1	0	0	1	0	0
Gm3676	0	0	0	0	0	0	0	0	0
Gm36776	0	0	0	0	0	0	0	0	0
Gm3678	0	0	0	0	0	0	0	0	0
Gm36782	0	0	0	0	0	0	0	0	0
Gm36787	3	2	2	3	4	3	2	1	3
Gm36793	0	0	0	0	0	0	0	0	0
Gm36796	1	0	1	1	1	2	0	0	0
Gm36799	4	0	1	3	3	0	0	1	2
Gm36804	0	0	1	1	0	1	0	0	0
Gm3681	0	0	0	0	0	0	0	0	0
Gm36814	2	0	0	1	0	0	0	0	0
Gm36816	47	28	18	29	26	24	27	17	15
Gm36823	6	2	0	11	0	3	7	3	2
Gm36827	1	0	0	2	0	0	0	1	1
Gm36831	0	0	0	0	0	2	0	0	0
Gm36839	4	7	4	1	10	2	7	2	2
Gm36840	0	0	0	0	0	0	0	0	0
Gm36843	0	0	0	0	0	0	0	0	0
Gm36849	0	0	0	0	0	0	0	0	0
Gm3685	0	0	0	0	0	0	0	0	0
Gm36855	0	0	0	0	0	0	0	0	0
Gm36858	0	0	0	0	0	0	0	0	0
Gm36860	4	2	3	3	1	2	1	0	3
Gm36862	0	0	0	0	0	0	0	0	0
Gm36864	0	0	0	0	0	0	0	0	0
Gm36866	0	0	0	0	0	0	0	0	0
Gm3687	0	0	0	0	0	0	0	0	0
Gm36879	0	1	0	1	0	2	2	0	0
Gm36888	9	4	4	2	12	3	2	1	0
Gm36891	0	0	0	0	0	0	0	0	0
Gm36899	1	3	4	3	3	5	1	4	4
Gm36903	0	0	0	0	0	0	0	0	0
Gm36908	31	16	9	22	19	26	29	30	22
Gm36913	0	0	0	0	0	0	0	0	0
Gm36928	0	0	0	0	0	0	0	0	0
Gm36929	0	0	0	0	0	0	0	0	0
Gm3693	0	0	0	0	0	0	0	0	0
Gm36934	2	0	0	0	0	1	0	0	0
Gm36937	0	1	0	0	0	0	0	0	0
Gm36941	0	0	0	0	0	0	0	0	0
Gm36945	0	0	2	0	1	0	0	1	0
Gm3695	4	0	3	2	7	5	1	3	2
Gm36950	2	0	2	0	0	0	0	0	0
Gm36953	0	0	0	0	0	0	0	0	0
Gm3696	0	0	0	0	0	0	2	0	0
Gm36961	0	0	0	0	0	0	0	0	0
Gm36964	0	0	0	0	0	0	0	0	0
Gm36965	0	0	0	0	0	0	0	0	0
Gm36968	0	0	0	0	0	0	0	0	0
Gm36972	0	1	0	0	0	1	1	0	0
Gm36973	0	0	0	0	0	0	0	0	0
Gm36975	0	6	5	11	6	3	3	3	7
Gm36978	0	0	0	0	0	0	0	0	0
Gm36980	0	0	0	0	0	0	0	0	0
Gm36983	0	0	0	0	0	0	0	0	0
Gm36984	0	0	0	0	0	0	0	0	0
Gm36985	0	0	0	0	0	0	0	0	0
Gm36988	18	11	5	9	13	15	11	10	7
Gm3699	0	0	0	0	0	0	0	0	0
Gm36992	0	1	0	0	0	0	0	0	1
Gm36995	0	1	5	8	3	0	5	0	9
Gm36996	0	0	0	0	0	0	0	0	0
Gm36998	0	0	0	0	0	0	0	0	0
Gm37000	0	0	0	0	0	0	0	0	0
Gm37001	0	0	0	0	0	0	0	0	0
Gm37007	0	0	0	0	0	0	0	0	0
Gm37009	4	6	0	5	7	10	2	7	7
Gm3702	0	0	0	0	0	0	0	0	0
Gm37020	1	2	0	1	1	0	1	0	1
Gm37021	0	0	0	0	0	0	0	0	0
Gm37025	1	1	3	0	3	2	3	2	5
Gm37027	7	4	3	6	5	2	2	4	3
Gm37029	0	0	0	0	0	0	0	0	0
Gm37030	0	0	0	0	0	0	0	0	0
Gm37035	6	2	4	4	3	0	11	10	2
Gm37037	0	0	0	0	0	0	0	0	0
Gm37041	1	1	1	0	0	0	0	1	0
Gm37044	0	0	0	0	0	0	0	0	0
Gm37050	0	0	1	0	0	0	0	0	0
Gm37059	0	0	0	0	0	0	0	0	0
Gm37062	6	2	1	1	3	3	3	5	0
Gm37065	5	4	1	4	6	3	5	8	6
Gm37068	0	0	0	0	0	0	0	0	0
Gm37070	1	1	1	0	0	0	1	3	2
Gm37071	0	0	0	0	0	0	0	0	0
Gm37073	0	0	0	0	0	0	0	0	0
Gm37075	0	0	0	0	0	0	0	0	0
Gm37081	0	0	0	0	0	0	0	0	0
Gm37083	0	0	1	1	2	0	0	1	0
Gm37085	0	0	0	0	0	0	0	0	0
Gm37089	0	0	0	0	0	0	0	0	0
Gm37095	0	0	0	0	0	0	0	0	0
Gm37097	0	0	0	0	0	0	0	0	0
Gm37098	0	0	0	0	0	0	0	1	0
Gm371	0	0	0	0	0	0	0	0	0
Gm37102	81	36	55	61	59	59	44	27	27
Gm37103	0	0	0	0	0	0	0	0	0
Gm37104	0	0	0	0	0	0	0	0	0
Gm37107	0	0	1	2	1	2	0	2	0
Gm37108	4	4	1	4	1	1	2	5	1
Gm37112	0	0	0	0	0	0	0	0	0
Gm37116	0	0	0	0	0	0	0	0	0
Gm37118	0	0	1	0	0	1	0	0	0
Gm37119	0	0	0	0	0	0	0	0	0
Gm3712	0	0	0	0	1	2	2	1	0
Gm37126	0	0	0	0	0	0	0	0	0
Gm37128	0	0	0	0	0	0	0	0	0
Gm37129	0	0	0	0	0	0	0	0	0
Gm37130	0	0	0	0	0	0	0	0	0
Gm37134	0	0	0	0	0	0	0	0	0
Gm37146	0	0	0	0	0	0	0	0	0
Gm37147	0	0	0	0	0	0	0	0	0
Gm37155	0	0	0	0	0	0	0	0	0
Gm37157	0	0	0	0	0	0	0	0	0
Gm3716	7	0	0	2	0	3	2	1	0
Gm37164	0	0	0	0	0	0	3	0	0
Gm37165	0	1	0	0	0	5	0	0	1
Gm37168	8	2	1	2	3	5	3	3	0
Gm37170	0	0	0	0	0	0	3	0	0
Gm37172	0	0	0	0	0	0	0	0	0
Gm37173	0	0	0	0	0	0	0	0	0
Gm37177	0	0	0	0	0	0	0	0	0
Gm37184	0	0	0	0	0	0	0	0	0
Gm37185	0	0	0	0	0	0	0	0	0
Gm37187	0	0	0	0	0	0	0	0	0
Gm37190	0	0	0	0	0	0	0	0	0
Gm37191	0	0	0	0	0	0	0	0	0
Gm37197	0	0	0	0	0	0	0	0	0
Gm3720	4	1	3	7	2	0	4	1	3
Gm37201	0	0	0	0	0	0	0	0	0
Gm37202	0	0	0	0	0	0	0	0	0
Gm37203	0	0	0	0	0	0	0	0	0
Gm37207	0	0	0	0	0	0	0	0	0
Gm37213	0	0	0	0	0	0	0	0	0
Gm37218	0	0	0	0	0	0	0	0	0
Gm37223	0	0	0	0	0	0	0	0	0
Gm37224	0	0	0	0	0	0	0	0	0
Gm37225	0	0	0	0	0	0	0	0	0
Gm37227	0	0	0	0	0	0	0	0	0
Gm37229	3	2	1	1	0	0	0	2	1
Gm37231	0	0	0	0	0	0	0	0	0
Gm37232	0	0	0	0	0	0	0	0	0
Gm37233	11	8	9	9	9	11	0	4	6
Gm37237	0	0	0	0	0	0	0	0	0
Gm37239	0	0	0	0	0	0	0	0	0
Gm3724	3	0	0	2	3	0	0	0	0
Gm37240	62	61	45	29	52	47	54	36	87
Gm37245	2	1	1	1	1	4	7	1	2
Gm37246	5	1	0	0	0	0	4	1	0
Gm37252	0	0	0	0	0	0	0	0	0
Gm37256	0	0	0	0	0	0	0	0	0
Gm3726	0	0	0	0	0	0	0	0	0
Gm37263	0	0	0	0	0	0	0	0	0
Gm37267	0	0	0	0	0	0	0	0	0
Gm3727	0	0	0	0	0	0	0	0	0
Gm37273	0	0	1	0	0	11	0	0	1
Gm37275	0	0	0	0	0	0	0	0	0
Gm3728	9	11	8	21	6	8	2	4	4
Gm37280	0	0	0	0	0	0	0	0	0
Gm37281	0	0	0	0	0	0	0	0	0
Gm37286	0	0	0	0	0	0	0	0	0
Gm37287	0	0	0	0	0	0	0	0	0
Gm37290	0	0	0	0	0	0	0	0	0
Gm37294	0	0	0	0	0	0	0	0	0
Gm37300	0	0	0	0	0	0	0	0	0
Gm37301	0	0	0	0	0	0	0	0	0
Gm37305	78	55	45	49	62	59	50	46	55
Gm37306	0	0	0	0	0	0	0	0	0
Gm37308	0	0	0	0	0	0	0	0	0
Gm37313	0	0	0	0	0	0	0	0	0
Gm37317	1	2	0	0	0	1	1	2	1
Gm37318	0	0	0	0	0	0	0	0	0
Gm37323	13	10	4	10	0	6	9	9	3
Gm37325	0	0	0	0	0	0	0	0	0
Gm37327	0	0	0	0	0	0	0	0	0
Gm37328	1	5	1	3	4	0	0	4	0
Gm37330	0	0	0	0	0	1	0	0	0
Gm37335	0	0	0	0	0	0	0	0	0
Gm37336	12	5	4	19	11	8	8	5	19
Gm37339	2	1	0	0	2	3	3	0	0
Gm3734	877	581	557	263	168	145	102	53	89
Gm37344	0	0	0	0	0	0	0	0	0
Gm37346	0	0	0	0	0	0	0	0	0
Gm37348	0	1	0	0	0	0	0	0	0
Gm37350	1	0	3	7	7	4	3	4	2
Gm37358	0	0	0	0	0	0	0	0	0
Gm37359	0	0	0	0	0	0	0	0	0
Gm37361	0	0	0	0	0	0	0	0	0
Gm37362	2	0	1	5	3	1	3	0	0
Gm37365	0	0	0	0	0	0	0	0	0
Gm37369	0	0	0	0	0	0	0	0	0
Gm37377	0	0	0	0	0	0	0	0	0
Gm37378	0	0	0	0	0	0	0	0	0
Gm37380	0	0	0	0	1	0	0	0	0
Gm37381	9	4	3	7	5	7	8	6	5
Gm37388	0	0	0	0	0	0	0	0	0
Gm37389	0	0	0	0	0	0	0	0	0
Gm3739	0	1	0	0	0	0	0	0	0
Gm37392	0	0	0	0	0	1	1	0	0
Gm37395	0	0	0	0	0	0	0	0	0
Gm37401	59	35	58	50	55	73	42	51	52
Gm37406	0	0	0	0	0	0	0	0	0
Gm37418	0	0	0	0	0	0	0	0	0
Gm37419	0	0	0	0	0	0	0	0	0
Gm3742	0	0	0	0	0	0	0	0	0
Gm37421	0	0	0	0	0	0	0	0	0
Gm37422	15	1	2	15	7	3	13	11	4
Gm37423	26	11	11	16	6	12	3	16	7
Gm37424	0	0	0	0	0	0	0	0	0
Gm37428	0	0	0	0	0	0	0	0	0
Gm37430	0	0	0	0	0	0	0	0	0
Gm37431	0	0	0	0	0	0	0	0	0
Gm37432	0	0	0	0	0	0	0	0	0
Gm37433	0	0	0	0	0	0	0	0	0
Gm37434	0	0	0	0	0	0	0	0	0
Gm3744	0	0	1	1	0	1	0	0	0
Gm37440	0	0	0	0	0	0	0	0	0
Gm37441	0	0	0	0	0	0	0	0	0
Gm37442	0	0	0	0	0	0	0	0	0
Gm37445	0	0	0	0	0	0	0	0	0
Gm37446	2	1	1	1	3	2	0	1	0
Gm37448	0	0	0	0	0	0	0	0	0
Gm37449	0	0	0	0	0	0	0	0	0
Gm3745	1	0	0	1	0	0	0	0	0
Gm37450	0	0	0	0	0	0	0	0	0
Gm37451	0	0	0	0	0	0	0	0	0
Gm37454	0	0	0	0	0	0	0	0	0
Gm37459	0	0	1	0	0	0	0	0	0
Gm37462	0	0	0	0	0	0	0	0	0
Gm37467	0	0	0	0	0	0	0	0	0
Gm37468	1	0	0	1	0	0	0	0	0
Gm37469	0	0	0	1	0	0	0	0	0
Gm37473	0	0	0	0	0	0	0	0	0
Gm37476	0	0	0	0	0	0	0	0	0
Gm37481	0	0	0	0	0	0	0	0	0
Gm37486	0	0	0	3	0	0	1	1	0
Gm37489	0	0	0	0	0	0	0	0	0
Gm3749	0	0	0	0	0	0	0	0	0
Gm37492	0	0	0	0	0	0	0	0	0
Gm37493	0	0	0	0	0	0	0	0	1
Gm37501	0	0	0	0	0	0	0	0	0
Gm37502	0	0	0	0	0	0	0	0	0
Gm37511	0	0	0	0	0	0	0	0	0
Gm37515	381	319	233	249	257	232	535	286	167
Gm3752	0	0	0	0	0	0	0	0	0
Gm37523	0	0	0	0	0	0	0	0	0
Gm37525	1	0	2	0	0	4	1	2	1
Gm37529	22	22	20	27	29	17	19	27	14
Gm37538	0	0	0	0	0	0	0	0	0
Gm37544	0	0	0	0	0	0	0	0	0
Gm37545	0	0	0	0	0	0	0	0	0
Gm37547	0	0	0	0	0	0	0	0	0
Gm3755	22	11	8	14	11	14	6	9	4
Gm37550	0	0	0	0	0	0	0	0	0
Gm37552	1	0	0	0	0	0	0	1	0
Gm37557	0	0	0	0	0	0	0	0	0
Gm37559	2	0	0	0	2	1	2	1	1
Gm3756	0	0	1	0	0	2	0	6	0
Gm37561	0	0	0	0	0	0	0	0	0
Gm37565	0	0	0	3	0	0	1	0	0
Gm37568	1	0	0	2	2	1	0	0	0
Gm3757	0	0	0	0	0	0	0	0	0
Gm37571	0	0	2	0	0	0	1	0	0
Gm37572	0	0	0	0	0	0	0	0	0
Gm37573	0	0	0	0	0	0	0	0	0
Gm37574	0	0	0	0	0	0	0	0	0
Gm37575	0	0	0	0	0	0	0	0	0
Gm37576	0	0	0	0	0	0	0	0	0
Gm37577	0	0	0	0	0	0	0	0	0
Gm37579	0	0	0	0	0	0	0	0	0
Gm37584	5	2	1	5	7	0	1	1	0
Gm37585	0	0	0	0	0	0	0	0	0
Gm37586	0	0	0	0	0	0	0	0	0
Gm37587	0	1	1	2	1	0	0	0	0
Gm37591	0	0	0	0	0	0	0	0	0
Gm37592	2	1	0	3	2	0	0	0	2
Gm37597	0	0	0	0	0	0	0	0	0
Gm3760	0	0	0	0	0	0	0	0	0
Gm37601	16	20	18	29	21	23	11	26	3
Gm37603	0	0	0	0	0	0	0	0	0
Gm37612	4	3	1	2	6	0	2	3	3
Gm37616	0	0	0	0	0	0	0	0	0
Gm37617	0	0	0	0	0	0	0	0	0
Gm37619	0	0	0	0	0	0	0	0	0
Gm37622	0	0	0	0	0	0	0	0	0
Gm37623	0	0	0	0	0	0	0	0	0
Gm37627	0	0	0	0	0	0	0	0	0
Gm37634	0	0	0	0	0	0	0	0	0
Gm37635	0	0	0	0	0	0	0	0	0
Gm37636	0	0	0	0	0	0	0	0	0
Gm37637	5	7	4	9	4	4	4	4	4
Gm3764	0	1	1	1	1	2	1	1	0
Gm37640	1	0	0	0	0	0	0	0	0
Gm3765	0	0	0	0	1	0	0	0	0
Gm37650	0	0	0	0	0	0	0	0	0
Gm37654	0	0	0	0	0	0	0	0	0
Gm37656	0	0	0	0	0	0	0	0	0
Gm37657	0	0	0	0	1	0	0	0	0
Gm37658	0	0	0	0	0	0	0	0	0
Gm37659	0	0	0	0	0	0	0	0	0
Gm37662	0	0	0	0	0	0	0	0	0
Gm37670	0	0	0	0	0	0	0	0	0
Gm37679	0	0	0	0	0	0	0	0	0
Gm37681	0	0	0	0	0	0	0	0	0
Gm37682	0	0	0	0	0	0	0	0	0
Gm37684	0	0	0	0	0	0	0	0	0
Gm37687	0	0	0	0	0	0	0	0	0
Gm37688	0	0	0	0	0	2	0	0	0
Gm37690	0	0	0	0	0	0	0	0	0
Gm37692	0	0	0	0	0	0	0	0	0
