	GSM4564587	GSM4564588	GSM4564589	GSM4564590	GSM4564591	GSM4564592	GSM4564593	GSM4564594
Hal	49	71	73	43	194	62	40	53
Hamp	1	1	1	0	0	0	0	0
Hamp2	1	2	0	0	6	1	0	0
Hand1	0	0	0	0	0	0	0	0
Hand2	5	6	1	1	12	9	11	16
Hao1	3	0	1	3	4	1	1	0
Hao2	0	0	0	1	0	0	2	0
Hap1	38	34	28	24	25	34	30	18
Hapln1	3	9	3	5	8	6	7	5
Hapln2	2	1	3	0	1	0	3	0
Hapln3	146	98	101	113	94	79	131	129
Hapln4	27	8	18	50	15	18	59	48
Harbi1	328	342	276	299	375	338	320	265
Hars	631	773	573	630	657	631	709	652
Hars2	659	617	590	650	657	688	660	637
Has1	71	56	37	84	58	86	95	58
Has2	101	113	75	104	142	125	174	85
Has3	224	256	182	240	272	300	236	226
Hat1	503	489	406	433	441	498	470	441
Haus1	126	180	119	138	154	142	154	103
Haus2	844	801	633	800	751	758	833	725
Haus3	488	405	392	375	352	412	378	348
Haus4	211	180	212	238	209	201	224	231
Haus5	283	248	227	236	201	282	268	258
Haus6	651	587	549	552	577	628	593	582
Haus7	229	245	234	255	234	188	235	258
Haus8	903	963	705	843	904	1016	826	843
Havcr1	25	19	16	3	20	20	15	8
Havcr2	279	347	181	203	258	218	176	217
Hax1	594	681	556	633	633	623	705	608
Hba-a1	5732	6271	4015	3609	4423	4701	8771	8456
Hba-a2	31272	30597	20043	19523	23425	24286	45618	43987
Hba-ps4	18	9	10	7	10	11	18	16
Hba-x	0	0	0	0	0	1	0	0
Hbb-bh0	0	0	0	0	0	0	0	0
Hbb-bh1	0	1	1	0	0	2	0	1
Hbb-bh2	0	0	0	0	0	0	0	0
Hbb-bh3	0	0	0	0	0	0	0	0
Hbb-bs	50926	52908	32799	32067	38258	41165	77879	74295
Hbb-bt	4072	4344	2685	2619	2890	3251	6285	6618
Hbb-y	0	0	0	0	0	1	0	0
Hbegf	95	57	83	98	64	72	80	96
Hbp1	5255	5087	4053	5120	5577	5186	5218	4787
Hbq1a	2	1	0	0	0	0	0	0
Hbq1b	0	2	1	2	2	2	1	11
Hbs1l	1317	1443	1067	1352	1306	1409	1475	1135
Hc	47	86	31	57	39	76	27	74
Hcar1	946	885	1065	1275	1451	1067	1226	1048
Hcar2	223	178	271	307	283	276	334	325
Hccs	642	744	578	637	646	715	673	658
Hcfc1	4068	4347	3326	4006	4264	4593	3973	3970
Hcfc1r1	345	349	263	313	352	310	406	358
Hcfc1r1-ps1	0	0	0	0	0	0	0	0
Hcfc1r1-ps2	0	0	0	0	0	0	0	0
Hcfc2	1032	1034	779	927	1001	1105	1006	979
Hck	876	1228	816	892	898	998	918	886
Hcls1	1673	2233	1359	1690	1712	1959	1620	1705
Hcn1	14	11	4	7	14	14	9	9
Hcn2	90	83	69	76	118	73	83	75
Hcn3	11	5	5	15	12	12	4	13
Hcn4	40	35	37	26	47	41	35	46
Hcrt	2	1	1	0	1	1	0	0
Hcrtr1	2	5	4	7	1	4	5	6
Hcrtr2	5	7	3	1	2	7	3	5
Hcst	93	131	67	67	92	92	54	71
Hdac1	1339	1219	1055	1235	1359	1209	1288	1118
Hdac10	460	559	443	494	555	579	547	530
Hdac11	142	168	122	159	164	144	168	149
Hdac2	1340	1196	1098	1312	1203	1290	1379	1198
Hdac3	1352	1299	1089	1306	1446	1420	1417	1342
Hdac4	1508	1639	1254	1584	1476	1761	1586	1442
Hdac5	2494	2474	2367	2695	2668	2767	2740	2430
Hdac6	530	580	493	581	649	628	652	555
Hdac7	1760	1944	1510	1718	1849	1967	1833	1749
Hdac8	216	223	159	205	201	210	212	213
Hdac9	663	610	648	746	557	651	694	603
Hdc	122	201	102	163	110	220	192	199
Hddc2	134	131	77	112	121	97	126	117
Hddc3	2400	2450	1629	2191	2602	2501	2027	2203
Hdgf	2061	2355	1844	2157	2291	2144	2361	2152
Hdgfl1	0	1	0	0	0	0	0	0
Hdgfrp2	634	559	551	555	675	631	627	545
Hdgfrp3	1166	1240	747	980	1043	1144	1087	1021
Hdhd1a	0	0	0	0	0	0	0	0
Hdhd2	794	827	659	829	885	791	841	702
Hdhd3	49	43	46	53	69	42	54	32
Hdlbp	11201	10219	9798	11053	11789	10989	12355	10553
Hdx	80	63	57	74	77	67	74	73
Heatr1	1418	1705	1258	1361	1552	1837	1598	1480
Heatr3	1026	1082	871	977	1083	1031	1056	949
Heatr4	10	2	0	2	3	5	5	3
Heatr5a	5517	6814	4873	6304	5511	6202	5977	5581
Heatr5b	2127	2287	2003	2373	2482	2132	2409	2125
Heatr6	1190	1214	1052	1157	1327	1315	1362	1146
Heatr9	36	27	22	16	23	40	18	17
Hebp1	1347	1168	1407	1639	1745	1256	1542	1303
Hebp2	53	49	39	70	54	66	117	69
Heca	1603	1607	1247	1559	1653	1624	1528	1384
Hectd1	6951	7816	5826	6939	7414	7733	7146	6645
Hectd2	354	346	199	324	390	365	395	301
Hectd3	2239	2348	2073	2234	2613	2223	2410	2005
Hecw1	1	0	0	2	1	0	3	4
Hecw2	447	434	304	479	522	455	404	450
Heg1	14646	14178	11159	14373	13778	13720	16518	12973
Helb	546	711	536	556	625	658	625	602
Hells	270	221	158	225	170	250	236	223
Helq	219	228	166	188	205	235	200	142
Helt	0	0	0	0	0	0	0	1
Helz	2433	2457	1868	2277	2659	2453	2267	2129
Helz2	3473	3393	2694	2511	2963	3867	2940	3002
Hemgn	13	21	7	9	11	17	14	24
Hemk1	292	249	210	275	389	281	272	249
Henmt1	8	13	6	25	12	10	10	6
Hepacam	0	2	1	3	3	2	2	0
Hepacam2	84	126	65	63	62	104	58	58
Heph	3466	2286	3577	3663	3794	2735	3944	3265
Hephl1	124	57	141	219	69	92	218	188
Herc1	8549	9098	6676	8661	8594	9334	8405	7709
Herc2	8331	9131	7141	8325	9214	9120	8873	7949
Herc3	1244	1221	1034	1281	1084	1070	1294	1300
Herc4	2182	2388	1759	2171	2193	2406	2095	1876
Herc6	1149	1096	745	791	930	1158	870	837
Herpud1	2118	2298	1889	1683	2285	2549	2277	1646
Herpud2	1856	1769	1503	1713	2067	1964	1899	1635
Hes1	176	134	155	140	168	138	184	205
Hes2	8	8	7	7	14	8	7	7
Hes3	6	0	0	1	5	1	6	0
Hes5	1	1	2	1	0	6	2	4
Hes6	236	300	225	269	310	321	262	268
Hes7	24	18	16	9	22	29	10	24
Hesx1	16	21	10	18	26	17	12	15
Hexa	10701	14617	8915	12055	12525	12402	10816	11136
Hexb	4190	4701	2873	4625	4378	3994	4049	3737
Hexdc	3671	3761	2505	2975	3815	3809	2998	3105
Hexim1	1103	982	1025	1165	1208	1089	1214	1018
Hexim2	70	88	54	92	85	72	99	72
Hey1	135	104	118	170	138	150	152	119
Hey2	22	7	12	22	19	15	28	10
Heyl	274	185	235	218	231	182	283	245
Hfe	3815	3052	4035	4402	4339	3651	4465	3815
Hfe2	3	1	6	8	8	1	5	10
Hfm1	0	0	0	1	2	4	2	0
Hgd	1	0	2	4	8	2	1	2
Hgf	839	926	646	894	695	832	818	828
Hgfac	15	19	14	10	17	16	8	9
Hgh1	144	186	161	213	174	180	190	164
Hgs	1517	1753	1493	1691	1805	1767	1709	1660
Hgsnat	2053	2358	1961	2223	2138	2266	2425	2085
Hhat	375	405	259	373	396	434	352	428
Hhatl	0	0	0	0	0	0	0	4
Hhex	239	340	203	239	272	294	259	255
Hhip	0	1	2	0	3	0	1	2
Hhipl1	168	134	84	132	125	156	167	152
Hhipl2	3	4	3	8	3	8	2	11
Hhla1	0	0	0	0	0	0	0	0
Hibadh	4111	3263	3520	4144	4880	4050	4682	3516
Hibch	1522	1181	1325	1650	1955	1360	1788	1189
Hic1	860	831	748	883	915	824	956	899
Hic2	389	371	285	370	437	377	338	344
Hid1	450	424	381	292	399	465	323	399
Hif1a	4446	4389	3732	4511	4500	4347	4334	4087
Hif1an	1886	2068	1591	1905	2089	2181	2048	1889
Hif3a	73	59	39	86	105	70	64	71
Higd1a	322	265	289	413	344	265	382	349
Higd1b	48	22	37	41	48	38	46	23
Higd1c	0	2	0	0	0	1	0	1
Higd2a	494	458	461	544	557	494	623	513
Hilpda	537	645	435	507	557	496	508	573
Hils1	0	0	0	1	0	0	0	0
Hinfp	350	362	267	324	320	348	345	326
Hint1	734	846	648	748	810	824	870	760
Hint2	319	324	332	361	444	313	428	327
Hint3	171	164	163	160	159	172	210	141
Hip1	8623	9735	7352	8886	9057	8970	8963	7924
Hip1r	554	512	470	378	517	743	508	554
Hipk1	10284	10517	8551	9793	11328	10517	10267	9141
Hipk2	12601	11108	12087	13871	16417	10946	12740	11006
Hipk3	20219	18237	14034	18516	22272	18402	20748	15573
Hipk4	39	40	40	28	37	40	29	15
Hira	961	1196	951	1005	958	1164	1090	903
Hirip3	71	94	59	79	88	92	79	89
Hist1h1a	106	116	114	124	78	114	122	147
Hist1h1b	28	105	212	14	21	267	23	208
Hist1h1c	1875	2290	1806	2150	1967	1984	2235	1960
Hist1h1d	425	439	473	391	342	494	463	471
Hist1h1e	632	548	573	604	555	544	658	688
Hist1h1t	0	1	4	7	0	3	3	4
Hist1h2aa	0	2	0	0	0	0	0	0
Hist1h2ab	119	131	167	92	138	144	135	173
Hist1h2ac	82	118	103	80	46	105	84	97
Hist1h2ad	16	48	7	7	27	58	44	50
Hist1h2ae	69	74	113	50	62	130	106	92
Hist1h2af	130	151	161	207	109	178	208	181
Hist1h2ag	87	62	74	82	37	61	76	84
Hist1h2ah	76	28	111	40	50	154	57	61
Hist1h2ai	41	77	99	56	34	0	99	26
Hist1h2aj	60	29	17	62	32	50	15	67
Hist1h2ak	184	190	205	178	140	232	150	219
Hist1h2al	0	0	8	0	0	16	25	30
Hist1h2an	18	47	36	38	21	32	42	18
Hist1h2ao	7	11	34	17	0	30	0	13
Hist1h2ap	59	103	78	63	69	57	114	139
Hist1h2ba	0	0	0	0	0	0	0	0
Hist1h2bb	183	184	149	165	112	187	166	134
Hist1h2bc	1969	1830	1932	2245	2184	1696	2391	2041
Hist1h2be	452	353	439	443	423	413	483	423
Hist1h2bf	61	38	92	70	55	65	68	71
Hist1h2bg	232	232	271	195	194	360	205	257
Hist1h2bh	104	79	113	68	95	86	107	144
Hist1h2bj	292	231	316	313	236	338	285	390
Hist1h2bk	88	67	96	107	53	167	142	101
Hist1h2bl	246	353	433	365	228	276	244	281
Hist1h2bm	150	104	111	115	68	161	130	193
Hist1h2bn	377	442	391	376	279	411	365	456
Hist1h2bp	17	33	12	43	16	53	20	29
Hist1h2bq	23	18	20	24	19	13	27	30
Hist1h2br	55	41	43	25	49	51	60	53
Hist1h3a	129	131	130	97	76	117	180	135
Hist1h3b	190	165	159	214	121	222	179	208
Hist1h3c	212	191	221	182	140	267	209	197
Hist1h3d	126	183	189	201	145	189	223	195
Hist1h3e	161	197	211	180	134	168	204	180
Hist1h3f	217	245	214	192	227	257	228	224
Hist1h3g	77	68	71	107	86	115	87	88
Hist1h3h	287	483	451	405	287	449	412	417
Hist1h3i	249	162	292	194	175	301	186	263
Hist1h4a	52	54	46	49	43	55	53	47
Hist1h4b	110	199	165	169	128	186	138	174
Hist1h4c	482	537	496	502	452	536	549	583
Hist1h4d	800	1012	930	820	865	1010	956	931
Hist1h4f	172	190	232	183	126	205	173	174
Hist1h4h	243	331	310	297	292	338	339	299
Hist1h4i	91	83	118	122	165	94	113	95
Hist1h4j	64	98	70	80	62	86	102	79
Hist1h4k	372	429	312	346	281	445	394	371
Hist1h4m	411	470	449	479	484	588	482	549
Hist1h4n	255	294	151	266	199	215	287	242
Hist2h2aa1	366	316	349	442	324	249	461	261
Hist2h2aa2	1764	1687	1899	1915	2217	2094	2420	1995
Hist2h2ab	10	32	17	13	22	29	31	14
Hist2h2ac	221	289	271	244	252	264	291	224
Hist2h2bb	175	214	203	148	158	177	228	150
Hist2h2be	93	131	109	126	112	134	116	103
Hist2h3b	470	520	602	488	407	649	555	594
Hist2h3c1	414	487	343	412	551	375	502	350
Hist2h3c2	160	173	198	199	122	173	221	191
Hist2h4	283	319	245	270	283	289	289	248
Hist3h2a	432	447	431	411	461	456	466	422
Hist3h2ba	8	13	6	12	4	11	6	8
Hist3h2bb-ps	11	17	16	14	7	14	23	19
Hist4h4	182	177	160	200	160	193	237	191
Hivep1	2507	2352	2021	2271	2441	2471	2422	2215
Hivep2	3674	3143	2810	3345	3323	3515	3381	2974
Hivep3	756	877	559	738	710	755	775	642
Hjurp	2844	3050	2414	2918	2868	3282	3176	2879
Hk1	1370	1653	1100	1231	1247	1432	1256	1230
Hk2	1631	1410	1742	1975	2312	1615	1993	1517
Hk3	2429	3363	1946	2188	2489	2966	2507	2007
Hkdc1	0	0	2	0	0	0	0	0
Hlcs	1210	1205	1004	1198	1231	1320	1339	1113
Hlf	129	64	82	122	159	101	109	111
Hltf	1529	1841	1165	1395	1675	1713	1412	1357
Hlx	289	406	225	359	337	352	352	318
Hmbox1	2332	2582	2028	2235	2573	2491	2292	2196
Hmbs	645	662	605	690	698	663	714	691
Hmces	241	295	220	248	252	286	264	218
Hmcn1	758	915	551	840	764	762	775	869
Hmcn2	9739	8175	5933	11509	8306	8856	9260	7992
Hmg20a	928	1031	764	909	910	1000	935	870
Hmg20b	475	542	425	474	476	462	455	498
Hmga1	1680	2079	1423	1560	1479	1903	1764	1746
Hmga1-rs1	45	52	51	48	65	75	36	52
Hmga2	107	180	106	159	86	110	170	155
Hmgb1	2673	2683	2056	2490	2729	2707	2476	2428
Hmgb1-ps1	0	0	0	0	0	0	0	0
Hmgb1-ps2	0	0	0	0	0	0	6	0
Hmgb1-ps3	0	0	0	0	0	0	0	0
Hmgb1-ps4	2	2	0	0	0	0	0	0
Hmgb1-ps5	24	41	10	11	24	52	18	32
Hmgb1-ps6	15	7	5	14	2	12	9	5
Hmgb1-ps7	1	0	0	0	0	0	0	1
Hmgb1-ps8	80	44	36	31	28	57	30	45
Hmgb1-ps9	4	0	0	2	2	7	0	4
Hmgb1-rs16	15	18	17	29	22	17	23	23
Hmgb1-rs17	3	0	1	2	0	0	1	0
Hmgb1-rs18	0	4	0	0	2	1	0	0
Hmgb1l	0	0	0	0	0	0	0	0
Hmgb2	261	280	207	197	204	251	151	254
Hmgb3	208	196	195	247	252	185	209	232
Hmgb3-ps	4	1	0	1	0	0	1	1
Hmgb4	0	0	0	0	0	0	0	0
Hmgcl	1215	1354	976	1335	1344	1336	1176	1212
Hmgcll1	3	10	2	8	4	3	9	3
Hmgcr	1319	1572	1121	1504	1426	1509	1424	1222
Hmgcs1	6322	6073	8172	9069	7032	6061	7634	7258
Hmgcs2	4042	4282	2781	4044	3371	4257	4220	3118
Hmgn1	1299	1483	1134	1457	1371	1389	1459	1274
Hmgn2	1290	1320	1318	1327	1376	1469	1285	1332
Hmgn2-ps1	0	0	0	0	0	0	0	0
Hmgn2l6	0	0	0	0	0	0	0	0
Hmgn3	171	142	139	141	205	151	180	133
Hmgn5	143	96	103	125	112	107	116	114
Hmgxb3	1075	1332	960	1174	1303	1276	1186	1117
Hmgxb4	485	518	378	487	547	543	448	511
Hmha1	3837	4699	3237	3376	3610	4240	3312	3782
Hmmr	302	273	264	292	255	357	298	296
Hmox1	3430	4199	2948	4164	4326	4651	3536	3595
Hmox2	1361	1705	1364	1610	1752	1551	1500	1525
Hmx1	0	0	0	0	0	0	0	0
Hmx2	2	0	0	0	0	2	1	3
Hmx3	0	0	0	0	0	0	0	0
Hn1	2051	2419	1987	2153	2013	2230	2203	2162
Hn1l	2203	1705	2018	2150	2276	1815	2188	2033
Hnf1a	11	12	4	6	10	15	12	7
Hnf1b	0	1	0	0	2	2	0	0
Hnf4a	0	0	0	0	0	0	0	2
Hnf4g	0	0	1	0	0	0	0	0
Hnmt	577	532	426	595	754	478	622	439
Hnrnpa0	1428	1705	1292	1520	1439	1508	1527	1395
Hnrnpa1	1500	1536	1035	1244	1258	1576	1300	1307
Hnrnpa1l2-ps	2	4	6	8	3	9	10	8
Hnrnpa2b1	6312	6385	4715	5891	6558	6281	5840	5669
Hnrnpa3	6357	6269	4069	5722	5230	6269	5772	5175
Hnrnpab	1688	1973	1579	1878	1856	1919	1971	1837
Hnrnpc	2688	2830	2054	2713	2489	2784	2531	2313
Hnrnpd	1001	1001	734	985	833	1053	835	900
Hnrnpdl	2238	2280	1527	2055	1854	2204	1987	2071
Hnrnpf	6160	6893	4890	5867	6201	6769	5941	5604
Hnrnph1	5043	5652	3446	4681	4737	5598	4798	4492
Hnrnph2	1629	1786	1286	1483	1633	1614	1466	1353
Hnrnph3	420	394	289	337	408	413	392	388
Hnrnpk	10574	11100	8310	10516	10326	10618	10277	10008
Hnrnpl	6104	6652	5483	6465	6489	6493	6151	6285
Hnrnpll	2730	3007	1891	2695	3086	2846	2466	2405
Hnrnpm	1483	1783	1346	1473	1746	1737	1500	1488
Hnrnpr	2336	2597	1777	2356	2497	2815	2419	2308
Hnrnpu	8636	9148	6451	8093	8519	8926	8163	7931
Hnrnpul1	3132	3544	2684	3190	3181	3330	3093	2885
Hnrnpul2	2776	3108	2462	2938	3028	2949	2720	2601
Hoga1	89	56	75	89	74	83	97	89
Homer1	650	650	464	550	649	724	637	589
Homer2	102	60	36	80	94	94	77	91
Homer3	403	518	369	401	519	488	434	451
Homez	357	335	291	334	382	335	353	328
Hook1	141	157	79	110	116	166	109	93
Hook2	366	379	307	350	385	400	301	376
Hook3	6155	6618	5027	6046	6609	6194	6186	5466
Hopx	114	179	104	78	134	129	129	100
Hormad1	5	1	0	0	0	0	0	1
Hormad2	8	3	7	6	17	6	5	7
Hoxa1	21	34	22	30	29	31	35	36
Hoxa10	2	6	1	3	2	4	2	2
Hoxa11	0	0	0	0	0	2	0	0
Hoxa13	0	0	0	0	0	0	0	0
Hoxa2	31	37	34	42	32	33	24	40
Hoxa3	198	166	129	157	172	145	150	154
Hoxa4	32	29	28	32	30	37	36	41
Hoxa5	148	153	135	135	141	99	146	137
Hoxa6	37	38	42	49	50	69	36	48
Hoxa7	109	117	116	73	115	127	91	115
Hoxa9	7	10	3	10	0	7	2	2
Hoxb1	8	2	2	6	2	1	4	3
Hoxb13	1	1	0	0	0	1	0	0
Hoxb2	77	46	52	71	81	61	70	67
Hoxb3	148	118	109	144	120	127	147	146
Hoxb4	138	134	112	144	189	174	144	164
Hoxb5	77	76	59	79	74	86	76	81
Hoxb6	74	86	71	113	107	89	111	102
Hoxb7	39	27	29	26	33	29	43	47
Hoxb8	24	20	19	23	29	30	21	35
Hoxb9	22	12	12	20	10	18	15	30
Hoxc10	2	2	1	1	4	2	3	4
Hoxc11	0	0	0	0	0	0	0	0
Hoxc12	0	0	0	0	0	0	0	0
Hoxc13	0	0	0	0	0	0	0	0
Hoxc4	135	118	106	129	151	105	116	97
Hoxc5	191	175	176	211	199	196	208	137
Hoxc6	250	270	220	265	325	247	276	232
Hoxc8	589	513	537	507	866	568	542	440
Hoxc9	49	35	23	33	48	39	31	42
Hoxd1	2	3	1	0	0	0	0	0
Hoxd10	7	5	7	4	0	1	2	0
Hoxd11	0	0	0	1	0	1	0	0
Hoxd12	0	0	0	0	0	0	0	0
Hoxd13	0	0	0	0	0	0	0	0
Hoxd3	29	26	22	9	4	12	28	13
Hoxd4	219	193	212	196	257	151	206	217
Hoxd8	324	311	345	348	392	279	469	318
Hoxd9	40	42	37	27	32	35	33	33
Hp	57721	30487	70351	76695	65736	42600	77329	81195
Hp1bp3	3797	4225	2929	3522	3930	3742	3583	3476
Hpca	51	45	56	46	84	58	44	71
Hpcal1	2254	2924	1980	2275	2493	2537	2206	2228
Hpcal4	8	5	3	7	16	9	6	8
Hpd	3	2	3	3	11	4	0	2
Hpdl	30	16	24	20	16	13	18	22
Hpgd	1779	1387	1319	1950	1215	1487	2212	1566
Hpgds	5502	7105	3685	5994	6317	5928	4297	5321
Hpn	79	113	48	74	90	71	49	74
Hprt	3357	3330	2934	3764	3394	3187	3468	3239
Hps1	969	1017	789	1009	1048	1023	1018	894
Hps3	1853	2215	1353	1800	1904	2018	1633	1806
Hps4	673	728	561	685	741	709	663	651
Hps5	2010	2122	1774	2012	2144	2080	1920	1743
Hps6	310	316	277	323	312	313	311	333
Hpse	1217	2129	1208	1333	3074	1792	1019	1317
Hpse2	1	2	0	1	2	0	0	4
Hpx	62	20	102	81	30	36	101	155
Hr	1453	1325	1362	1729	1192	1406	1744	1231
Hras	450	425	377	404	436	446	501	424
Hrasls	15	18	13	20	12	16	24	14
Hrasls5	11	7	9	13	12	17	19	6
Hrc	2	5	3	2	5	1	1	3
Hrct1	367	269	367	304	408	316	416	387
Hrg	0	0	0	0	0	0	0	0
Hrh1	118	130	111	161	154	140	153	135
Hrh2	215	200	133	116	121	213	148	131
Hrh3	0	0	0	0	0	0	0	0
Hrh4	16	14	3	11	16	4	9	9
Hrk	13	8	6	7	11	12	11	12
Hrnr	0	0	0	0	0	0	0	0
Hs1bp3	942	1131	748	1016	1071	1051	1067	865
Hs2st1	1283	1485	1232	1515	1539	1344	1422	1337
Hs3st1	156	140	85	148	140	119	158	129
Hs3st2	0	0	2	2	1	0	1	0
Hs3st3a1	20	25	9	14	8	17	25	12
Hs3st3b1	115	116	73	102	98	124	91	82
Hs3st4	11	16	6	4	1	5	3	10
Hs3st5	2	0	0	0	0	0	1	0
Hs3st6	8	15	14	12	12	5	5	17
Hs6st1	2245	2926	2006	2641	2359	2628	2490	2717
Hs6st2	56	111	36	73	47	70	44	43
Hs6st3	1	0	1	0	0	1	1	0
Hsbp1	1393	1385	1221	1458	1546	1406	1511	1381
Hsbp1l1	13	6	3	7	10	9	3	4
Hscb	109	161	106	152	152	130	158	154
Hsd11b1	1654	1218	879	1163	1644	1376	1488	1100
Hsd11b2	55	57	77	69	66	49	62	57
Hsd17b1	17	8	6	8	15	14	6	4
Hsd17b10	925	839	806	893	1204	855	1031	838
Hsd17b11	1499	1810	1330	1559	1875	1542	1427	1382
Hsd17b12	4656	3769	4005	4986	4027	4218	5569	5141
Hsd17b13	10	24	16	28	10	10	13	19
Hsd17b14	47	57	44	53	58	49	41	51
Hsd17b2	0	0	0	0	0	0	0	0
Hsd17b3	0	0	0	0	0	0	0	0
Hsd17b4	8158	6564	7399	8657	8639	7304	9429	7215
Hsd17b6	0	0	0	0	0	0	0	0
Hsd17b7	594	555	605	749	673	563	733	598
Hsd3b1	0	0	0	0	0	0	1	0
Hsd3b2	1709	1449	892	1264	1670	1665	1209	1328
Hsd3b3	5	3	1	3	4	2	6	3
Hsd3b4	5	3	0	3	6	3	7	0
Hsd3b5	4	0	0	1	3	1	0	2
Hsd3b6	6	0	2	1	6	2	2	2
Hsd3b7	1759	1862	1435	1723	1843	1803	1831	1572
Hsdl1	1303	1466	1058	1310	1561	1348	1252	1281
Hsdl2	2643	2021	2413	2685	3161	2275	2721	2140
Hsf1	749	862	579	666	794	812	759	609
Hsf2	374	486	320	404	407	427	413	390
Hsf2bp	22	13	18	17	15	22	25	9
Hsf3	171	147	78	136	143	126	135	124
Hsf4	86	90	81	92	86	89	94	58
Hsf5	13	6	5	4	5	8	6	5
Hsfy2	0	0	0	0	0	0	0	0
Hsh2d	24	40	24	13	13	54	22	29
Hsp25-ps1	9	0	0	36	0	0	0	0
Hsp90aa1	6276	6453	5607	6534	6064	6547	7100	5863
Hsp90ab1	17366	19868	15429	17180	18796	19061	18833	15829
Hsp90b1	13761	15261	11844	12515	12747	15797	13965	12099
Hspa12a	2928	1994	2985	3345	3075	2326	3247	2225
Hspa12b	1411	963	1054	1052	1507	1070	1280	1241
Hspa13	1633	1787	1337	1513	1575	1778	1748	1461
Hspa14	1094	1168	934	1033	1111	1126	1083	1067
Hspa1a	142	170	97	126	137	149	172	122
Hspa1b	301	388	310	362	338	349	411	286
Hspa1l	26	25	39	36	29	36	52	38
Hspa2	225	245	212	266	299	239	281	239
Hspa4	4602	5139	3890	4858	4308	4890	4980	4504
Hspa4l	1519	1481	1119	1407	1601	1480	1555	1203
Hspa5	19111	22146	16724	16742	18064	23759	22330	18212
Hspa8	42093	46411	34721	36071	45574	46987	46138	36113
Hspa9	6685	5922	5597	6940	7201	6181	7537	6332
Hspa9-ps1	2	0	4	0	0	0	0	0
Hspb1	1260	1356	1069	1327	1325	1393	1861	1279
Hspb11	600	559	363	456	644	587	498	495
Hspb2	46	27	31	37	53	45	59	44
Hspb3	0	1	0	1	5	0	0	0
Hspb6	211	169	198	237	248	227	274	222
Hspb7	332	326	232	325	346	267	345	300
Hspb8	882	827	885	1074	884	973	1313	1000
Hspb9	17	17	10	26	14	8	12	17
Hspbap1	256	208	161	239	259	253	199	194
Hspbp1	543	707	497	642	582	668	689	643
Hspd1	3251	2976	2935	3436	3755	3175	3646	3083
Hspd1-ps1	0	0	0	0	0	0	0	0
Hspd1-ps3	14	0	2	0	0	6	14	3
Hspd1-ps4	184	135	105	161	227	131	140	79
Hspe1	450	499	407	435	499	432	458	403
Hspe1-ps2	22	17	1	19	15	13	12	9
Hspe1-ps3	22	3	13	14	14	11	16	7
Hspe1-ps4	0	0	0	0	0	0	0	0
Hspe1-ps5	31	28	17	22	27	30	28	24
Hspe1-ps6	0	0	0	0	0	0	0	1
Hspg2	56942	45917	60411	64022	64009	50448	65135	54893
Hsph1	1481	1840	1332	1328	1469	1792	1803	1231
Htatip2	528	507	535	685	549	538	678	478
Htatsf1	885	840	770	846	905	781	912	824
Htr1a	0	0	0	0	0	0	0	0
Htr1b	12	17	5	19	20	14	34	7
Htr1d	2	2	1	1	5	1	1	4
Htr1f	0	0	0	0	0	0	1	0
Htr2a	29	34	24	42	27	34	37	28
Htr2b	145	272	96	214	119	176	249	172
Htr2c	0	0	0	3	0	1	0	0
Htr3a	0	0	1	0	0	0	0	0
Htr3b	20	21	10	22	26	21	30	20
Htr4	0	0	0	0	0	0	1	0
Htr5a	1	0	2	0	1	1	4	2
Htr5b	2	1	1	0	4	5	0	2
Htr6	0	2	2	0	2	1	3	0
Htr7	32	35	17	9	30	27	20	21
Htra1	4559	4304	4342	4835	5803	4391	5279	4034
Htra2	941	1101	698	994	818	1025	988	884
Htra3	10285	8905	12021	13030	10756	9974	13503	10393
Htra4	166	158	115	191	175	131	134	133
Htt	6580	7077	5336	6325	6812	7137	6541	5915
Hunk	16	26	11	17	24	42	32	44
Hus1	345	460	296	398	408	455	396	395
Hus1b	30	41	26	35	53	52	36	25
Huwe1	16971	17161	13574	16967	17755	18109	17367	15478
Hvcn1	2160	2789	1767	2031	2622	2915	1967	1978
Hyal1	839	815	698	859	961	883	718	809
Hyal2	1029	1008	873	1028	1176	1070	1142	1117
Hyal3	37	37	27	30	57	28	50	30
Hyal4	5	0	2	5	1	4	5	0
Hyal5	12	7	2	5	6	2	5	4
Hyal6	0	0	2	4	3	1	5	2
Hydin	72	45	63	79	62	52	127	92
Hyi	240	250	274	263	300	271	278	236
Hykk	474	382	384	506	515	487	423	393
Hyls1	267	254	222	278	221	329	248	236
Hyou1	4780	5979	4536	4113	5190	6483	5782	4670
Hypk	264	260	192	252	235	246	253	266
Hypm	0	0	1	0	0	1	0	0
I0C0044D17Rik	13	18	19	25	23	34	24	15
I830077J02Rik	113	143	82	98	126	103	89	89
I830127L07Rik	4	8	4	2	6	4	1	17
Iah1	880	804	830	868	1029	798	974	740
Iapp	0	0	0	0	0	0	0	0
Iars	1574	1804	1278	1543	1616	1744	1770	1486
Iars2	3217	3096	2842	3269	3822	3169	3578	2887
Iba57	369	448	400	426	434	523	464	391
Ibsp	1	0	0	0	0	0	0	0
Ibtk	2000	2126	1688	2089	1962	2276	2152	1909
Ica1	135	97	88	92	138	110	127	144
Ica1l	152	158	98	116	172	174	126	153
Icam1	1537	1809	1184	1246	1350	1694	1252	1289
Icam2	270	207	226	179	260	267	253	240
