	GSM4685031	GSM4685032	GSM4685033	GSM4685034	GSM4685035	GSM4685036	GSM4685037	GSM4685038	GSM4685039	GSM4685040
ADIPOR1P2	0	0	0	0	1	0	0	0	0	0
ADIPOR2	84	102	40	46	102	72	78	72	60	80
ADIRF	7	6	0	1	44	35	28	3	3	2
ADIRF-AS1	0	1	0	0	3	9	11	2	2	0
ADK	23	32	10	17	29	19	19	19	21	15
ADM	5	3	2	7	42	43	34	14	4	18
ADM-DT	0	0	0	0	0	2	0	0	0	0
ADM2	4	3	0	2	14	11	22	5	11	6
ADM5	0	0	0	0	3	0	1	0	0	0
ADNP	140	95	27	37	52	71	39	53	68	68
ADNP-AS1	1	1	0	2	2	1	0	1	0	0
ADNP2	14	17	6	12	17	21	15	9	28	15
ADO	14	7	5	8	15	15	15	6	12	7
ADORA1	0	1	0	0	2	0	2	2	0	2
ADORA2A	2	1	0	4	13	9	14	3	3	6
ADORA2A-AS1	2	8	3	3	10	7	10	12	5	1
ADORA2B	0	1	0	1	5	4	2	4	2	2
ADORA2BP1	0	0	1	0	0	0	0	0	1	0
ADORA3	1	0	0	0	0	0	0	1	0	1
ADPGK	27	18	14	20	64	57	45	28	24	22
ADPGK-AS1	6	1	1	0	0	1	2	1	4	1
ADPRH	1	1	1	0	5	5	6	4	5	3
ADPRHL1	1	3	0	0	7	4	7	4	1	3
ADPRM	2	4	2	3	4	1	2	1	3	6
ADPRS	10	3	0	9	48	57	55	3	4	6
ADRA1A	34	55	2	12	19	2	11	62	66	71
ADRA1B	0	14	1	1	4	5	6	2	4	1
ADRA1D	0	0	0	0	0	0	0	0	0	0
ADRA2A	3	2	0	0	0	1	1	2	0	1
ADRA2B	0	3	1	0	0	0	1	1	1	2
ADRA2C	0	1	0	2	5	3	7	0	0	0
ADRB1	0	1	1	0	3	1	4	3	4	0
ADRB2	1	8	4	1	3	4	3	5	2	1
ADRB3	0	0	2	0	0	0	0	0	0	1
ADRM1	25	33	12	20	278	204	252	17	29	19
ADSL	21	22	8	34	59	49	43	11	20	15
ADSS1	1	1	2	2	15	5	6	7	11	7
ADSS2	27	14	4	23	30	28	16	12	28	23
ADTRP	3	3	1	0	0	0	1	1	1	1
AEBP1	59	55	1	9	454	388	411	25	58	30
AEBP2	21	24	3	9	19	9	12	15	23	14
AEN	13	8	4	24	77	59	59	7	3	7
AFAP1	15	11	2	8	14	24	19	17	19	38
AFAP1-AS1	2	2	0	0	8	3	0	9	27	9
AFAP1L1	17	13	1	5	8	12	11	6	13	10
AFAP1L2	5	3	0	3	4	4	2	2	5	6
AFDN	114	156	27	44	198	136	143	155	164	134
AFDN-DT	0	2	0	2	0	1	4	3	4	2
AFF1	81	82	41	13	61	31	40	77	147	90
AFF2	2	5	4	3	3	3	0	4	2	1
AFF2-IT1	0	0	0	0	0	0	0	0	0	0
AFF3	5	8	5	3	8	14	2	10	4	12
AFF4	144	171	26	43	59	56	41	91	115	99
AFF4-DT	0	0	0	0	0	0	0	0	0	0
AFG1L	3	2	0	2	5	5	7	2	9	4
AFG3L1P	7	6	0	11	17	15	10	4	6	4
AFG3L2	48	50	24	18	47	62	51	25	25	32
AFG3L2P1	0	0	0	1	1	0	0	0	0	0
AFM	46	296	173	253	230	43	303	392	168	155
AFMID	23	33	22	16	24	18	10	42	39	29
AFP	1	2	0	0	801	599	645	27	11	17
AFTPH	35	55	10	14	14	15	8	17	30	31
AFTPH-DT	0	0	0	0	1	0	0	0	0	0
AGA	6	8	1	7	13	2	11	8	4	8
AGA-DT	1	1	0	0	3	1	1	2	1	1
AGAP1	32	29	8	15	25	17	17	32	22	43
AGAP1-IT1	1	2	0	0	0	0	0	1	0	0
AGAP10P	0	0	0	0	9	0	0	0	0	0
AGAP11	0	0	0	0	0	3	0	2	0	0
AGAP12P	0	0	0	0	0	0	0	4	0	2
AGAP13P	3	2	0	3	0	0	4	0	0	2
AGAP14P	0	0	0	0	0	0	4	0	0	2
AGAP2	2	3	0	4	8	3	2	5	5	4
AGAP2-AS1	0	0	0	2	0	27	66	0	0	0
AGAP3	23	14	10	18	155	121	119	28	38	23
AGAP4	0	4	0	4	0	8	5	5	7	0
AGAP5	4	5	0	2	0	0	5	4	0	3
AGAP6	16	11	5	16	21	16	17	19	31	28
AGAP7P	0	0	0	0	0	0	5	0	0	0
AGAP9	5	16	0	13	8	0	1	0	4	12
AGBL1	1	0	1	0	0	0	0	1	0	0
AGBL1-AS1	0	1	2	3	2	0	1	0	1	0
AGBL2	0	0	4	0	0	6	0	6	6	6
AGBL3	1	1	2	4	1	2	0	4	1	1
AGBL4	0	2	1	0	0	0	0	1	0	3
AGBL4-AS1	0	0	0	0	0	0	0	0	0	0
AGBL4-IT1	0	0	0	0	0	0	0	0	0	0
AGBL5	23	17	4	21	34	28	23	14	18	45
AGBL5-AS1	0	0	0	0	0	0	0	0	0	0
AGBL5-IT1	1	0	0	0	0	0	0	0	0	0
AGER	0	0	0	0	0	0	0	0	0	0
AGFG1	46	43	17	22	40	47	33	34	41	56
AGFG2	44	39	9	3	54	50	59	28	24	35
AGGF1	26	7	3	2	28	14	20	12	17	6
AGGF1P1	3	0	0	0	1	0	1	0	0	0
AGGF1P10	0	0	0	0	0	0	0	0	0	0
AGGF1P2	0	0	0	2	0	0	0	0	0	0
AGGF1P3	0	0	0	0	0	0	0	0	0	1
AGGF1P4	0	0	0	0	0	0	0	0	0	0
AGGF1P5	0	0	0	0	0	0	0	0	0	0
AGGF1P6	0	0	0	0	0	0	0	0	0	0
AGGF1P7	0	0	0	0	0	0	0	0	0	0
AGGF1P8	0	0	0	0	0	0	0	0	0	0
AGGF1P9	0	0	0	0	0	0	0	0	0	0
AGK	29	24	6	13	14	16	18	16	14	25
AGK-DT	0	0	0	0	0	0	0	1	0	0
AGKP1	0	0	0	0	0	0	0	2	1	1
AGKP2	0	0	0	0	0	0	0	0	0	0
AGL	52	78	31	27	48	21	42	74	45	44
AGMAT	13	40	24	9	20	14	19	28	28	25
AGMO	21	40	20	7	12	9	8	29	35	25
AGO1	44	55	30	26	68	57	42	48	26	41
AGO2	159	121	84	34	78	52	47	61	83	117
AGO3	40	27	20	14	26	18	20	32	34	37
AGO4	40	33	8	9	24	17	18	10	23	27
AGPAT1	25	21	12	19	208	152	123	18	18	14
AGPAT2	19	18	9	8	286	187	198	20	18	19
AGPAT3	56	59	22	20	70	42	57	65	65	67
AGPAT4	7	5	0	12	12	6	5	7	9	6
AGPAT5	4	10	0	4	20	18	12	10	8	4
AGPAT5P1	0	0	0	0	0	0	0	0	0	0
AGPS	55	53	11	22	63	51	56	28	28	57
AGR2	1	1	0	0	3	1	0	0	1	1
AGR3	0	1	0	0	0	0	0	0	0	1
AGRN	81	67	7	25	457	337	374	49	71	67
AGRP	0	0	0	0	0	0	0	0	0	0
AGT	335	492	175	41	246	212	190	480	446	415
AGTPBP1	13	4	3	17	27	10	15	4	8	15
AGTR1	18	37	9	8	15	5	5	20	20	16
AGTR2	0	0	0	0	0	0	0	0	0	0
AGTRAP	3	3	5	4	114	91	121	4	12	7
AGXT	98	276	124	46	141	82	127	334	264	217
AGXT2	18	28	4	2	7	5	7	26	14	6
AHCTF1	45	44	15	28	57	51	44	63	58	65
AHCTF1P1	0	8	0	2	0	0	0	0	4	0
AHCY	66	50	38	80	257	192	208	56	55	44
AHCYL1	62	69	30	40	60	60	49	44	72	57
AHCYL2	13	21	3	3	7	8	12	14	36	19
AHCYP2	0	0	0	1	0	0	0	0	0	0
AHCYP3	0	0	0	0	0	1	0	0	0	0
AHCYP4	0	0	0	0	0	0	0	0	0	0
AHCYP5	0	0	0	0	0	0	0	0	0	1
AHCYP7	0	0	0	3	0	1	0	0	0	0
AHCYP8	0	1	0	0	0	0	0	0	1	2
AHDC1	12	27	17	27	40	40	32	26	32	35
AHI1	16	20	6	16	27	14	8	23	43	27
AHI1-DT	6	3	0	0	2	2	0	5	5	8
AHNAK	1517	1535	193	78	690	685	536	758	818	877
AHNAK2	19	9	0	6	164	89	106	6	4	5
AHR	57	127	21	19	61	48	53	40	94	78
AHRR	2	0	0	5	5	1	15	1	4	0
AHSA1	9	10	5	29	84	71	85	13	4	16
AHSA2P	44	32	6	23	34	36	27	23	48	40
AHSG	324	934	1398	154	408	260	282	1057	831	774
AHSP	0	0	0	0	0	0	0	0	0	0
AICDA	1	1	0	1	2	1	0	4	0	1
AIDA	25	24	13	15	73	50	62	22	44	23
AIDAP1	0	0	0	1	0	0	1	0	0	2
AIDAP2	0	0	0	0	0	0	0	1	1	4
AIDAP3	0	0	0	0	0	0	0	0	0	0
AIF1	0	7	0	0	0	0	0	6	6	11
AIF1L	18	5	0	9	28	15	22	2	3	0
AIFM1	32	38	33	25	60	53	47	30	40	38
AIFM1P1	0	0	0	1	0	0	0	0	0	0
AIFM2	11	25	8	4	49	35	31	8	1	8
AIFM3	0	0	0	0	1	2	2	1	4	3
AIG1	38	86	14	14	44	39	63	61	54	66
AIG1P1	0	0	0	0	0	0	0	0	0	1
AIM2	0	1	1	0	1	0	0	1	0	0
AIMP1	11	35	10	17	26	24	28	4	18	23
AIMP1P1	0	1	0	0	0	1	0	0	0	0
AIMP1P2	0	0	0	0	0	0	0	0	0	0
AIMP2	12	18	10	14	47	36	21	2	8	4
AIP	4	15	1	8	115	90	97	4	9	11
AIPL1	1	3	0	0	3	0	0	1	1	1
AIRE	0	1	0	0	0	0	0	0	0	0
AIRN	1	1	1	0	0	0	0	0	2	2
AJAP1	1	0	0	1	0	0	0	1	0	1
AJM1	0	2	0	0	6	6	11	4	7	2
AJUBA	35	32	1	18	137	99	117	20	20	23
AJUBA-DT	0	0	0	1	0	0	1	2	1	0
AK1	3	5	2	3	85	49	32	2	5	6
AK2	56	77	31	81	125	83	93	59	81	79
AK2P2	0	0	0	0	0	0	0	0	0	0
AK3	48	73	31	21	41	36	33	43	78	40
AK3P2	0	0	0	0	0	0	0	0	1	0
AK3P3	0	0	0	0	0	0	0	1	0	0
AK3P4	0	0	0	0	0	0	0	0	0	0
AK3P5	4	4	0	0	0	0	0	2	1	3
AK4	71	93	67	24	75	79	66	73	86	85
AK4P1	0	8	3	0	0	6	3	2	6	9
AK4P2	1	0	0	0	0	0	0	0	0	0
AK4P3	2	1	0	0	4	1	1	5	0	5
AK4P4	0	0	0	0	0	0	0	0	0	0
AK4P5	0	0	0	0	0	0	0	0	0	0
AK4P6	0	0	0	0	0	0	0	0	0	0
AK5	0	0	0	0	1	4	4	0	1	0
AK6	0	2	0	4	18	15	8	3	1	0
AK6P1	0	0	0	0	0	0	0	0	0	0
AK6P2	0	0	0	0	0	1	0	0	0	0
AK7	2	4	0	2	2	1	1	1	0	0
AK8	0	0	0	0	0	0	0	0	0	0
AK9	2	5	1	1	5	3	2	5	8	4
AKAIN1	0	0	0	0	0	0	0	0	0	0
AKAP1	21	44	13	14	69	47	46	49	48	50
AKAP1-DT	1	2	1	0	0	3	2	2	4	2
AKAP10	13	26	2	8	16	11	18	7	20	15
AKAP11	50	55	17	18	42	30	32	53	59	39
AKAP12	12	45	6	20	124	81	85	18	24	19
AKAP13	180	187	41	35	91	66	64	141	166	148
AKAP13-AS1	0	0	0	0	0	0	0	0	3	1
AKAP14	0	0	0	0	0	0	0	0	0	0
AKAP17A	12	10	1	19	26	13	15	15	21	15
AKAP17BP	0	0	0	0	0	0	0	0	0	1
AKAP3	0	0	0	2	2	1	0	0	1	2
AKAP4	0	0	0	0	0	0	0	0	0	0
AKAP5	5	3	1	0	2	7	2	6	5	7
AKAP6	8	10	2	2	1	0	5	13	17	15
AKAP7	13	4	3	3	3	6	2	12	17	6
AKAP8	9	14	6	15	28	19	13	14	18	16
AKAP8L	13	22	4	31	56	44	41	19	24	21
AKAP8P1	0	0	0	1	0	0	0	0	0	0
AKAP9	139	157	52	35	99	52	50	117	129	121
AKIP1	4	4	2	3	33	8	9	3	5	4
AKIRIN1	65	43	12	18	54	37	48	17	32	20
AKIRIN1P1	0	0	0	0	0	0	0	0	0	0
AKIRIN1P2	0	0	0	0	0	0	0	0	0	0
AKIRIN2	8	20	2	20	43	31	25	22	61	24
AKIRIN2P1	0	0	0	0	0	0	0	0	0	0
AKNA	26	33	2	5	26	26	28	35	42	35
AKNAD1	0	1	0	0	0	0	0	0	1	0
AKR1A1	102	100	35	19	97	67	81	35	53	42
AKR1B1	25	16	0	22	293	237	231	4	3	10
AKR1B10	49	29	7	0	0	5	1	5	15	18
AKR1B10P1	0	0	1	0	0	0	0	0	0	0
AKR1B10P2	0	0	1	0	0	0	0	0	0	0
AKR1B15	13	0	0	1	1	0	1	5	3	13
AKR1B1P1	0	0	0	0	0	0	0	0	0	0
AKR1B1P2	0	0	0	0	2	0	0	0	0	0
AKR1B1P3	0	0	0	0	0	0	0	0	1	0
AKR1B1P4	0	0	0	0	0	0	0	0	0	0
AKR1B1P5	0	0	0	0	0	0	2	0	0	1
AKR1B1P6	0	0	0	0	0	0	0	0	0	0
AKR1B1P7	0	0	0	0	1	0	0	0	0	0
AKR1B1P8	0	0	0	0	0	0	0	0	0	0
AKR1C1	103	102	126	3	168	133	139	131	99	144
AKR1C2	41	43	75	16	62	43	63	63	50	57
AKR1C3	180	113	114	4	29	44	30	59	56	105
AKR1C4	17	24	14	2	15	5	12	40	52	35
AKR1C5P	4	25	2	3	8	2	4	6	4	5
AKR1C6P	1	1	2	0	0	0	1	1	0	1
AKR1C7P	1	1	0	0	0	0	0	0	0	1
AKR1C8	11	25	1	2	3	2	0	11	10	11
AKR1D1	24	34	6	6	19	8	24	67	75	62
AKR1D1P1	0	0	0	0	0	0	0	0	0	0
AKR1E2	0	2	0	0	1	1	0	2	1	1
AKR7A2	5	18	11	3	97	75	99	15	13	17
AKR7A2P1	0	0	0	0	0	0	0	0	0	0
AKR7A2P2	0	1	0	0	0	0	0	1	1	0
AKR7A3	12	39	7	6	7	1	6	27	22	32
AKR7L	7	6	0	0	2	1	0	20	6	6
AKT1	33	48	17	24	355	302	279	53	45	52
AKT1S1	6	18	2	11	185	131	139	16	13	13
AKT2	46	67	28	36	281	205	196	53	66	59
AKT3	40	32	4	29	19	6	11	39	87	34
AKT3-IT1	1	0	0	0	0	0	0	0	0	0
AKTIP	17	11	1	5	19	5	2	8	8	5
ALAD	47	65	31	17	43	35	29	53	57	54
ALAS1	48	112	26	36	102	54	68	134	166	149
ALAS2	0	0	0	8	0	0	0	1	0	0
ALB	15066	39073	4862	5496	9599	6397	10468	30465	25670	24742
ALCAM	24	47	14	25	31	25	36	26	32	26
ALDH16A1	7	6	0	6	128	80	72	3	5	8
ALDH18A1	41	36	5	34	87	55	66	17	26	23
ALDH1A1	134	221	275	38	283	203	228	238	219	193
ALDH1A2	4	4	2	8	8	2	3	13	11	7
ALDH1A2-AS1	0	0	0	0	0	0	0	0	0	0
ALDH1A3	7	5	0	2	5	1	2	2	4	1
ALDH1A3-AS1	1	0	0	1	0	0	1	2	2	1
ALDH1B1	46	72	10	17	24	22	20	78	57	63
ALDH1L1	67	165	47	11	39	24	54	152	144	134
ALDH1L1-AS1	0	0	0	0	0	0	0	1	0	0
ALDH1L1-AS2	0	0	0	0	0	1	2	1	1	3
ALDH1L2	10	7	0	27	4	4	7	2	3	5
ALDH2	185	313	63	58	100	53	92	318	283	280
ALDH3A1	0	0	0	1	0	0	0	2	0	4
ALDH3A2	89	137	39	26	53	39	53	109	109	100
ALDH3B1	8	9	2	3	61	44	50	10	5	11
ALDH3B2	9	6	0	0	0	1	0	0	0	0
ALDH4A1	51	97	46	8	90	63	70	76	76	82
ALDH5A1	55	65	49	16	42	12	44	81	69	76
ALDH6A1	100	195	89	30	40	20	53	185	190	181
ALDH7A1	44	47	34	25	36	52	55	45	43	52
ALDH7A1P1	0	2	1	0	1	1	0	0	0	0
ALDH7A1P2	0	2	0	0	0	0	0	0	0	0
ALDH7A1P3	0	0	0	0	0	0	0	0	0	0
ALDH7A1P4	0	0	0	0	0	0	0	0	0	0
ALDH8A1	34	84	28	11	21	14	22	48	48	46
ALDH9A1	30	57	12	30	44	35	38	43	81	51
ALDOA	103	102	14	133	3177	2362	2471	97	153	152
ALDOAP1	0	0	0	4	2	6	2	0	0	0
ALDOAP2	0	0	0	2	6	3	4	0	0	0
ALDOB	771	1299	213	152	359	143	425	2094	2065	1908
ALDOC	9	10	4	2	31	26	33	22	9	15
ALG1	24	15	7	8	68	53	64	12	26	13
ALG10	13	7	0	1	3	0	6	9	5	5
ALG10B	12	9	3	14	23	18	9	9	17	6
ALG11	28	36	6	11	24	14	22	31	24	32
ALG12	9	13	3	4	42	31	23	8	8	7
ALG13	18	17	4	15	13	9	13	20	21	15
ALG13-AS1	0	1	0	0	0	0	0	1	1	0
ALG14	4	13	7	3	12	10	12	8	9	8
ALG14-AS1	0	0	0	0	0	0	0	1	0	0
ALG1L	1	0	3	2	4	3	6	1	0	1
ALG1L10P	0	1	0	0	0	0	0	1	0	0
ALG1L11P	0	0	0	0	0	0	0	0	0	0
ALG1L12P	0	0	0	1	0	0	0	0	0	0
ALG1L13P	1	0	0	0	2	2	0	4	2	9
ALG1L14P	0	0	0	0	0	0	0	0	0	0
ALG1L15P	0	0	0	0	0	1	3	0	0	0
ALG1L2	1	0	0	0	0	0	0	0	2	1
ALG1L3P	0	0	0	0	0	0	0	0	0	0
ALG1L5P	0	0	0	0	0	0	0	0	0	0
ALG1L6P	0	0	0	0	0	0	0	0	0	0
ALG1L7P	0	0	0	0	0	0	0	0	0	0
ALG1L8P	0	0	0	0	0	0	0	0	0	0
ALG1L9P	0	0	1	0	0	0	0	0	0	0
ALG2	8	16	8	5	29	15	21	6	25	16
ALG3	14	8	10	4	127	105	122	3	10	13
ALG3P1	0	0	0	0	0	0	0	0	0	0
ALG5	25	23	14	6	12	14	12	18	14	6
ALG6	6	16	4	9	12	14	12	1	9	7
ALG8	19	29	12	13	38	29	31	28	20	17
ALG9	20	13	13	11	12	10	5	20	15	13
ALG9-IT1	0	0	0	0	0	0	0	0	0	0
ALK	2	0	0	0	0	1	0	0	3	1
ALKAL1	0	1	0	0	0	0	0	0	0	0
ALKAL2	1	0	0	0	0	0	0	1	0	0
ALKBH1	6	5	4	9	14	12	12	3	1	3
ALKBH2	3	5	3	13	10	7	9	10	10	3
ALKBH3	4	6	0	10	6	9	5	3	3	4
ALKBH3-AS1	0	2	0	0	0	0	0	0	1	1
ALKBH4	3	2	0	1	18	16	6	5	4	2
ALKBH5	30	39	23	26	89	74	67	36	49	35
ALKBH6	5	3	1	2	22	14	21	4	2	1
ALKBH7	3	5	1	3	83	63	65	6	5	6
ALKBH8	3	3	1	5	2	1	7	2	2	6
ALLC	2	2	0	0	0	0	0	1	1	0
ALMS1	85	61	13	16	24	33	18	42	48	59
ALMS1-IT1	0	1	0	1	2	1	0	0	0	1
ALMS1P1	10	0	0	0	0	1	0	1	2	3
ALOX12	1	2	0	0	2	0	1	0	1	2
ALOX12-AS1	10	3	0	1	4	5	5	7	4	5
ALOX12B	0	0	0	0	0	0	0	0	0	0
ALOX12P1	0	3	0	0	0	0	0	0	0	0
ALOX12P2	7	3	2	1	0	1	1	5	6	7
ALOX15	0	0	0	0	1	0	1	0	1	0
ALOX15B	0	0	0	0	0	1	0	0	0	0
ALOX15P1	3	7	0	0	3	1	0	2	4	0
ALOX15P2	0	0	0	0	0	0	0	0	0	0
ALOX5	26	16	0	0	1	2	0	18	46	15
ALOX5AP	2	2	0	1	0	0	0	3	7	1
ALOXE3	0	0	0	0	0	0	0	0	0	0
ALOXE3P1	0	0	0	0	0	0	0	0	0	0
ALPG	0	0	0	0	0	1	1	0	0	0
ALPI	0	0	0	0	1	3	1	0	0	0
ALPK1	23	13	1	6	14	16	7	19	15	20
ALPK2	9	11	3	1	8	7	10	42	76	48
ALPK3	46	27	19	0	16	8	1	6	7	6
ALPL	13	20	0	2	1	3	3	22	26	24
ALPP	0	1	0	0	0	0	0	0	0	0
ALS2	48	55	15	10	45	37	37	43	45	42
ALS2CL	9	6	3	4	20	16	17	17	25	20
ALX1	0	0	0	3	1	6	3	0	0	0
ALX3	0	0	0	0	0	1	0	1	1	0
ALX4	0	0	0	3	0	0	0	0	0	0
ALYREF	21	14	11	21	86	86	59	7	32	21
AMACR	18	24	75	11	34	30	28	26	34	34
AMBN	0	0	0	0	0	0	0	0	0	0
AMBP	434	947	239	121	551	401	520	1148	1007	1009
AMBRA1	30	19	5	9	38	27	33	20	23	19
AMD1	44	39	9	36	109	65	59	24	36	21
AMD1P1	0	0	0	0	0	0	0	0	0	0
AMD1P2	0	0	0	0	0	0	0	0	0	0
AMD1P3	1	1	0	0	0	0	3	1	1	0
AMD1P4	1	2	0	0	2	0	0	5	3	4
AMDHD1	20	38	15	6	31	13	11	40	46	32
AMDHD2	8	10	3	6	127	128	94	3	11	8
AMELX	0	0	0	0	0	0	0	0	0	1
AMELY	0	0	0	0	0	0	0	0	0	0
AMER1	14	9	2	7	2	4	5	14	12	14
AMER2	0	1	0	1	0	1	0	1	0	1
AMER3	0	0	0	0	0	2	0	0	0	1
AMFR	71	81	36	37	94	64	66	73	60	52
AMH	0	0	0	26	3	0	7	0	0	0
AMHR2	0	0	0	0	0	0	0	0	1	0
AMIGO1	0	3	1	0	4	6	0	2	2	3
AMIGO2	6	7	0	2	41	30	31	10	17	24
AMIGO3	1	4	0	0	2	3	2	1	0	0
AMMECR1	14	14	7	11	14	18	12	5	17	15
AMMECR1-IT1	0	0	0	0	0	0	0	0	0	0
AMMECR1L	12	11	9	16	27	33	28	11	18	16
AMMECR1LP1	0	0	0	0	0	0	0	0	0	0
AMN	2	0	0	1	10	7	13	5	5	2
AMN1	0	2	4	3	7	9	2	2	9	8
AMOT	10	13	0	22	6	2	3	5	20	6
AMOTL1	55	65	9	30	58	28	29	36	43	33
AMOTL2	40	33	0	5	176	131	132	32	21	23
AMPD1	0	0	0	0	0	0	0	0	0	0
AMPD2	20	14	3	16	116	90	81	20	22	26
AMPD3	7	4	2	4	11	14	7	3	15	8
AMPH	1	1	0	0	0	0	2	1	1	0
AMT	7	14	2	2	19	11	12	6	16	17
AMTN	0	0	0	0	0	0	0	0	0	0
AMY1A	0	0	2	0	0	0	0	0	0	0
AMY1B	0	0	2	0	0	0	0	0	0	0
AMY1C	0	0	0	0	0	0	0	0	0	0
AMY2A	0	0	0	0	0	0	0	0	0	1
AMY2B	4	4	8	2	5	8	8	4	13	12
AMYP1	0	0	0	0	0	0	0	0	0	0
AMZ1	7	5	1	0	4	3	2	5	10	7
AMZ2	62	35	38	31	29	35	26	22	59	45
AMZ2P1	2	4	5	8	2	0	3	8	6	1
AMZ2P2	0	0	0	0	0	0	0	0	0	0
AMZ2P3	0	0	0	0	0	0	0	0	0	0
ANAPC1	58	44	31	32	54	61	27	26	27	36
ANAPC10	2	4	1	2	2	5	6	7	2	3
ANAPC10P1	1	1	0	0	0	0	0	1	0	0
ANAPC11	5	7	6	12	66	51	76	3	6	7
ANAPC13	13	6	14	9	52	32	38	14	17	10
ANAPC15	5	2	0	3	21	12	19	4	5	7
ANAPC15P1	0	0	0	0	0	0	0	0	0	0
ANAPC15P2	0	0	0	0	0	0	0	0	0	0
ANAPC16	34	32	9	18	38	33	29	22	21	19
ANAPC1P1	0	0	0	0	0	0	1	2	0	0
ANAPC1P2	8	7	5	5	7	5	9	4	4	0
ANAPC1P3	1	2	0	1	0	0	1	0	0	0
ANAPC1P4	0	7	0	0	3	0	0	0	0	0
ANAPC1P5	0	0	0	0	0	0	1	0	1	0
ANAPC1P6	1	0	0	0	0	0	0	0	0	0
ANAPC2	12	12	1	16	91	68	71	12	24	12
ANAPC4	16	17	5	6	37	30	41	16	20	28
ANAPC5	82	72	19	40	88	81	63	66	116	61
ANAPC7	16	28	17	19	47	43	49	11	20	21
ANG	33	59	4	5	22	9	16	104	87	84
ANGEL1	32	26	6	14	27	17	24	21	29	23
ANGEL2	14	13	17	14	17	13	13	13	17	17
ANGPT1	2	4	2	0	5	6	4	4	4	3
ANGPT2	12	7	2	0	1	0	1	3	11	8
ANGPT4	0	1	2	0	0	0	0	1	0	1
ANGPTL1	4	11	6	7	3	0	0	5	8	3
ANGPTL2	7	6	1	1	15	10	8	4	10	17
ANGPTL3	97	157	102	19	34	30	44	130	98	100
ANGPTL4	15	23	38	0	256	204	238	32	26	30
ANGPTL5	0	0	0	0	0	0	0	0	0	0
ANGPTL6	0	3	0	2	1	2	4	2	2	5
ANGPTL7	0	1	1	0	1	1	0	0	2	0
ANGPTL8	0	0	0	0	0	0	1	12	4	6
ANHX	0	0	0	0	0	0	0	0	0	0
ANK1	0	0	0	1	2	0	2	2	12	6
ANK2	10	6	0	15	20	21	11	11	12	11
ANK2-AS1	1	1	0	0	3	1	0	5	1	0
ANK3	322	289	177	117	241	164	180	137	200	145
ANK3-DT	1	1	0	0	0	0	0	0	0	0
ANKAR	6	8	1	5	3	1	4	1	5	14
ANKDD1A	1	7	0	0	2	4	2	2	5	5
ANKDD1B	0	2	0	0	1	1	1	0	5	2
ANKEF1	3	7	3	5	10	14	11	2	12	4
ANKFN1	1	3	6	0	0	0	0	3	0	1
ANKFY1	63	51	15	31	59	34	46	63	75	27
ANKH	59	64	30	27	55	42	37	65	114	74
ANKH-DT	0	0	0	0	0	0	0	0	0	0
ANKHD1	37	100	25	41	27	71	72	90	66	92
ANKHD1-DT	0	0	0	1	0	1	0	0	0	0
ANKHD1-EIF4EBP3	45	4	1	0	83	7	5	7	50	31
ANKIB1	32	36	10	9	46	30	31	28	21	34
ANKK1	0	0	0	0	0	0	0	0	0	0
ANKLE1	6	0	38	1	1	1	2	7	3	5
ANKLE2	52	48	13	27	59	54	52	32	61	51
ANKMY1	14	9	1	3	17	3	8	11	16	10
ANKMY2	20	7	0	3	14	15	7	9	7	6
ANKRA2	8	9	4	5	9	4	3	5	2	5
ANKRD1	7	8	2	9	82	74	62	0	2	1
ANKRD10	27	32	10	6	28	11	28	20	49	20
ANKRD10-IT1	3	4	0	1	5	1	2	1	5	3
ANKRD11	44	51	17	46	140	101	109	40	56	39
ANKRD11P1	0	0	0	0	0	0	0	0	0	0
ANKRD11P2	0	0	0	0	0	4	0	0	0	0
ANKRD12	58	60	10	8	31	40	32	32	61	36
ANKRD13A	37	42	4	6	39	34	24	22	16	16
ANKRD13B	0	1	1	3	9	13	15	3	5	0
ANKRD13C	30	14	1	12	19	19	23	9	6	7
ANKRD13D	7	8	1	3	86	60	64	4	12	10
ANKRD16	8	6	1	3	5	1	4	8	5	5
ANKRD17	67	82	30	49	77	62	58	88	81	94
ANKRD17-DT	0	0	0	1	1	0	0	1	0	0
ANKRD18A	18	1	0	10	5	10	6	1	1	2
ANKRD18B	6	3	0	3	1	0	1	0	2	7
ANKRD18CP	0	0	0	1	1	0	0	0	1	1
ANKRD18DP	0	0	0	0	2	2	0	1	9	0
ANKRD18EP	0	1	2	0	1	3	4	2	3	3
ANKRD19P	2	0	0	5	2	0	3	1	0	0
ANKRD2	0	0	0	0	0	0	3	0	0	1
ANKRD20A1	1	4	2	1	0	3	1	0	0	5
ANKRD20A10P	0	0	0	0	0	0	0	0	0	0
ANKRD20A11P	1	0	0	2	0	2	0	2	0	2
ANKRD20A17P	0	0	0	0	2	0	0	0	0	0
ANKRD20A18P	0	0	0	0	0	0	0	0	0	0
ANKRD20A19P	1	0	0	0	2	1	0	1	2	1
ANKRD20A21P	1	1	0	0	0	0	1	0	0	0
ANKRD20A2P	0	0	0	0	0	0	1	3	0	0
ANKRD20A3P	1	0	0	0	5	8	0	4	0	0
ANKRD20A4P	0	0	0	0	0	5	1	0	0	3
ANKRD20A5P	0	2	0	2	3	11	2	0	1	0
ANKRD20A6P	0	0	0	0	0	0	0	0	0	0
ANKRD20A7P	5	0	0	2	2	2	0	4	7	8
