	GSM4119264	GSM4119265	GSM4119266	GSM4119267	GSM4119268	GSM4119269	GSM4119270
Phyhipl	17	4	11	7	2	7	2
Phykpl	588	347	755	477	405	446	350
Pi15	104	55	97	61	66	40	93
Pi16	60	97	154	194	176	184	182
Pi4k2a	539	295	830	477	622	762	584
Pi4k2b	615	337	752	330	424	390	360
Pi4ka	3575	953	4325	2513	2900	3417	2007
Pi4kb	936	485	1226	736	777	703	625
Pianp	4	1	10	11	8	14	9
Pias1	379	142	445	262	350	231	264
Pias2	1017	538	1568	867	962	753	821
Pias3	346	112	405	239	242	308	276
Pias4	318	212	479	299	283	459	287
Pibf1	142	88	195	122	128	90	127
Picalm	4781	3042	8735	4890	6376	3965	3748
Pick1	372	255	508	369	383	437	347
Pid1	436	424	762	342	382	260	307
Pidd1	61	15	71	54	52	84	65
Piezo1	2029	575	2883	1275	2123	2842	1678
Piezo2	7	6	19	16	16	11	22
Pif1	7	0	2	0	0	1	2
Pifo	0	0	0	0	0	0	1
Piga	156	73	183	137	129	79	154
Pigb	532	230	629	468	456	335	353
Pigc	357	327	410	309	295	258	278
Pigf	124	69	160	77	109	68	60
Pigg	461	213	632	293	393	472	245
Pigh	219	199	361	227	301	224	215
Pigk	636	361	941	553	747	700	549
Pigl	273	100	325	207	209	172	184
Pigm	1064	456	1174	606	671	579	573
Pign	718	325	1041	657	646	547	575
Pigo	354	126	564	398	498	595	409
Pigp	634	373	762	691	664	440	613
Pigq	2101	733	2946	2406	2498	2751	2182
Pigr	93	81	148	87	73	4	56
Pigs	491	312	740	468	495	604	421
Pigt	740	328	980	697	749	865	667
Pigu	387	208	634	346	414	353	329
Pigv	139	57	166	165	148	173	166
Pigw	143	171	232	89	140	87	81
Pigx	337	248	425	298	295	242	303
Pigyl	228	256	314	285	273	319	280
Pigz	6	2	7	7	9	9	7
Pih1d1	573	483	888	614	666	631	560
Pih1d2	8	12	46	19	17	23	25
Pih1d3	0	0	0	0	0	0	0
Pih1h3b	0	0	0	0	0	0	0
Pik3ap1	34	39	54	32	46	16	27
Pik3c2a	1118	678	1742	675	1022	818	750
Pik3c2b	208	86	269	151	206	203	169
Pik3c2g	1	0	0	1	1	1	0
Pik3c3	516	222	583	316	498	542	321
Pik3ca	1260	733	2149	1038	1190	1078	929
Pik3cb	445	123	478	301	421	476	350
Pik3cd	63	47	86	124	116	80	80
Pik3cg	18	7	53	35	38	20	29
Pik3ip1	180	180	249	213	149	77	105
Pik3r1	4882	2395	14149	4794	3456	2812	3920
Pik3r2	529	237	710	634	571	849	522
Pik3r3	267	195	246	149	266	248	275
Pik3r4	391	145	582	334	420	471	242
Pik3r5	42	32	72	68	79	59	61
Pik3r6	148	49	209	103	134	128	96
Pikfyve	1089	473	1295	677	856	705	754
Pilra	8	9	20	9	14	6	3
Pilrb1	2	3	1	3	10	2	11
Pilrb2	2	5	5	7	7	0	9
Pim1	1532	536	2531	1761	1892	4188	2167
Pim2	115	64	150	72	57	58	73
Pim3	1138	1204	1973	1123	1466	1913	1092
Pin1	383	287	445	292	389	341	351
Pin1rt1	0	1	0	0	0	0	0
Pin4	125	294	267	204	162	130	197
Pink1	3252	2990	4732	3093	3659	4092	2627
Pinlyp	0	0	0	0	0	0	0
Pinx1	50	85	129	60	87	29	30
Pip	0	0	0	0	0	0	0
Pip4k2a	160	91	214	135	173	107	127
Pip4k2b	448	207	648	317	357	396	376
Pip4k2c	857	535	1252	875	893	886	653
Pip5k1a	503	241	658	370	345	387	259
Pip5k1b	8	4	12	6	12	14	14
Pip5k1c	470	348	822	521	531	763	484
Pip5kl1	0	0	6	0	0	0	0
Pipox	21	14	23	15	13	5	8
Pir	282	86	251	117	122	168	209
Pira2	3	2	4	6	2	5	9
Pirb	83	59	104	90	104	36	83
Pirt	18	3	27	11	6	5	6
Pisd	1105	623	1697	1229	1391	1501	1051
Pisd-ps1	28	51	44	40	55	32	32
Pisd-ps2	135	63	112	114	126	121	118
Pithd1	691	587	901	567	561	546	521
Pitpna	1780	1719	2769	1623	1625	1312	1487
Pitpnb	2717	1337	2484	1709	1592	1527	1766
Pitpnc1	2589	1437	3451	1813	1999	1714	1646
Pitpnm1	1218	606	1636	918	1108	1134	844
Pitpnm2	1222	522	2029	1352	1692	2541	1305
Pitpnm3	71	41	116	63	81	92	63
Pitrm1	1509	816	2216	1216	1255	1116	998
Pitx1	0	1	0	0	2	2	5
Pitx2	4	5	2	8	0	0	32
Pitx3	3	0	8	4	3	13	3
Piwil1	4	3	3	0	0	3	1
Piwil2	46	2	17	10	17	12	25
Piwil4	15	5	2	8	13	7	8
Pja1	811	559	1173	690	669	691	530
Pja2	2143	1128	2743	1449	1918	1468	1323
Pkd1	1710	457	2127	1231	1484	2197	1161
Pkd1l1	1	0	1	0	0	0	0
Pkd1l2	2	0	0	1	0	5	1
Pkd1l3	42	24	48	60	37	44	47
Pkd2	1149	749	1776	970	1084	943	715
Pkd2l1	0	1	0	0	1	1	0
Pkd2l2	593	172	499	394	320	320	508
Pkdcc	181	123	262	193	216	247	201
Pkdrej	37	24	25	22	50	21	16
Pkhd1	5	1	0	1	3	0	0
Pkhd1l1	11	0	10	2	6	0	5
Pkia	80	302	89	29	54	34	578
Pkib	96	44	123	90	112	36	107
Pkig	187	141	267	259	192	133	216
Pklr	32	46	92	26	35	0	29
Pkm	28662	13484	36624	20962	21921	38793	25259
Pkmyt1	29	12	47	26	31	32	38
Pkn1	3365	2294	4327	3430	3819	4975	3217
Pkn2	1776	1013	2881	1265	1575	1129	1220
Pkn3	138	108	197	209	144	168	149
Pknox1	257	156	570	249	288	207	172
Pknox2	8	0	4	10	5	1	18
Pkp1	0	0	0	0	0	0	0
Pkp2	289	148	248	114	83	113	90
Pkp3	6	6	8	11	5	4	9
Pkp4	1942	1043	3460	1479	1832	1656	1449
Pla1a	73	73	120	67	86	91	66
Pla2g10	0	1	0	0	0	3	4
Pla2g12a	1288	1085	1959	1379	1252	1167	1269
Pla2g12b	3	0	3	5	1	0	2
Pla2g15	579	242	795	598	696	596	492
Pla2g16	6837	7119	10547	7765	7707	5045	7405
Pla2g1b	0	0	0	0	0	0	0
Pla2g2a	0	0	0	0	0	0	0
Pla2g2c	2	4	6	1	5	0	3
Pla2g2d	27	31	43	27	36	9	38
Pla2g2e	4	2	10	16	18	24	18
Pla2g2f	0	0	0	0	0	0	0
Pla2g3	11	4	8	1	13	3	1
Pla2g4a	5	6	24	52	26	5	20
Pla2g4b	88	2	106	50	61	56	67
Pla2g4c	3	1	2	1	2	4	8
Pla2g4c-ps	0	0	0	0	0	0	0
Pla2g4d	0	0	0	0	0	0	0
Pla2g4e	6	0	17	16	3	11	19
Pla2g4f	0	1	10	0	2	0	3
Pla2g5	0	0	0	0	0	0	0
Pla2g6	405	179	681	417	525	605	455
Pla2g7	1145	1067	2469	1209	1100	1296	917
Pla2r1	82	45	70	64	69	70	78
Plaa	1086	614	1487	881	1102	1019	932
Plac1	1	0	0	0	0	0	0
Plac8	22	7	21	37	18	6	27
Plac8l1	0	0	0	0	0	0	0
Plac9a	22	21	29	118	28	14	47
Plac9b	333	165	398	335	185	124	342
Plag1	141	51	140	121	129	84	123
Plagl1	66	23	75	47	49	50	60
Plagl2	263	127	267	174	122	198	160
Plat	125	45	113	71	85	117	78
Plau	169	151	459	240	350	211	142
Plaur	23	63	71	29	56	22	28
Plb1	3	0	0	5	0	2	4
Plbd1	6024	4252	7657	6289	5668	4009	5360
Plbd2	876	592	1329	876	1040	1087	670
Plcb1	181	76	369	184	286	296	218
Plcb2	11	25	20	18	24	16	21
Plcb3	1248	563	2010	1219	1522	1662	1158
Plcb4	1486	855	2386	1280	1793	1625	1167
Plcd1	435	225	534	766	722	693	589
Plcd3	414	218	482	377	350	333	213
Plcd4	44	23	58	25	29	16	141
Plce1	272	129	434	255	503	255	184
Plcg1	1570	676	2032	1612	1568	1634	1245
Plcg2	47	15	44	35	58	42	38
Plch1	0	0	1	0	0	0	0
Plch2	1	0	0	0	0	0	1
Plcl1	31	16	53	29	62	41	45
Plcl2	28	51	85	49	43	35	84
Plcxd1	9	5	24	26	11	16	19
Plcxd2	12	18	33	21	42	14	18
Plcxd3	1	0	1	1	0	1	0
Plcz1	0	0	0	0	0	0	0
Pld1	133	43	198	141	162	115	119
Pld2	210	97	310	220	243	187	197
Pld3	389	260	717	528	554	518	416
Pld4	132	41	127	96	100	70	87
Pld5	10	13	11	12	12	21	13
Pld6	70	92	83	125	81	91	96
Plec	1793	743	2775	1522	1918	2839	1769
Plek	51	91	110	92	80	37	38
Plek2	1	4	11	9	8	6	9
Plekha1	899	557	1006	563	682	517	585
Plekha2	200	170	337	159	202	168	194
Plekha3	659	487	956	582	671	448	571
Plekha4	53	23	73	119	59	92	78
Plekha5	299	178	322	308	225	316	255
Plekha6	64	17	106	101	184	82	67
Plekha7	283	38	285	22	29	35	50
Plekha8	553	332	690	386	409	334	430
Plekhb1	430	276	607	221	192	149	169
Plekhb2	1023	698	1591	926	1040	1047	772
Plekhd1	1	5	4	4	5	6	2
Plekhf1	356	241	574	426	332	116	178
Plekhf2	912	546	1153	643	809	599	588
Plekhg1	251	105	454	161	248	221	166
Plekhg2	399	227	620	385	431	339	247
Plekhg3	426	226	954	539	820	515	367
Plekhg4	7	2	10	7	7	3	3
Plekhg5	424	205	517	371	295	422	327
Plekhg6	141	142	211	90	104	48	56
Plekhh1	19	12	41	9	14	21	28
Plekhh2	42	8	28	33	33	23	15
Plekhh3	654	320	1014	1093	1151	1079	851
Plekhj1	214	207	296	218	248	262	183
Plekhm1	915	381	1612	927	1147	1200	932
Plekhm2	587	262	788	480	567	545	354
Plekhm3	231	130	235	141	187	241	191
Plekhn1	84	50	105	139	106	73	106
Plekho1	184	158	393	197	236	254	206
Plekho2	218	133	212	144	205	167	193
Plekhs1	8	0	1	0	0	3	2
Plet1	45	29	40	39	25	28	40
Plg	131	150	217	100	171	11	107
Plgrkt	1881	921	1859	1419	1051	1125	1534
Plin1	23683	10697	35811	22096	24588	32569	20482
Plin2	9320	5603	14728	6933	8583	12847	8105
Plin3	1923	1991	4396	2198	2138	1978	1863
Plin4	13621	8274	26927	14728	19077	13088	9082
Plin5	3445	2852	6418	4544	4975	4833	3104
Plk-ps1	5	4	30	6	3	11	11
Plk1	13	5	22	7	7	8	5
Plk2	360	192	303	274	285	283	250
Plk3	72	57	164	81	84	85	84
Plk4	98	82	90	77	81	47	84
Plk5	0	0	2	1	0	2	1
Pllp	27	5	18	34	35	42	23
Pln	90	44	95	76	91	72	121
Plod1	1099	600	3051	1146	1278	1514	847
Plod2	84	92	570	83	84	63	69
Plod3	766	388	1385	730	844	792	562
Plp1	126	37	213	161	165	153	169
Plp2	770	461	942	704	571	373	447
Plpp1	260	173	486	221	331	415	223
Plpp2	96	91	169	100	104	65	92
Plpp3	898	548	1671	832	1307	1057	746
Plpp4	0	0	0	0	0	0	0
Plpp5	213	157	384	295	268	231	268
Plpp6	779	545	1448	935	1002	763	857
Plpp7	9	9	30	25	12	25	62
Plppr1	0	0	0	0	0	0	0
Plppr2	105	44	117	128	120	156	112
Plppr3	77	30	80	54	86	49	48
Plppr4	24	16	39	27	19	20	2
Plppr5	0	0	0	0	0	0	0
Plrg1	431	314	662	338	416	315	339
Pls1	4	0	0	2	0	0	0
Pls3	962	513	1563	716	1049	869	796
Plscr1	16	11	20	19	17	17	17
Plscr2	21	11	36	22	24	15	15
Plscr3	379	237	592	368	406	513	369
Plscr4	330	182	441	312	415	288	274
Plscr5	0	0	0	0	0	0	0
Pltp	824	281	1218	881	1150	1633	906
Plvap	141	55	364	127	224	211	120
Plxdc1	6	9	1	1	19	28	14
Plxdc2	175	163	281	252	303	195	169
Plxna1	3134	1034	3066	2313	2240	4120	2740
Plxna2	711	434	1899	536	764	963	575
Plxna3	56	20	50	40	29	40	17
Plxna4	46	24	45	55	88	78	71
Plxnb1	54	36	76	65	58	64	47
Plxnb2	180	99	322	191	242	257	130
Plxnb3	21	10	23	17	13	29	13
Plxnc1	53	14	27	40	23	12	17
Plxnd1	1235	659	2417	1805	2135	2050	1280
Pm20d1	873	1016	1258	840	749	902	853
Pm20d2	86	69	153	106	91	119	67
Pmaip1	13	14	19	7	27	2	11
Pmch	0	0	0	0	0	1	0
Pmel	10	4	11	4	7	15	8
Pmepa1	2426	2133	8806	3995	4845	4604	3202
Pmf1	366	255	499	372	361	352	414
Pmfbp1	0	0	0	0	0	1	0
Pmis2	4	1	2	2	2	0	2
Pml	267	86	402	321	341	367	260
Pmm1	1589	946	1886	1308	1206	1768	1441
Pmm2	1344	1008	2185	1462	1398	1143	1174
Pmp2	1	1	6	2	0	6	3
Pmp22	1120	623	1933	1086	1120	1167	839
Pmpca	2470	1239	3613	1933	2327	2461	2135
Pmpcb	3979	2436	5813	3535	3602	3736	3318
Pms1	113	70	103	86	54	46	44
Pms2	112	61	133	92	102	77	102
Pmvk	751	347	759	484	394	1358	902
Pnck	19	14	21	16	15	5	7
Pnisr	3165	1817	4038	3037	2565	1895	2755
Pnkd	1893	1363	2377	1935	1604	1929	1596
Pnkp	428	241	529	342	375	392	288
Pnldc1	477	281	457	533	358	352	441
Pnlip	0	0	0	0	0	0	0
Pnliprp1	0	0	0	0	0	0	4
Pnliprp2	0	0	0	0	0	1	0
Pnma1	7	6	26	9	14	18	4
Pnma2	0	0	1	2	0	2	9
Pnma3	0	0	0	0	0	2	0
Pnma5	1	1	0	3	3	6	8
Pnmal1	0	0	0	0	0	0	0
Pnmal2	4	0	14	5	2	14	6
Pnmt	0	0	0	0	0	0	0
Pnn	1300	1158	1850	1251	1126	831	1311
Pno1	918	756	1278	642	824	494	667
Pnoc	8	0	0	1	5	0	1
Pnp	1350	930	2484	1519	2043	1871	1568
Pnp2	38	43	58	42	46	43	58
Pnpla1	20	12	18	28	28	28	28
Pnpla2	58728	35914	100292	58165	65405	66935	46061
Pnpla3	7000	1557	6686	5032	4077	10226	8643
Pnpla5	3	0	1	3	0	4	3
Pnpla6	750	296	968	674	699	737	639
Pnpla7	603	270	1006	505	504	486	342
Pnpla8	5809	3322	8650	5512	5816	4720	5632
Pnpo	849	715	1553	910	986	660	614
Pnpt1	1093	694	1537	829	996	730	731
Pnrc1	1376	619	1837	1257	1298	990	929
Pnrc2	2143	1522	2378	2052	2134	1325	1873
Poc1a	80	60	132	94	105	99	87
Poc1b	230	181	387	199	219	126	199
Poc5	171	105	247	182	164	213	170
Podn	413	218	977	691	740	368	505
Podnl1	2	0	2	5	7	15	10
Podxl	1149	422	2197	1039	1747	2538	1041
Podxl2	20	14	13	17	21	22	25
Pof1b	5	0	0	0	3	0	0
Pofut1	459	197	582	493	522	581	409
Pofut2	857	485	1286	832	863	962	744
Pogk	1788	1155	2991	1607	1756	1136	1279
Poglut1	452	353	592	412	492	339	343
Pogz	551	237	880	437	500	469	379
Pola1	191	47	139	85	121	95	97
Pola2	257	163	273	202	229	176	146
Polb	989	604	959	712	590	456	756
Pold1	94	48	128	156	156	206	115
Pold2	248	209	317	237	212	236	173
Pold3	283	136	287	172	211	197	160
Pold4	428	232	438	294	284	398	330
Poldip2	3531	2146	5677	4168	4241	4127	3900
Poldip3	807	402	1095	732	770	761	553
Pole	26	16	31	45	21	33	18
Pole2	21	13	21	19	15	9	17
Pole3	516	530	754	512	500	361	442
Pole4	983	588	1369	857	832	525	698
Polg	1301	716	2222	1091	1253	1214	892
Polg2	171	72	220	193	171	121	175
Polh	157	69	219	95	170	142	172
Poli	239	170	272	155	110	121	146
Polk	212	122	270	133	177	111	146
Poll	163	108	287	165	173	214	139
Polm	129	48	104	83	67	101	92
Poln	622	327	795	989	712	764	1055
Polq	21	3	12	8	10	18	10
Polr1a	393	270	846	377	541	401	284
Polr1b	325	123	376	223	248	200	169
Polr1c	422	356	630	381	297	335	339
Polr1d	2017	1589	2719	2007	1775	1784	2126
Polr1e	86	80	201	79	117	96	73
Polr2a	1538	631	1970	1069	1423	1962	990
Polr2b	898	501	1422	750	909	889	711
Polr2c	1075	688	1384	945	794	833	909
Polr2d	234	168	318	221	221	189	181
Polr2e	1526	1569	1846	1283	1147	1058	1242
Polr2f	461	831	673	635	507	415	524
Polr2g	634	456	785	595	523	432	668
Polr2h	238	173	304	183	175	122	158
Polr2i	661	400	836	731	605	369	704
Polr2j	346	309	396	322	244	259	301
Polr2k	653	767	791	639	518	268	544
Polr2k-ps	0	1	0	0	0	0	0
Polr2l	903	540	1266	754	784	775	974
Polr2m	3481	3123	5421	3422	3684	3422	3551
Polr3a	349	140	369	259	310	228	216
Polr3b	249	155	431	316	300	276	269
Polr3c	688	418	1163	769	645	636	791
Polr3d	265	258	386	198	231	152	152
Polr3e	402	289	670	368	342	315	238
Polr3f	513	307	591	378	384	266	365
Polr3g	208	186	242	187	194	219	211
Polr3gl	623	578	717	529	457	433	424
Polr3h	86	70	150	77	93	114	82
Polr3k	629	499	680	434	439	442	574
Polrmt	616	257	978	696	737	1028	554
Pom121	680	234	1007	461	666	725	427
Pom121l12	0	0	0	0	0	0	0
Pom121l2	8	0	0	0	0	1	0
Pomc	8	6	5	7	10	17	7
Pomgnt1	1701	1227	2818	2023	2190	1840	1664
Pomgnt2	80	81	166	87	95	133	115
Pomk	188	188	250	203	189	166	102
Pomp	905	942	1447	909	930	884	962
Pomt1	843	292	1056	716	882	1231	845
Pomt2	256	138	383	256	329	289	195
Pon1	590	564	790	1171	886	682	836
Pon2	842	573	1272	770	720	632	638
Pon3	3226	2449	5563	3298	3554	2512	2686
Pop1	112	74	195	68	96	45	46
Pop4	257	155	289	222	272	237	259
Pop5	913	928	1262	1365	902	718	1135
Pop7	94	66	214	171	165	189	192
Popdc2	368	360	554	396	492	384	419
Popdc3	0	0	0	0	0	0	31
Por	4644	2540	9191	5460	6840	7985	4483
Porcn	191	101	263	201	201	178	140
Postn	1359	884	2504	1087	1829	1792	1152
Pot1a	260	117	263	221	186	187	169
Pot1b	96	82	130	108	99	56	71
Poteg	0	0	0	0	0	0	0
Pou1f1	3	9	8	0	4	6	5
Pou2af1	2	0	6	1	1	4	9
Pou2f1	365	144	415	341	341	459	378
Pou2f2	37	43	36	32	38	16	38
Pou2f3	2	1	0	2	2	0	2
Pou2f3-rs1	0	0	1	1	0	1	2
Pou3f1	9	0	2	1	1	1	1
Pou3f2	4	2	7	2	0	4	4
Pou3f3	2	5	7	2	0	1	6
Pou3f4	14	0	5	11	12	7	0
Pou4f1	5	3	5	5	17	2	4
Pou4f2	4	0	3	3	1	3	2
Pou4f3	0	0	0	0	0	0	0
Pou5f1	1	0	0	0	0	0	0
Pou5f2	0	0	0	2	0	2	4
Pou6f1	736	294	695	626	645	948	728
Pou6f2	1	0	5	4	1	0	0
Pp2d1	32	4	34	15	18	9	14
Ppa1	3733	4977	11428	6171	7151	3066	3502
Ppa2	1697	1152	2535	1745	1793	1376	1744
Ppan	260	265	540	191	254	176	104
Ppara	6063	2783	6652	4150	5182	3770	3071
Ppard	405	209	710	455	508	651	438
Pparg	7157	4001	10139	5443	5537	4474	4394
Ppargc1a	2732	1155	1446	929	1693	1263	886
Ppargc1b	3475	1050	2143	2102	2715	2511	2435
Ppat	277	174	453	239	297	178	163
Ppbp	10	13	18	14	12	14	33
Ppcdc	295	204	456	384	353	336	324
Ppcs	402	285	699	428	492	625	472
Ppdpf	716	400	1008	725	686	1043	797
Ppef1	7	7	20	4	4	3	4
Ppef2	30	5	32	10	18	5	11
Ppfia1	843	430	1091	689	812	665	634
Ppfia2	11	5	26	21	29	16	10
Ppfia3	31	7	16	10	23	10	6
Ppfia4	24	22	17	43	32	49	45
Ppfibp1	1190	958	1808	823	1008	1258	827
Ppfibp2	294	203	385	284	304	174	176
Pphln1	748	384	1051	613	687	549	536
Ppia	13439	6899	15036	10367	9007	7627	9987
Ppib	1426	944	1851	1506	1427	1120	1206
Ppic	375	299	467	440	372	247	258
Ppid	751	775	1817	669	638	355	367
Ppie	200	225	348	242	164	142	198
Ppif	1186	768	2177	1418	1553	1546	1367
Ppig	1098	1265	1862	1036	1105	734	907
Ppih	134	103	193	94	118	87	145
Ppil1	184	181	338	305	256	243	279
Ppil2	852	615	1102	727	876	789	618
Ppil3	257	272	312	240	251	158	241
Ppil4	699	595	1143	562	695	550	512
Ppil6	10	9	8	7	4	1	2
Ppip5k1	2853	1522	4195	3046	2946	3751	2793
Ppip5k2	438	197	388	245	352	311	314
Ppl	70	134	200	66	131	27	110
Ppm1a	3794	2534	4701	2929	2836	3182	3108
Ppm1b	3843	3452	5550	3240	3613	2677	3214
Ppm1d	278	99	261	179	183	181	134
Ppm1e	19	18	23	24	47	19	33
Ppm1f	796	472	1126	754	887	886	658
Ppm1g	843	680	1503	751	849	956	702
Ppm1h	78	31	156	107	109	122	84
Ppm1j	17	30	27	11	18	15	22
Ppm1k	1248	986	1794	1715	1662	919	1129
Ppm1l	373	214	612	360	459	526	446
Ppm1m	1778	1590	3642	3578	2981	2057	2660
Ppm1n	0	0	0	0	0	0	0
Ppme1	760	505	1288	680	724	830	507
Ppox	788	320	881	707	641	595	544
Ppp1ca	4288	3070	6206	4264	4174	3600	4256
Ppp1cb	12886	9769	14860	7588	6892	5384	7621
Ppp1cc	1753	933	2284	1303	1461	1037	1313
Ppp1r10	1007	440	1556	331	696	986	509
Ppp1r11	582	505	738	541	419	317	482
Ppp1r12a	838	590	1180	644	733	617	625
Ppp1r12b	457	303	803	448	592	525	595
Ppp1r12c	631	624	1028	741	721	891	598
Ppp1r13b	432	182	619	305	408	418	289
Ppp1r13l	203	122	259	152	251	219	84
Ppp1r14a	93	105	61	103	89	128	86
Ppp1r14b	821	1434	1803	1680	1479	1122	1189
Ppp1r14c	10	5	16	7	23	8	76
Ppp1r14d	0	0	0	0	0	0	0
Ppp1r15a	250	368	369	190	270	254	223
Ppp1r15b	4450	2599	7954	3242	5233	4259	4045
Ppp1r16a	295	236	572	335	394	470	391
Ppp1r16b	288	109	506	236	305	303	162
Ppp1r17	0	0	0	0	0	0	1
Ppp1r18	226	202	371	198	265	231	195
Ppp1r1a	744	375	986	1184	1036	1046	1351
Ppp1r1b	14	3	4	3	2	2	1
Ppp1r1c	11	4	6	5	5	3	0
Ppp1r2	2565	2204	3032	1952	2113	1627	2245
Ppp1r2-ps1	0	0	0	0	1	0	0
Ppp1r2-ps2	0	0	0	0	0	0	0
Ppp1r2-ps3	0	0	0	0	0	1	0
Ppp1r2-ps4	4	0	0	0	0	0	0
Ppp1r2-ps6	0	0	0	0	1	0	0
Ppp1r2-ps7	0	0	0	0	0	0	0
Ppp1r2-ps9	0	0	0	0	0	0	0
Ppp1r21	516	253	542	290	285	327	321
Ppp1r26	7	5	11	8	9	7	8
Ppp1r27	0	1	0	0	1	2	35
Ppp1r32	28	6	10	6	14	15	4
Ppp1r35	47	38	66	71	82	81	63
Ppp1r36	0	0	1	0	0	0	0
Ppp1r37	1225	805	2441	1495	1495	1798	1227
Ppp1r3a	2	2	8	0	6	0	211
Ppp1r3b	6111	2348	9656	4173	4757	6998	7193
Ppp1r3c	2208	2466	6375	1463	2087	1341	1494
Ppp1r3d	661	257	822	584	795	716	524
Ppp1r3e	240	138	268	160	157	194	137
Ppp1r3f	79	37	64	81	42	85	35
Ppp1r3g	8	9	7	20	10	12	4
Ppp1r42	1	0	0	0	2	0	0
Ppp1r7	591	453	896	585	561	543	469
Ppp1r8	359	357	719	394	390	375	366
Ppp1r9a	1059	471	1170	986	857	983	1106
Ppp1r9b	2233	1933	4278	2686	2772	3315	2195
Ppp2ca	4527	3621	7300	3365	4434	3992	3542
Ppp2cb	914	602	1345	706	812	729	702
Ppp2r1a	2321	1220	3476	2362	2450	2675	2052
Ppp2r1b	3736	1631	4158	2450	3170	3690	2774
Ppp2r2a	1544	1075	1979	1207	1486	1254	1109
Ppp2r2b	8	2	0	0	0	1	2
Ppp2r2c	3	2	16	7	14	5	18
Ppp2r2d	1844	1579	3070	1540	1341	966	1153
Ppp2r3a	1286	920	1787	848	1017	591	905
Ppp2r3c	679	499	833	500	534	351	468
Ppp2r3d	240	152	334	252	270	458	220
Ppp2r4	2167	2121	4108	3039	3106	2605	2426
Ppp2r5a	20381	7912	23803	15797	16896	21654	18306
Ppp2r5b	472	310	672	482	426	758	424
Ppp2r5c	1481	744	1795	1170	1297	1332	1395
Ppp2r5d	1190	621	1581	1028	875	1125	851
Ppp2r5e	807	466	1278	669	855	626	627
Ppp3ca	1456	1026	2119	1149	1415	1336	1188
Ppp3cb	2580	1414	2667	1943	1680	1356	2062
Ppp3cc	396	308	480	328	310	263	394
Ppp3r1	1578	1167	2368	1238	1379	1120	1168
Ppp3r2	0	0	0	0	0	0	0
Ppp4c	609	501	1040	609	698	735	657
Ppp4r1	529	315	952	634	484	514	524
Ppp4r1l-ps	642	224	587	430	491	580	604
Ppp4r2	2213	1680	3481	1522	1887	1447	1452
Ppp4r4	55	24	62	53	72	19	26
Ppp5c	1165	804	1725	1133	1112	1249	1075
Ppp6c	2022	1319	2598	1614	1655	1351	1550
Ppp6r1	1149	811	2324	1298	1439	1510	1001
Ppp6r2	776	478	989	634	674	698	601
Ppp6r3	1977	905	2722	1436	1825	1648	1494
Pprc1	354	113	525	176	247	164	130
Ppt1	1064	888	1331	646	722	530	549
Ppt2	743	429	1011	726	750	999	697
Pptc7	2126	2196	4000	2765	2422	1853	1881
Ppwd1	300	198	434	188	251	181	211
Ppy	0	0	0	0	0	0	0
Pqbp1	258	312	432	231	255	210	210
Pqlc1	422	237	438	362	279	276	304
Pqlc2	130	100	219	117	127	140	112
Pqlc3	340	221	339	170	187	247	320
Pradc1	151	93	215	145	116	104	138
Praf2	82	70	137	80	100	115	82
Pram1	17	6	28	4	29	17	14
Prame	0	0	0	0	0	0	0
Pramef12	0	0	0	0	0	0	0
Pramef17	0	0	0	0	0	0	0
Pramef25	0	0	0	0	0	0	0
Pramef6	0	0	0	0	0	0	0
Pramef8	228	114	460	234	228	166	146
Pramel	0	0	0	0	0	0	0
Pramel1	0	0	0	0	0	0	0
Pramel3	0	0	0	0	0	0	0
Pramel4	0	2	11	1	0	3	0
Pramel5	0	0	4	3	0	2	3
Pramel6	0	0	0	0	0	0	2
Pramel7	1	0	1	2	2	1	1
Prap1	2	0	2	3	1	2	1
Prb1	0	0	0	0	0	0	0
Prb3-ps	0	0	0	0	0	0	0
Prc1	62	22	43	38	49	33	40
Prcc	459	343	936	562	472	562	372
Prcp	332	196	399	275	283	140	183
Prdm1	62	27	72	45	43	22	66
Prdm10	116	61	112	93	124	59	69
Prdm11	159	90	202	101	150	202	128
Prdm12	0	0	0	0	0	0	0
Prdm13	0	0	0	0	0	0	0
Prdm14	0	0	0	0	0	0	0
Prdm15	209	136	326	153	197	129	190
Prdm16	679	507	1282	706	1005	1253	443
Prdm2	824	400	1366	703	738	681	583
Prdm4	303	199	483	266	299	235	270
Prdm5	23	13	21	16	11	5	7
Prdm6	3	0	6	1	2	2	3
Prdm8	7	3	21	3	10	5	11
Prdm9	451	266	501	506	455	339	391
Prdx1	9358	5485	11839	7266	7398	6232	8154
Prdx2	5284	3697	7245	5329	4752	3718	4634
Prdx2-rs3	0	0	0	0	0	0	0
Prdx3	7220	3591	9868	6580	6596	6254	6198
Prdx4	289	348	330	285	354	264	254
Prdx5	7921	7626	12199	7885	7486	6350	7235
Prdx6	4636	3071	6636	4500	4409	3891	3903
Prdx6-ps2	0	0	0	0	0	0	0
Prdx6b	0	2	0	6	1	3	0
Preb	1385	949	2021	1409	1434	1413	1273
Prelid1	1670	1029	2359	1582	1562	1495	1441
Prelid2	35	56	61	46	15	14	21
Prelp	10713	6947	17062	8164	7693	7294	6132
Prep	498	288	576	404	379	414	325
Prepl	642	325	823	594	538	587	500
Prex1	135	65	250	132	167	188	115
