	GSM3671511	GSM3671512	GSM3671513	GSM3671514	GSM3671515	GSM3671516	GSM3671517	GSM3671518	GSM3671519	GSM3671520	GSM3671521	GSM4908643
MFF	13903	7655	5679	6431	6412	6667	1536	1640	2006	1808	2160	2237
MFF-DT	2207	1064	913	900	1058	1101	36	57	51	50	80	91
MFFP1	5	1	4	0	0	1	0	1	1	0	0	1
MFFP2	1	0	0	0	0	0	0	0	0	0	0	0
MFFP3	0	0	1	0	2	0	1	0	0	0	2	0
MFGE8	5175	2365	2871	1404	1036	4745	2210	1946	1523	1758	1127	1959
MFHAS1	1541	795	575	584	761	957	742	733	1853	920	1562	1000
MFN1	2320	1135	938	893	1010	1007	560	1017	776	907	953	1087
MFN1P1	0	0	0	0	0	0	1	0	0	0	0	0
MFN2	3166	1631	1402	1515	1579	1634	2222	2335	2975	2949	3517	4041
MFNG	785	897	61	572	425	218	516	745	107	350	36	333
MFRP	2	0	1	0	0	0	4	1	0	1	0	6
MFSD1	1305	707	543	540	418	494	751	558	1107	1053	1232	1242
MFSD10	6307	2311	2772	2682	2116	3442	1011	1175	1418	1280	1868	1941
MFSD11	3167	1846	1473	1586	1704	1543	489	595	692	846	898	930
MFSD12	1210	474	336	351	358	526	1055	1003	1647	1364	2046	1873
MFSD13A	1475	817	574	665	660	768	298	287	355	414	549	597
MFSD13B	115	89	44	54	60	77	0	2	1	1	3	2
MFSD14A	1853	1230	702	966	931	609	1861	1993	2175	2448	2546	2683
MFSD14B	1821	942	671	701	564	933	742	674	899	966	873	860
MFSD14C	11031	5126	4184	4189	4314	4937	345	850	646	481	785	1229
MFSD1P1	6	3	4	7	1	0	0	5	1	1	0	2
MFSD2A	186	68	144	91	72	81	87	133	74	121	104	117
MFSD2B	215	132	93	95	137	123	5	2	11	4	2	4
MFSD3	4992	2236	2773	1994	1643	3094	713	628	1203	918	1384	1271
MFSD4A	997	505	400	477	505	409	58	50	70	63	73	85
MFSD4B	19638	9648	6615	7986	9022	8122	510	909	665	513	621	1053
MFSD4B-DT	1	0	0	0	0	0	0	0	0	0	0	0
MFSD4BP1	1262	910	410	505	534	407	0	1	2	0	3	1
MFSD5	689	341	366	243	184	438	449	358	501	462	529	571
MFSD6	1605	747	535	507	510	458	1999	2311	2356	3112	2995	3975
MFSD6L	88	13	58	10	9	18	246	117	139	447	41	31
MFSD8	2429	1090	773	980	1060	922	455	639	786	589	749	996
MFSD9	2445	929	820	792	745	831	907	849	1194	805	892	1197
MGA	5724	3095	2251	2405	2508	2678	1423	1975	2539	1622	2466	2682
MGAM	140	48	25	12	17	8	358	544	647	92	93	457
MGAM2	138	47	36	15	14	28	1146	2077	713	1432	301	1974
MGARP	157	52	37	60	59	40	10	13	7	17	13	26
MGAT1	8011	3868	2706	2377	2129	2637	2488	2147	2229	2816	2262	2679
MGAT2	580	466	291	324	394	290	905	765	871	1202	1155	1087
MGAT2P1	0	0	0	0	0	0	0	0	0	0	0	0
MGAT2P2	0	0	0	0	0	0	0	0	0	0	0	0
MGAT3	711	293	217	256	298	217	1021	1038	1135	1188	1127	1299
MGAT3-AS1	4	0	0	0	0	1	2	3	6	2	1	1
MGAT4A	9465	5934	1669	2278	2264	2486	7534	4237	7794	4951	7420	9786
MGAT4B	2476	942	566	718	698	828	2772	2422	4374	3870	4420	4582
MGAT4C	3487	2015	1947	2418	2289	1756	157	306	141	539	220	439
MGAT4D	1	3	1	0	0	0	0	0	0	0	1	0
MGAT4EP	55	14	15	17	8	13	4	5	7	0	6	4
MGAT4FP	2	0	0	0	0	0	0	0	0	0	0	0
MGAT5	1633	818	369	543	539	555	2493	1519	2829	2126	3916	2691
MGAT5B	122	76	63	184	258	93	87	73	73	337	167	94
MGLL	3572	4016	1152	1549	984	1284	795	145	265	617	313	124
MGME1	699	421	704	398	408	712	138	130	154	162	225	141
MGMT	2894	1593	2063	1320	1209	2130	121	117	87	140	95	164
MGP	850	398	332	407	445	356	4	6	14	3	15	4
MGRN1	4463	2264	1458	1844	1938	1936	2880	2480	3892	3088	4205	4168
MGST1	3839	1433	2943	1545	1229	2602	165	262	374	237	332	462
MGST2	9095	4322	3219	2760	2315	2573	1230	819	959	1068	825	969
MGST3	42227	34449	24590	27799	22808	24839	1341	1139	1130	1624	1248	1734
MHENCR	3263	2712	1022	1810	1680	1014	130	124	163	168	225	217
MIA	113	63	94	71	52	60	0	4	6	0	7	6
MIA-RAB4B	55	12	317	16	36	87	0	0	0	0	0	0
MIA2	5444	2633	1776	1717	1856	1870	1397	1121	1888	1191	1161	1976
MIA2-AS1	51	36	22	32	26	41	16	20	19	19	29	31
MIA3	4301	2117	1798	1488	1667	2167	2033	2760	3002	2488	3239	3523
MIAT	37053	31299	11883	39658	47267	17968	1817	31122	4606	2418	6519	19183
MIATNB	353	155	146	167	131	195	40	80	74	49	88	105
MIB1	7042	3545	1523	2038	1770	2107	4743	4859	6029	4983	7397	5978
MIB2	3912	2445	1697	1910	1804	1937	772	1014	1944	1051	2295	1578
MICA	4867	2351	2069	2097	1534	3385	145	177	102	158	207	128
MICAL1	702	303	341	365	317	506	969	2679	2749	2000	4662	4338
MICAL2	2109	1160	542	577	669	828	1426	1197	1697	1069	1122	1588
MICAL3	2887	1270	1132	1343	1342	1346	671	1223	1563	994	1485	2010
MICALL1	1580	855	687	641	692	877	404	579	631	474	784	863
MICALL2	137	76	96	103	89	83	23	61	30	25	75	43
MICALL2-DT	169	145	67	89	104	65	3	2	8	1	3	5
MICB	267	131	91	99	112	109	30	25	48	19	31	10
MICC	0	0	0	0	0	0	0	0	0	0	0	0
MICD	0	0	0	0	0	0	0	0	0	0	0	0
MICE	2	1	1	2	1	3	1	1	3	1	1	1
MICG	0	0	0	0	0	0	0	0	0	0	0	0
MICOS10	61143	39131	31939	27135	24087	38674	990	850	1526	1328	1898	1628
MICOS10-DT	0	0	0	0	0	0	0	1	0	0	0	0
MICOS10-NBL1	2	0	6	0	0	0	4	0	0	4	0	9
MICOS10P2	0	0	0	0	0	0	0	0	0	0	0	0
MICOS10P3	0	0	0	0	1	2	1	1	1	1	1	0
MICOS10P4	0	0	0	0	0	0	0	0	0	0	0	0
MICOS13	9730	5453	5993	5603	4651	5970	590	419	559	922	622	785
MICU1	3667	1552	2380	1509	1467	1852	772	742	832	937	1037	1015
MICU2	2381	1184	1127	1113	1177	1187	692	931	1116	1101	1367	1360
MICU3	2219	1760	608	1312	1540	839	412	498	899	471	814	774
MID1	3379	1787	1915	1739	2280	2355	229	296	327	283	426	348
MID1IP1	19052	10059	4218	6718	5353	5606	2744	2046	2993	3450	2961	2950
MID1IP1-AS1	1	0	0	0	0	2	0	0	0	6	2	6
MID2	548	133	113	130	168	93	298	367	640	390	438	488
MIDEAS	3982	1856	1686	1745	2089	1419	517	690	1175	732	954	923
MIDN	5971	3152	2769	2956	2875	3669	1129	1801	2061	1471	2689	1683
MIEF1	5213	3029	1754	2153	1994	2186	2016	1931	2335	2258	2628	2697
MIEF2	1808	994	968	956	870	922	320	370	376	510	538	570
MIEN1	28990	19900	12401	12784	11277	13438	759	592	975	851	880	928
MIER1	15810	10993	6058	7502	7756	6476	788	948	974	793	875	1087
MIER2	1253	580	496	588	575	534	699	654	710	880	864	959
MIER3	558	293	192	168	157	257	884	1415	1906	988	1508	1768
MIF	308288	88867	128127	102710	90757	145778	9420	6711	7503	13832	8289	10788
MIF-AS1	834120	384612	352188	295558	293842	378946	568	414	270	732	306	636
MIF4GD	6706	5679	4400	3715	3353	4738	391	397	340	549	380	503
MIF4GD-DT	2329	1725	1047	908	1003	1276	36	33	29	97	46	46
MIGA1	6725	3440	1936	2306	2484	2279	1492	1333	1349	1729	1354	1678
MIGA2	469	285	289	220	216	257	144	276	536	183	641	415
MIIP	1290	602	704	653	684	926	152	234	396	173	536	300
MILR1	696	369	318	368	430	353	1	3	2	0	0	3
MIMT1	0	0	0	0	0	0	0	0	0	0	0	0
MINAR1	129	81	13	49	30	32	179	214	302	131	431	211
MINAR2	434	136	195	200	189	204	1	4	2	5	0	3
MINCR	3980	1576	1716	1201	1189	1302	39	80	70	59	69	69
MINDY1	1913	853	682	524	544	660	761	824	1227	926	1511	1608
MINDY2	11907	5575	4037	5539	5063	4465	885	1473	1622	1794	2292	2249
MINDY2-DT	200	94	71	86	84	89	19	30	34	36	47	26
MINDY3	1586	851	752	1046	881	770	813	960	1237	1227	1482	1462
MINDY4	303	175	166	129	125	202	144	114	199	138	213	215
MINDY4B	46	22	11	4	2	8	2	0	0	6	1	0
MINK1	762	307	249	250	220	279	2558	2746	3593	2588	3877	4557
MINPP1	1190	867	462	499	485	498	969	836	1321	1104	1443	1195
MIOS	1726	999	997	723	684	988	370	510	768	491	954	629
MIOS-DT	257	129	153	201	213	172	0	24	5	9	17	29
MIOX	352	149	105	156	194	141	3	16	17	5	29	15
MIOXP1	0	0	0	0	0	0	0	2	0	0	0	0
MIP	130	53	51	50	47	43	0	0	2	1	19	2
MIPEP	383	216	322	211	140	358	261	224	275	401	348	298
MIPEPP1	3	0	0	0	0	3	0	0	0	0	0	0
MIPEPP2	0	0	0	0	0	0	0	0	0	0	0	0
MIPEPP3	820	534	391	469	474	523	59	80	61	118	107	110
MIPOL1	6364	2952	1922	2430	2539	2271	146	390	271	230	281	478
MIR1-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR1-1HG	389	345	123	355	290	220	2	7	22	2	37	27
MIR1-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR100	0	0	0	0	0	0	0	0	0	0	0	0
MIR100HG	2046	968	1477	1908	3161	1065	39	92	28	27	61	56
MIR101-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR101-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR103A1	0	0	0	0	0	0	0	0	0	0	0	0
MIR103A2	0	0	0	0	0	0	0	0	0	0	0	0
MIR103B1	0	0	0	0	0	0	0	0	0	0	0	0
MIR103B2	0	0	0	0	0	0	0	0	0	0	0	0
MIR105-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR105-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR106A	0	0	0	0	0	0	0	0	0	0	0	0
MIR106B	0	0	0	0	0	0	0	0	0	0	0	0
MIR107	0	0	0	0	0	0	0	0	0	0	0	0
MIR10A	0	0	0	0	0	0	0	0	0	0	0	0
MIR10B	0	0	0	0	0	0	0	0	0	0	0	0
MIR1178	0	0	0	0	0	0	0	0	0	0	0	0
MIR1179	0	0	0	0	0	0	0	0	0	0	0	0
MIR1180	0	0	0	0	0	0	0	0	0	0	0	0
MIR1181	0	0	0	0	0	0	0	0	0	0	0	0
MIR1182	0	0	0	0	0	0	0	0	0	0	0	0
MIR1183	0	0	0	0	0	0	0	0	0	0	0	0
MIR1184-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR1184-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR1184-3	0	0	0	0	0	0	0	0	0	0	0	0
MIR1185-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR1185-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR1193	0	0	0	0	0	0	0	0	0	0	0	0
MIR1197	0	0	0	0	0	0	0	0	0	0	0	0
MIR1199	0	0	0	0	0	0	0	0	0	0	0	0
MIR1200	0	0	0	0	0	0	0	0	0	0	0	0
MIR1202	0	0	0	0	0	0	0	0	0	0	0	0
MIR1203	0	0	0	0	0	0	0	0	0	0	0	0
MIR1204	0	0	0	0	0	0	0	0	0	0	0	0
MIR1205	0	0	0	0	0	0	0	0	0	0	0	0
MIR1206	0	0	0	0	0	0	0	0	0	0	0	0
MIR1207	0	0	0	0	0	0	0	0	0	0	0	0
MIR1208	0	0	0	0	0	0	0	0	0	0	0	0
MIR122	0	0	0	0	0	0	0	0	0	0	0	0
MIR1224	0	0	0	0	0	0	0	0	0	0	0	0
MIR1225	0	0	0	0	0	0	0	0	0	0	0	0
MIR1226	0	0	0	0	0	0	0	0	0	0	0	0
MIR1227	0	0	0	0	0	0	0	0	0	0	0	0
MIR1228	0	0	0	0	0	0	0	0	0	0	0	0
MIR1229	0	0	0	0	0	0	0	0	0	0	0	0
MIR122HG	376	155	153	133	136	256	0	10	3	0	8	15
MIR1231	0	0	0	0	0	0	0	0	0	0	0	0
MIR1233-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR1233-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR1234	0	0	0	0	0	0	0	0	0	0	0	0
MIR1236	0	0	0	0	0	0	0	0	0	0	0	0
MIR1237	0	0	0	0	0	0	0	0	0	0	0	0
MIR1238	0	0	0	0	0	0	0	0	0	0	0	0
MIR124-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR124-1HG	5847	3037	1557	2735	3074	1960	92	357	655	31	1082	181
MIR124-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR124-2HG	1027	1018	431	1630	2177	631	16	53	43	16	87	73
MIR124-3	0	0	0	0	0	0	0	0	0	0	0	0
MIR1243	0	0	0	0	0	0	0	0	0	0	0	0
MIR1244-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR1244-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR1244-3	0	0	0	0	0	0	0	0	0	0	0	0
MIR1244-4	0	0	0	0	0	0	0	0	0	0	0	0
MIR1245A	0	0	0	0	0	0	0	0	0	0	0	0
MIR1245B	0	0	0	0	0	0	0	0	0	0	0	0
MIR1246	0	0	0	0	0	0	0	0	0	0	0	0
MIR1247	0	0	0	0	0	0	0	0	0	0	0	0
MIR1248	0	0	0	0	0	0	0	0	0	0	0	0
MIR1249	0	0	0	0	0	0	0	0	0	0	0	0
MIR1250	0	0	0	0	0	0	0	0	0	0	0	0
MIR1251	0	0	0	0	0	0	0	0	0	0	0	0
MIR1252	0	0	0	0	0	0	0	0	0	0	0	0
MIR1253	0	0	0	0	0	0	0	0	0	0	0	0
MIR1255A	0	0	0	0	0	0	0	0	0	0	0	0
MIR1255B1	0	0	0	0	0	0	0	0	0	0	0	0
MIR1255B2	0	0	0	0	0	0	0	0	0	0	0	0
MIR1256	0	0	0	0	0	0	0	0	0	0	0	0
MIR1257	0	0	0	0	0	0	0	0	0	0	0	0
MIR1258	0	0	0	0	0	0	0	0	0	0	0	0
MIR125A	0	0	0	0	0	0	0	0	0	0	0	0
MIR125B1	0	0	0	0	0	0	0	0	0	0	0	0
MIR125B2	0	0	0	0	0	0	0	0	0	0	0	0
MIR126	0	0	0	0	0	0	0	0	0	0	0	0
MIR1260A	0	0	0	0	0	0	0	0	0	0	0	0
MIR1260B	0	0	0	0	0	0	0	0	0	0	0	0
MIR1261	0	0	0	0	0	0	0	0	0	0	0	0
MIR1262	0	0	0	0	0	0	0	0	0	0	0	0
MIR1263	0	0	0	0	0	0	0	0	0	0	0	0
MIR1264	0	0	0	0	0	0	0	0	0	0	0	0
MIR1265	0	0	0	0	0	0	0	0	0	0	0	0
MIR1266	0	0	0	0	0	0	0	0	0	0	0	0
MIR1267	0	0	0	0	0	0	0	0	0	0	0	0
MIR1268A	0	0	0	0	0	0	0	0	0	0	0	0
MIR1268B	0	0	0	0	0	0	0	0	0	0	0	0
MIR1269A	0	0	0	0	0	0	0	0	0	0	0	0
MIR1269B	0	0	0	0	0	0	0	0	0	0	0	0
MIR127	0	0	0	0	0	0	0	0	0	0	0	0
MIR1270	0	0	0	0	0	0	0	0	0	0	0	0
MIR1271	0	0	0	0	0	0	0	0	0	0	0	0
MIR1272	0	0	0	0	0	0	0	0	0	0	0	0
MIR1273C	0	0	0	0	0	0	0	0	0	0	0	0
MIR1273H	0	0	0	0	0	0	0	0	0	0	0	0
MIR1275	0	0	0	0	0	0	0	0	0	0	0	0
MIR1276	0	0	0	0	0	0	0	0	0	0	0	0
MIR1277	0	0	0	0	0	0	0	0	0	0	0	0
MIR1278	0	0	0	0	0	0	0	0	0	0	0	0
MIR1279	0	0	0	0	0	0	0	0	0	0	0	0
MIR128-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR128-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR1281	0	0	0	0	0	0	0	0	0	0	0	0
MIR1282	0	0	0	0	0	0	0	0	0	0	0	0
MIR1283-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR1283-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR1284	0	0	0	0	0	0	0	0	0	0	0	0
MIR1285-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR1285-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR1286	0	0	0	0	0	0	0	0	0	0	0	0
MIR1287	0	0	0	0	0	0	0	0	0	0	0	0
MIR1288	0	0	0	0	0	0	0	0	0	0	0	0
MIR1289-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR1289-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR129-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR129-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR1290	0	0	0	0	0	0	0	0	0	0	0	0
MIR1291	0	0	0	0	0	0	0	0	0	0	0	0
MIR1292	0	0	0	0	0	0	0	0	0	0	0	0
MIR1293	0	0	0	0	0	0	0	0	0	0	0	0
MIR1294	0	0	0	0	0	0	0	0	0	0	0	0
MIR1295A	0	0	0	0	0	0	0	0	0	0	0	0
MIR1295B	0	0	0	0	0	0	0	0	0	0	0	0
MIR1296	0	0	0	0	0	0	0	0	0	0	0	0
MIR1297	0	0	0	0	0	0	0	0	0	0	0	0
MIR1298	0	0	0	0	0	0	0	0	0	0	0	0
MIR1299	0	0	0	0	0	0	0	0	0	0	0	0
MIR1301	0	0	0	0	0	0	0	0	0	0	0	0
MIR1302-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR1302-10	0	0	0	0	0	0	0	0	0	0	0	0
MIR1302-11	0	0	0	0	0	0	0	0	0	0	0	0
MIR1302-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR1302-2HG	0	0	0	1	0	0	0	0	0	0	0	0
MIR1302-3	0	0	0	0	0	0	0	0	0	0	0	0
MIR1302-4	0	0	0	0	0	0	0	0	0	0	0	0
MIR1302-5	0	0	0	0	0	0	0	0	0	0	0	0
MIR1302-6	0	0	0	0	0	0	0	0	0	0	0	0
MIR1302-7	0	0	0	0	0	0	0	0	0	0	0	0
MIR1302-8	0	0	0	0	0	0	0	0	0	0	0	0
MIR1302-9	0	0	0	0	0	0	0	0	0	0	0	0
MIR1302-9HG	7860	5660	3090	4654	4972	4323	13	158	108	22	169	232
MIR1303	0	0	0	0	0	0	0	0	0	0	0	0
MIR1304	0	0	0	0	0	0	0	0	0	0	0	0
MIR1305	0	0	0	0	0	0	0	0	0	0	0	0
MIR1306	0	0	0	0	0	0	0	0	0	0	0	0
MIR1307	0	0	0	0	0	0	0	0	0	0	0	1
MIR130A	0	0	0	0	0	0	0	0	0	0	0	0
MIR130AHG	655	398	385	407	400	718	8	24	34	11	77	64
MIR130B	0	0	0	0	0	0	0	0	0	0	0	0
MIR132	0	0	0	0	0	0	0	0	0	0	0	0
MIR1321	0	0	0	0	0	0	0	0	0	0	0	0
MIR1322	0	0	0	0	0	0	0	0	0	0	0	0
MIR1323	0	0	0	0	0	0	0	0	0	0	0	0
MIR1324	0	0	0	0	0	0	0	0	0	0	0	0
MIR133A1	0	0	0	0	0	0	0	0	0	0	0	0
MIR133A1HG	970	452	253	299	297	315	1	16	8	9	4	12
MIR133A2	0	0	0	0	0	0	0	0	0	0	0	0
MIR133B	0	0	0	0	0	0	0	0	0	0	0	0
MIR134	0	0	0	0	0	0	0	0	0	0	0	0
MIR1343	0	0	0	0	0	0	0	0	0	0	0	0
MIR135A1	0	0	0	0	0	0	0	0	0	0	0	0
MIR135A2	0	0	0	0	0	0	0	0	0	0	0	0
MIR135B	0	0	0	0	0	0	0	0	0	0	0	0
MIR136	0	0	0	0	0	0	0	0	0	0	0	0
MIR137	0	0	0	0	0	0	0	0	0	0	0	0
MIR137HG	582	256	312	420	545	335	35	87	202	69	122	199
MIR138-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR138-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR139	0	0	0	0	0	0	0	0	0	0	0	0
MIR140	0	0	0	0	0	0	0	0	0	0	0	0
MIR141	0	0	0	0	0	0	0	0	0	0	0	0
MIR142	0	0	0	0	0	0	0	0	0	0	0	0
MIR142HG	0	0	1	1	1	0	0	1	0	0	0	2
MIR143	0	0	0	0	0	0	0	0	0	0	0	0
MIR144	0	0	0	0	0	0	0	0	0	0	0	0
MIR145	0	0	0	0	0	0	0	0	0	0	0	0
MIR1468	0	0	0	0	0	0	0	0	0	0	0	0
MIR1469	0	0	0	0	0	0	0	0	0	0	0	0
MIR146A	0	0	0	0	0	0	0	0	0	0	0	0
MIR146B	0	0	0	0	0	0	0	0	0	0	0	0
MIR1470	0	0	0	0	0	0	0	0	0	0	0	0
MIR1471	0	0	0	0	0	0	0	0	0	0	0	0
MIR147A	0	0	0	0	0	0	0	0	0	0	0	0
MIR147B	0	0	0	0	0	0	0	0	0	0	0	0
MIR148A	0	0	0	0	0	0	0	0	0	0	0	0
MIR148B	0	0	0	0	0	0	0	0	0	0	0	0
MIR149	0	0	0	0	0	0	0	0	0	0	0	0
MIR150	0	0	0	0	0	0	0	0	0	0	0	0
MIR151A	0	0	0	0	0	0	0	0	0	0	0	0
MIR151B	0	0	0	0	0	0	0	0	0	0	0	0
MIR152	0	0	0	0	0	0	0	0	0	0	0	0
MIR153-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR153-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR1537	0	0	0	0	0	0	0	0	0	0	0	0
MIR1538	0	0	0	0	0	0	0	0	0	0	0	0
MIR1539	0	0	0	0	0	0	0	0	0	0	0	0
MIR154	0	0	0	0	0	0	0	0	0	0	0	0
MIR155	0	0	0	0	0	0	0	0	0	0	0	0
MIR155HG	4	2	5	0	1	4	0	0	1	2	2	3
MIR1587	0	0	0	0	0	0	0	0	0	0	0	0
MIR15A	0	0	0	0	0	0	0	0	0	0	0	0
MIR15B	0	0	0	0	0	0	0	0	0	0	0	0
MIR16-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR16-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR17	0	0	0	0	0	0	0	0	0	0	0	0
MIR17HG	103	42	44	42	34	40	1	24	14	1	16	24
MIR181A1	0	0	0	0	0	0	0	0	0	0	0	0
MIR181A1HG	215	116	161	152	82	164	0	2	2	0	2	8
MIR181A2	0	0	0	0	0	0	0	0	0	0	0	0
MIR181A2HG	235	73	177	95	123	97	0	0	3	3	0	2
MIR181B1	0	0	0	0	0	0	0	0	0	0	0	0
MIR181B2	0	0	0	0	0	0	0	0	0	0	0	0
MIR181C	0	0	0	0	0	0	0	0	0	0	0	0
MIR181D	0	0	0	0	0	0	0	0	0	0	0	0
MIR182	0	0	0	0	0	0	0	0	0	0	0	0
MIR1825	0	0	0	0	0	0	0	0	0	0	0	0
MIR1827	0	0	0	0	0	0	0	0	0	0	0	0
MIR183	0	0	0	0	0	0	0	0	0	0	0	0
MIR184	0	0	0	0	0	0	0	0	0	0	0	0
MIR185	0	0	0	0	0	0	0	0	0	0	0	0
MIR186	0	0	0	0	0	0	0	0	0	0	0	0
MIR187	0	0	0	0	0	0	0	0	0	0	0	0
MIR188	0	0	0	0	0	0	0	0	0	0	0	0
MIR18A	0	0	0	0	0	0	0	0	0	0	0	0
MIR18B	0	0	0	0	0	0	0	0	0	0	0	0
MIR1908	0	0	0	0	0	0	0	0	0	0	0	0
MIR1909	0	0	0	0	0	0	0	0	0	0	0	0
MIR190A	0	0	0	0	0	0	0	0	0	0	0	0
MIR190B	0	0	0	0	0	0	0	0	0	0	0	0
MIR191	0	0	0	0	0	0	0	0	0	0	0	0
MIR1910	0	0	0	0	0	0	0	0	0	0	0	0
MIR1911	0	0	0	0	0	0	0	0	0	0	0	0
MIR1912	0	0	0	0	0	0	0	0	0	0	0	0
MIR1913	0	0	0	0	0	0	0	0	0	0	0	0
MIR1914	0	0	0	0	0	0	0	0	0	0	0	0
MIR1915	0	0	0	0	0	0	0	0	0	0	0	0
MIR1915HG	3393	1821	1770	1474	1323	2046	308	176	693	624	676	628
MIR192	0	0	0	0	0	0	0	0	0	0	0	0
MIR193A	0	0	0	0	0	0	0	0	0	0	0	0
MIR193B	0	0	0	0	0	0	0	0	0	0	0	0
MIR193BHG	6030	3187	2623	3125	3292	2962	2	32	9	5	15	12
MIR194-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR194-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR194-2HG	1854	991	258	267	355	390	8	29	30	10	10	39
MIR195	0	0	0	0	0	0	0	0	0	0	0	0
MIR196A1	0	0	0	0	0	0	0	0	0	0	0	0
MIR196A2	0	0	0	0	0	0	0	0	0	0	0	0
MIR196B	0	0	0	0	0	0	0	0	0	0	0	0
MIR197	0	0	0	0	0	0	0	0	0	0	0	0
MIR1972-1	0	0	0	0	0	0	0	0	0	0	0	0
MIR1972-2	0	0	0	0	0	0	0	0	0	0	0	0
MIR1973	0	0	0	0	0	0	0	0	0	0	0	0
MIR1976	0	0	0	0	0	0	0	0	0	0	0	0
MIR198	0	0	0	0	0	0	0	0	0	0	0	0
MIR199A1	0	0	0	0	0	0	0	0	0	0	0	0
MIR199A2	0	0	0	0	0	0	0	0	0	0	0	0
MIR199B	0	0	0	0	0	0	0	0	0	0	0	0
MIR19A	0	0	0	0	0	0	0	0	0	0	0	0
MIR19B1	0	0	0	0	0	0	0	0	0	0	0	0
MIR19B2	0	0	0	0	0	0	0	0	0	0	0	0
MIR200A	0	0	0	0	0	0	0	0	0	0	0	0
MIR200B	0	0	0	0	0	0	0	0	0	0	0	0
MIR200C	0	0	0	0	0	0	0	0	0	0	0	0
MIR200CHG	504	31	360	35	14	44	12	11	22	24	17	3
MIR202	0	0	0	0	0	0	0	0	0	0	0	0
MIR202HG	492	229	98	167	223	129	0	3	1	1	2	2
MIR203A	0	0	0	0	0	0	0	0	0	0	0	0
MIR203B	0	0	0	0	0	0	0	0	0	0	0	0
MIR204	0	0	0	0	0	0	0	0	0	0	0	0
MIR205	0	0	0	0	0	0	0	0	0	0	0	0
MIR2052	0	0	0	0	0	0	0	0	0	0	0	0
MIR2052HG	53	32	22	25	12	24	1	7	5	0	2	4
MIR2053	0	0	0	0	0	0	0	0	0	0	0	0
MIR2054	0	0	0	0	0	0	0	0	0	0	0	0
MIR205HG	567	320	3061	406	489	347	4	12	3	2	5	12
MIR206	0	0	0	0	0	0	0	0	0	0	0	0
MIR208A	0	0	0	0	0	0	0	0	0	0	0	0
MIR208B	0	0	0	0	0	0	0	0	0	0	0	0
MIR20A	0	0	0	0	0	0	0	0	0	0	0	0
MIR20B	0	0	0	0	0	0	0	0	0	0	0	0
MIR21	0	0	0	0	0	0	0	0	0	0	0	0
MIR210	0	0	0	0	0	0	0	0	0	0	0	0
MIR210HG	14773	8632	5549	7894	8352	4720	392	344	253	567	205	365
MIR211	0	0	0	0	0	0	0	0	0	0	0	0
MIR2110	0	0	0	0	0	0	0	0	0	0	0	0
MIR2113	0	0	0	0	0	0	0	0	0	0	0	0
MIR2114	0	0	0	0	0	0	0	0	0	0	0	0
MIR2115	0	0	0	0	0	0	0	0	0	0	0	0
MIR2116	0	0	0	0	0	0	0	0	0	0	0	0
MIR2117	0	0	0	0	0	0	0	0	0	0	0	0
MIR2117HG	0	1	0	0	0	0	2	0	2	1	1	2
MIR212	0	0	0	0	0	0	0	0	0	0	0	0
MIR214	0	0	0	0	0	0	0	0	0	0	0	0
MIR215	0	0	0	0	0	0	0	0	0	0	0	0
MIR216A	0	0	0	0	0	0	0	0	0	0	0	0
MIR216B	0	0	0	0	0	0	0	0	0	0	0	0
