	GSM3711931	GSM3711932	GSM3711933	GSM3711934	GSM3711935	GSM3711936	GSM3711937	GSM3711938
Gm43802	20	14	0	0	12	0	6	0
Gm43806	1	0	0	0	0	0	0	0
Gm43812	0	0	0	0	0	0	0	0
Gm43818	0	0	0	0	0	1	0	0
Gm43827	0	0	0	0	0	0	0	0
Gm43828	0	0	0	0	0	0	0	0
Gm43833	0	0	0	0	0	0	0	0
Gm43840	1	0	0	0	0	0	0	0
Gm43841	33	30	33	41	30	50	50	56
Gm43849	0	0	0	0	0	0	0	0
Gm43850	1	1	1	1	2	0	0	2
Gm43853	0	0	0	0	0	0	0	0
Gm43854	0	0	0	0	0	0	0	0
Gm43855	0	0	0	0	0	0	0	0
Gm43865	0	0	0	0	0	0	0	0
Gm43867	0	0	0	0	0	0	0	0
Gm43892	0	0	0	0	0	0	0	0
Gm43895	0	0	0	0	0	0	0	0
Gm43897	0	0	0	0	0	0	0	0
Gm43898	0	0	0	0	0	0	0	0
Gm43899	0	0	0	0	0	0	0	0
Gm43901	0	0	0	0	0	0	0	0
Gm43905	0	0	0	0	0	0	0	0
Gm43907	0	0	0	0	0	0	0	0
Gm43911	0	0	0	0	0	0	0	0
Gm43919	0	0	0	0	0	0	0	0
Gm43922	0	0	0	0	0	0	0	0
Gm43925	0	0	0	0	0	0	0	0
Gm43926	0	0	0	0	0	0	0	0
Gm43927	0	0	0	0	0	0	0	0
Gm43928	0	0	2	1	1	0	0	0
Gm43929	0	0	0	0	0	0	0	0
Gm43932	0	0	0	0	0	0	0	0
Gm43933	0	0	0	0	0	0	0	0
Gm43934	0	0	0	0	0	0	0	0
Gm43941	8	3	3	4	1	0	3	1
Gm43943	0	0	0	0	0	0	0	0
Gm43944	0	0	0	0	0	0	0	0
Gm43945	0	0	0	0	0	0	0	0
Gm43951	20	2	6	12	12	4	23	6
Gm43954	0	0	0	0	0	0	0	0
Gm43955	0	0	0	0	0	0	0	0
Gm43957	0	0	0	0	0	0	0	0
Gm43959	0	0	0	0	1	2	1	0
Gm43960	134	147	188	151	158	137	166	215
Gm43962	0	0	1	0	0	0	0	0
Gm43967	0	0	0	0	1	0	0	0
Gm43968	0	0	0	0	0	0	0	0
Gm43973	0	2	0	0	0	0	0	0
Gm43975	0	0	0	0	0	0	0	0
Gm43976	0	0	0	0	0	0	0	0
Gm43977	0	0	0	0	0	0	0	0
Gm43978	0	0	0	0	0	0	0	0
Gm43979	0	0	0	0	0	0	0	0
Gm4398	0	0	0	0	0	0	0	0
Gm43985	0	0	0	0	0	0	0	0
Gm43988	0	0	0	0	0	0	0	0
Gm43991	0	0	0	0	0	0	0	0
Gm43993	0	0	0	0	0	0	0	0
Gm44	0	0	0	0	0	0	0	0
Gm44003	0	0	0	0	0	0	0	0
Gm44010	0	0	0	0	0	0	0	0
Gm44011	0	0	0	0	0	0	0	0
Gm44016	0	0	0	0	0	0	0	0
Gm44018	0	0	0	0	0	0	0	0
Gm44023	0	0	0	0	0	0	0	0
Gm44024	0	1	1	0	1	0	0	0
Gm44030	0	0	0	0	0	0	0	0
Gm44032	0	0	0	0	0	0	0	0
Gm44034	0	0	0	0	0	0	0	0
Gm44038	0	0	0	0	1	0	0	0
Gm44041	0	0	1	0	0	0	0	0
Gm44048	0	0	0	0	0	0	0	0
Gm4405	0	0	2	2	3	3	1	0
Gm44050	0	0	0	0	0	1	0	0
Gm44052	0	0	0	0	0	0	0	0
Gm44054	0	0	3	0	0	0	0	0
Gm44055	0	0	0	0	0	0	0	0
Gm44057	0	0	0	0	0	0	0	0
Gm44058	0	0	0	0	0	0	0	0
Gm44059	0	0	0	0	0	0	0	0
Gm44060	0	1	0	0	0	0	0	0
Gm44061	0	0	0	0	0	0	0	0
Gm44063	0	0	0	0	0	0	0	0
Gm44074	0	0	0	0	0	0	0	0
Gm44075	0	0	0	0	0	0	0	1
Gm44076	0	0	0	0	0	0	0	0
Gm44083	0	1	0	1	0	1	0	0
Gm44084	0	0	0	0	0	0	0	0
Gm44088	0	0	0	0	0	0	0	0
Gm44092	0	0	0	0	0	0	0	0
Gm44098	0	0	0	0	0	0	0	0
Gm44099	0	0	0	0	0	0	0	0
Gm4410	0	0	0	0	0	0	0	0
Gm44100	0	0	0	0	0	0	0	0
Gm44108	0	0	0	0	0	0	0	0
Gm44111	1	0	0	0	0	0	0	0
Gm44112	0	0	0	0	0	0	0	0
Gm44118	0	0	0	0	0	0	0	0
Gm4412	0	1	0	0	0	0	0	0
Gm44122	16	13	21	40	33	15	6	9
Gm44125	0	0	0	0	0	0	0	0
Gm44126	88	78	67	104	110	95	74	106
Gm44128	0	0	0	0	0	0	0	0
Gm44131	0	0	0	0	0	0	0	0
Gm44132	0	0	0	0	0	0	0	0
Gm44133	0	0	0	0	1	3	1	0
Gm44134	0	0	0	0	0	0	0	0
Gm44137	0	0	0	0	0	0	0	0
Gm44138	0	0	0	0	0	0	0	0
Gm44139	0	0	0	0	0	0	0	0
Gm44147	0	0	0	0	0	0	0	0
Gm44149	0	0	0	0	0	0	0	0
Gm44150	0	0	0	1	0	1	1	0
Gm44155	0	0	0	0	0	0	0	0
Gm44156	0	0	0	0	0	1	0	0
Gm44158	0	0	0	0	0	0	0	0
Gm44159	0	0	0	0	0	0	0	0
Gm44161	0	0	0	0	0	0	0	0
Gm44162	0	0	0	0	0	1	0	0
Gm44163	1	0	0	0	0	5	3	2
Gm44173	0	0	0	0	0	0	0	0
Gm44180	0	0	1	0	0	0	0	0
Gm44182	0	0	0	0	0	0	0	0
Gm44184	0	0	0	0	0	0	0	0
Gm44203	0	0	0	0	0	0	0	0
Gm44208	0	0	0	0	0	0	0	0
Gm44211	0	0	0	0	0	0	0	0
Gm44212	1	1	2	0	2	0	1	2
Gm44213	0	0	0	0	0	0	0	0
Gm44216	0	0	0	0	0	0	0	0
Gm44218	3	16	12	15	13	10	14	18
Gm44219	0	0	0	0	0	0	0	0
Gm44221	0	0	0	0	0	0	0	0
Gm44222	0	0	0	0	1	0	0	0
Gm44223	0	0	0	0	0	0	0	0
Gm44225	0	0	0	0	0	0	0	0
Gm44227	0	0	0	0	0	0	0	0
Gm44232	0	0	0	0	0	0	0	0
Gm44233	0	0	0	0	0	0	0	0
Gm44239	0	0	0	0	0	0	0	0
Gm44245	0	0	0	0	0	0	0	0
Gm44248	2	0	0	1	0	0	1	0
Gm44251	2	0	0	1	2	0	2	0
Gm44252	0	0	0	0	0	0	0	0
Gm44254	0	0	0	0	0	0	0	0
Gm44259	0	3	0	0	0	0	0	0
Gm44261	0	0	0	0	0	0	0	0
Gm44262	0	0	0	0	0	0	0	0
Gm44277	0	0	0	0	0	0	0	0
Gm44279	1	1	2	1	0	1	1	0
Gm44281	0	0	0	0	0	0	0	0
Gm44282	0	0	0	0	0	0	0	0
Gm44285	0	1	0	1	0	0	0	0
Gm44289	0	0	0	0	2	0	0	0
Gm44295	0	0	0	0	0	0	0	0
Gm44306	0	0	0	0	0	0	0	0
Gm44307	0	0	0	0	1	0	1	0
Gm44312	0	0	0	0	0	0	0	0
Gm44315	0	0	0	0	0	0	0	0
Gm44331	0	0	6	3	0	0	0	0
Gm44332	0	0	0	0	0	0	0	0
Gm44336	0	0	0	0	1	0	0	0
Gm44389	0	0	0	0	0	0	0	0
Gm44399	0	0	0	0	0	0	0	0
Gm44402	0	0	0	0	0	0	0	0
Gm44404	0	0	0	0	0	0	0	0
Gm44411	0	0	0	0	1	0	0	0
Gm44412	0	0	0	0	0	0	0	0
Gm44419	0	0	0	0	0	0	0	0
Gm44420	0	0	0	0	0	0	0	0
Gm44422	0	0	0	0	0	0	0	0
Gm44425	0	0	0	0	0	0	0	0
Gm44426	0	0	0	0	0	0	0	0
Gm44429	0	0	0	0	0	0	0	0
Gm44431	2	3	3	7	4	4	7	8
Gm44444	0	0	0	0	0	0	0	0
Gm44446	0	0	0	0	0	0	0	0
Gm44449	0	0	0	0	0	0	0	0
Gm44451	0	0	0	0	0	0	0	0
Gm44459	0	0	0	0	0	0	0	0
Gm44470	0	0	0	0	0	0	0	0
Gm44473	0	0	0	0	0	0	0	0
Gm44475	0	0	0	0	0	0	0	0
Gm44478	0	0	0	0	0	0	0	0
Gm44487	0	0	0	0	0	0	0	0
Gm4450	0	0	0	0	3	0	0	0
Gm44501	0	0	0	0	0	0	0	0
Gm44503	27	0	0	38	5	5	52	42
Gm4451	0	0	0	0	0	0	0	0
Gm44511	5	1	7	1	2	1	6	10
Gm44513	0	0	0	0	0	0	0	0
Gm44519	0	0	0	0	0	0	0	0
Gm44520	0	0	0	0	0	0	0	0
Gm44521	3	2	3	1	1	5	1	6
Gm44523	0	0	0	0	0	0	0	1
Gm44524	2	0	1	1	0	0	1	3
Gm44525	0	0	0	0	0	0	0	0
Gm44526	0	0	0	0	0	0	0	0
Gm44528	0	2	0	2	0	0	1	0
Gm44533	0	0	0	0	0	0	0	0
Gm44538	0	0	0	0	0	0	0	0
Gm44539	0	0	0	0	0	0	0	0
Gm4454	0	0	0	0	0	0	0	0
Gm44540	0	0	0	0	0	0	0	0
Gm44543	0	0	0	0	0	0	0	0
Gm44544	0	0	0	0	0	0	1	0
Gm44548	0	0	0	0	0	0	0	0
Gm44551	0	0	0	0	0	0	0	0
Gm44554	0	0	0	0	0	0	0	0
Gm44555	0	0	0	0	0	0	0	0
Gm44561	0	0	0	0	0	0	0	0
Gm44563	0	0	0	0	0	0	0	0
Gm44564	0	0	0	0	0	0	0	0
Gm44565	0	0	0	0	0	0	0	0
Gm44566	0	0	0	0	0	0	0	2
Gm44571	0	0	0	0	1	0	0	0
Gm44575	0	0	0	0	0	0	0	0
Gm44576	0	0	0	0	0	0	0	0
Gm44578	80	65	131	100	119	68	103	102
Gm44580	0	0	0	0	0	0	0	0
Gm44582	0	0	0	0	0	0	0	0
Gm44583	1	2	0	0	0	0	0	0
Gm44589	0	0	0	0	0	0	0	0
Gm4459	3758	4149	3316	4015	4187	4773	3334	3653
Gm44590	0	0	0	0	0	0	0	0
Gm44594	0	0	0	0	0	0	0	0
Gm44596	0	3	0	0	0	0	0	0
Gm44598	0	0	0	0	0	0	0	0
Gm44600	0	0	0	0	0	0	0	0
Gm44602	0	0	0	0	0	0	0	0
Gm44603	0	0	0	0	0	0	0	0
Gm44604	0	0	0	0	0	0	0	0
Gm44605	0	0	0	0	0	0	0	0
Gm44609	4	0	2	5	8	7	3	0
Gm4461	0	0	0	0	0	0	0	0
Gm44611	0	0	0	0	0	0	0	0
Gm44614	0	0	0	0	0	0	0	0
Gm44615	0	0	0	0	0	0	0	0
Gm4462	43	83	31	30	16	48	38	21
Gm44629	2	2	1	0	1	0	0	1
Gm44634	0	0	0	0	0	0	0	0
Gm44638	0	0	0	0	0	0	0	0
Gm44640	0	0	0	0	0	0	0	0
Gm44648	0	0	0	0	0	0	0	0
Gm44650	0	0	0	0	0	0	0	0
Gm44651	0	0	0	0	0	0	0	0
Gm44654	0	0	0	0	0	0	0	0
Gm44655	0	0	0	0	0	0	0	0
Gm44656	0	0	0	0	0	0	0	0
Gm44657	0	0	0	0	0	0	0	0
Gm44665	0	0	0	0	0	0	0	0
Gm44666	0	0	0	0	0	0	0	0
Gm4468	0	2	0	3	0	0	0	0
Gm44683	0	0	0	0	0	0	0	0
Gm44687	0	0	0	0	0	0	0	0
Gm44690	0	0	0	0	0	0	0	0
Gm44703	0	0	0	0	0	0	0	0
Gm44705	0	0	0	0	0	0	4	4
Gm44713	0	0	0	0	0	0	0	0
Gm44715	216	179	173	153	178	131	202	171
Gm44720	0	0	0	0	0	0	0	0
Gm44726	0	0	0	0	0	0	0	0
Gm44727	0	0	0	0	0	0	0	0
Gm44743	0	0	0	0	0	0	0	0
Gm44754	0	0	0	0	0	0	0	0
Gm44762	0	0	0	0	0	0	0	0
Gm44768	0	0	0	1	1	1	0	1
Gm44776	3	0	0	0	2	1	0	0
Gm44779	0	0	0	0	0	0	0	0
Gm44782	0	0	0	0	0	0	0	0
Gm4479	0	0	0	0	0	0	0	0
Gm44790	0	0	4	2	5	0	0	0
Gm44795	0	0	0	0	0	0	0	0
Gm44803	0	0	0	0	0	0	0	0
Gm44805	56	92	2	4	100	45	36	66
Gm44807	0	0	0	0	0	0	0	0
Gm4482	17	0	12	5	4	8	14	4
Gm44820	0	0	0	0	0	0	0	0
Gm44821	7	4	15	7	9	7	11	3
Gm44824	0	0	0	0	0	0	0	0
Gm44825	0	0	0	0	0	0	0	0
Gm44828	0	0	0	0	0	0	0	0
Gm44833	0	0	1	0	0	0	0	0
Gm44844	1	0	0	0	0	1	0	0
Gm44845	22	22	32	20	25	12	41	26
Gm44849	0	0	0	0	0	0	0	0
Gm44852	0	0	0	0	0	0	0	0
Gm44853	0	0	0	0	0	0	0	0
Gm44855	0	0	0	0	1	0	0	1
Gm44856	0	0	0	0	0	0	0	1
Gm44857	0	0	0	0	0	0	0	0
Gm44858	0	0	0	0	0	0	0	0
Gm44859	0	0	0	0	0	0	0	0
Gm44865	0	0	0	0	0	0	0	0
Gm44869	0	0	0	0	1	0	0	0
Gm4487	0	0	0	0	0	0	0	0
Gm44870	0	0	0	0	0	0	0	0
Gm44871	0	0	0	0	0	0	0	0
Gm44872	0	0	0	0	1	0	0	0
Gm44879	0	0	0	0	0	0	0	0
Gm44881	0	0	0	0	0	0	0	0
Gm44887	0	0	0	0	0	0	0	0
Gm44902	0	0	0	0	0	0	0	0
Gm44903	0	0	0	0	0	0	0	0
Gm44908	0	0	0	0	0	0	0	0
Gm44909	0	0	0	0	0	0	0	0
Gm4491	0	0	0	1	0	0	0	0
Gm44910	0	0	0	0	0	0	0	0
Gm44911	75	67	73	75	41	46	46	60
Gm44917	0	0	0	0	0	0	0	0
Gm44918	0	0	2	0	0	0	0	0
Gm44921	0	0	0	0	0	0	0	0
Gm44922	0	0	0	0	0	0	0	0
Gm44923	0	0	0	0	0	0	0	0
Gm44932	0	0	0	0	0	0	0	0
Gm44938	0	1	0	0	0	0	0	0
Gm44942	0	0	0	0	0	0	0	0
Gm44943	0	0	0	0	0	0	0	0
Gm44945	0	0	0	0	0	0	0	0
Gm44954	1	0	5	1	0	0	1	0
Gm44958	0	0	0	0	0	0	0	0
Gm44959	0	0	0	0	0	0	0	0
Gm44960	0	0	0	0	0	0	0	0
Gm44961	0	0	0	0	0	0	0	0
Gm44962	0	0	0	0	0	0	0	0
Gm44964	0	0	0	0	0	0	0	0
Gm44965	14	11	18	4	6	8	7	2
Gm44966	0	0	0	0	0	0	0	0
Gm44971	0	0	0	0	0	0	0	0
Gm44972	1	2	0	0	0	0	0	0
Gm44973	9	0	0	0	0	0	0	0
Gm44976	0	0	0	0	0	0	0	0
Gm44977	0	0	0	0	0	0	0	0
Gm44978	6	6	5	6	9	9	4	6
Gm44979	0	0	0	0	0	0	0	0
Gm4498	0	0	0	0	0	0	0	0
Gm44980	0	0	2	0	0	0	0	0
Gm44984	34	37	29	22	27	25	34	43
Gm44988	0	0	0	0	0	0	0	0
Gm44989	0	0	0	0	0	0	0	0
Gm44990	0	0	0	0	0	0	0	0
Gm45002	0	0	0	0	0	0	0	0
Gm45007	0	0	0	0	0	3	0	0
Gm4501	0	0	0	0	0	0	0	0
Gm45013	0	0	0	0	0	0	0	0
Gm45015	70	62	80	60	96	71	79	120
Gm45021	0	1	0	0	0	0	0	0
Gm45023	0	0	0	0	0	0	0	0
Gm45026	0	0	0	0	0	0	0	0
Gm45031	0	0	0	0	0	0	0	0
Gm45032	0	0	0	0	0	0	0	0
Gm45034	0	0	0	0	0	0	0	0
Gm45038	2642	2409	2340	1793	1848	1858	1715	1811
Gm45042	0	0	0	0	0	1	0	0
Gm45048	0	0	0	0	0	0	0	0
Gm45049	0	0	0	0	1	0	0	2
Gm45062	1114	630	900	817	764	818	1045	591
Gm45070	0	0	0	0	0	0	0	0
Gm45071	0	0	0	0	0	0	0	0
Gm45078	0	0	0	0	0	0	0	0
Gm45080	0	0	0	0	0	0	0	8
Gm45085	0	0	0	0	0	0	0	0
Gm45100	0	0	0	0	0	0	0	0
Gm45101	0	0	0	0	0	0	0	0
Gm45105	116	113	168	114	144	84	108	109
Gm45113	0	0	0	0	0	0	0	0
Gm45115	0	0	0	0	0	0	0	0
Gm45116	0	0	0	0	0	0	0	0
Gm45118	0	0	0	0	0	0	0	0
Gm45119	0	0	0	0	0	0	0	0
Gm45122	0	0	0	0	0	0	0	0
Gm45125	0	0	0	0	0	0	0	0
Gm45126	0	0	0	0	0	0	0	0
Gm45127	0	0	0	0	0	0	0	0
Gm4513	0	0	0	0	0	0	0	0
Gm45134	0	0	0	0	0	0	0	0
Gm45135	0	0	0	0	0	0	0	0
Gm45140	83	0	82	0	42	0	30	34
Gm45146	0	0	0	0	0	0	0	0
Gm45147	0	1	2	1	0	1	0	1
Gm45150	0	0	1	0	0	0	1	0
Gm45156	0	0	0	0	0	0	0	0
Gm45157	0	0	0	1	0	2	0	0
Gm45162	0	0	0	0	1	2	0	0
Gm45167	0	0	2	0	0	0	0	0
Gm45171	0	0	0	0	0	0	0	0
Gm45173	0	0	0	0	0	1	0	0
Gm4518	19	53	39	54	24	33	28	28
Gm45186	3	10	1	7	10	0	5	6
Gm45189	0	0	0	0	0	0	0	0
Gm45192	0	0	0	0	0	0	0	0
Gm45194	0	0	0	0	0	0	0	0
Gm45195	0	0	0	0	0	0	0	0
Gm45196	0	0	0	0	0	0	0	0
Gm45197	0	0	0	0	0	0	0	0
Gm45198	0	0	0	0	0	0	0	0
Gm45207	0	0	0	0	0	0	0	0
Gm45208	8	0	5	8	3	0	0	0
Gm45209	0	0	0	0	0	0	0	0
Gm45213	0	0	0	0	0	0	0	0
Gm45215	0	0	0	0	0	0	0	0
Gm45219	0	0	0	0	0	0	0	0
Gm45224	0	0	0	0	0	0	0	0
Gm45225	0	0	0	0	0	0	0	0
Gm45226	0	2	0	0	0	0	0	1
Gm45227	0	0	0	0	0	0	0	0
Gm45228	0	0	0	0	0	0	0	0
Gm45232	0	0	0	0	0	0	0	0
Gm45233	17	23	14	22	14	25	20	20
Gm45234	1759	1838	560	1	318	717	1021	93
Gm4525	1	0	0	1	0	0	1	0
Gm4526	0	0	0	0	0	0	0	0
Gm4528	0	0	0	0	0	0	0	0
Gm4535	0	6	2	3	6	2	0	6
Gm4536	0	0	0	0	0	0	0	0
Gm4540	15	68	45	72	28	43	12	50
Gm4541	0	0	0	0	0	0	0	0
Gm4545	0	0	0	0	0	0	0	0
Gm4548	0	0	1	0	0	2	0	0
Gm4553	0	0	0	0	0	0	0	0
Gm4557	0	0	0	0	0	0	0	0
Gm4558	0	0	0	0	0	0	0	0
Gm4559	0	0	0	0	0	0	0	0
Gm4565	0	0	0	0	0	0	0	0
Gm4567	0	0	0	0	0	0	0	0
Gm4574	0	0	0	0	0	0	0	0
Gm4575	24	24	7	9	17	47	15	34
Gm4585	0	0	0	0	0	0	0	0
Gm4587	2	0	0	0	0	2	3	1
Gm4596	5	1	0	1	0	0	0	0
Gm4602	12	4	2	7	8	9	5	3
Gm4604	400	596	497	423	485	496	404	514
Gm4605	1	2	1	0	2	2	2	1
Gm4607	0	1	1	0	0	0	1	0
Gm4609	0	16	0	0	0	0	6	0
Gm4613	0	0	0	0	0	0	0	0
Gm4617	0	0	0	0	2	0	0	0
Gm4631	4949	6855	4543	3961	4603	5656	4046	5232
Gm4644	0	0	0	0	0	0	0	0
Gm4654	6	23	8	3	7	8	0	3
Gm4660	0	0	0	0	0	0	0	0
Gm4691	0	15	2	4	5	4	15	2
Gm4705	0	0	0	0	1	0	0	2
Gm4707	27	35	27	25	10	23	23	22
Gm4714	0	0	0	0	0	0	0	0
Gm4723	306	366	264	183	374	260	243	193
Gm4724	790	655	851	516	805	506	456	831
Gm4725	0	0	0	0	0	0	0	0
Gm4726	0	0	0	0	0	0	0	0
Gm4732	0	0	0	0	0	0	0	0
Gm4734	4	6	5	0	7	3	0	3
Gm4735	33	25	7	45	8	0	39	0
Gm4736	0	0	0	0	0	0	0	0
Gm4737	1241	2379	960	764	1815	1039	758	1155
Gm4742	3	4	3	2	1	4	1	0
Gm4744	0	0	0	0	0	0	0	0
Gm4746	0	0	0	0	0	4	0	0
Gm4750	14	15	10	9	11	7	8	12
Gm4751	0	4	3	5	2	2	0	4
Gm4753	0	0	0	0	0	0	0	0
Gm4754	2	9	0	4	3	3	4	0
Gm4756	0	4	3	5	4	5	2	1
Gm4758	0	0	0	0	0	0	0	0
Gm4759	3	2	4	11	8	6	7	12
Gm4760	0	2	1	0	1	7	0	2
Gm4761	8	6	4	0	3	3	1	5
Gm4763	1	0	1	1	0	11	0	0
Gm4764	0	0	0	0	0	2	0	0
Gm4767	146	60	124	165	16	50	175	18
Gm4768	0	0	0	0	0	0	0	0
Gm4772	0	0	0	0	0	6	0	0
Gm4773	0	1	0	0	0	0	0	1
Gm4775	1	0	1	0	0	0	1	0
Gm4778	0	0	0	0	0	0	0	0
Gm4779	2	1	0	0	0	7	2	0
Gm4781	0	0	0	0	0	0	0	0
Gm4782	0	0	0	0	0	0	1	0
Gm4784	0	0	1	0	6	3	1	0
Gm4785	0	0	1	0	0	1	1	0
Gm4787	28	19	40	13	28	95	16	15
Gm4788	3	5	4	0	3	1	0	3
Gm4789	0	0	0	0	0	0	0	0
Gm4791	6	7	2	2	1	4	5	6
Gm4792	0	0	0	0	0	0	0	0
Gm4795	0	6	2	2	0	4	0	2
Gm4799	2	4	2	0	2	0	0	4
Gm4804	2	0	5	6	0	8	2	1
Gm4810	0	0	3	0	1	3	0	0
Gm4812	1	0	0	0	1	1	0	2
Gm4819	3	3	2	7	0	6	4	2
Gm4822	0	0	0	0	0	1	0	0
Gm4823	0	2	1	3	1	4	2	2
Gm4825	0	1	0	0	2	0	0	1
Gm4831	0	0	0	0	0	0	1	0
Gm4832	3	1	3	7	4	2	5	2
Gm4835	29	37	27	14	16	17	34	29
Gm4836	0	0	0	0	0	7	0	0
Gm4841	27	68	39	16	86	39	18	71
Gm4842	1	1	0	0	0	0	0	0
Gm4845	0	0	0	0	0	0	0	0
Gm4846	0	0	0	0	0	1	1	0
Gm4847	1	3	3	1	6	3	2	0
Gm4849	2	4	7	10	7	1	11	6
Gm4850	1	0	0	0	0	0	0	0
Gm4852	0	0	2	0	0	0	0	0
Gm4853	10	25	14	17	17	7	20	18
Gm4854	1	0	1	0	0	0	0	0
Gm4855	0	0	0	0	0	0	0	0
Gm4856	0	0	0	0	0	0	0	0
Gm4857	0	0	0	0	0	0	0	0
Gm4858	0	0	0	4	0	0	0	0
Gm4859	1	7	1	3	0	1	0	0
Gm4860	0	0	0	0	0	0	0	0
Gm4861	0	0	0	0	0	0	0	0
Gm4862	0	0	0	0	0	0	0	0
Gm4863	0	0	0	0	0	0	0	0
Gm4865	0	0	1	0	0	0	0	0
Gm4866	2	2	0	2	1	6	1	2
Gm4868	0	0	0	0	0	1	0	0
Gm4869	0	0	0	0	0	0	0	0
Gm4870	0	0	0	0	0	0	0	0
Gm4871	0	0	0	0	0	14	0	0
Gm4873	1	1	0	1	0	0	0	0
Gm4874	0	0	0	4	0	1	1	0
Gm4875	2	0	1	0	2	13	0	2
Gm4877	0	4	1	2	2	2	0	0
Gm4879	4	0	0	0	2	2	0	0
Gm4880	1	0	3	0	2	0	1	0
Gm4881	0	0	0	0	0	0	0	0
Gm4883	0	0	0	0	0	2	0	0
Gm4884	0	0	0	0	0	2	1	3
Gm4886	0	0	0	0	0	0	0	0
Gm4887	1	0	1	1	0	1	0	1
Gm4889	0	0	0	0	0	1	0	1
Gm4891	1	0	0	0	0	5	2	0
Gm4894	0	0	0	0	0	0	0	0
Gm4895	3	0	0	0	0	0	0	0
Gm4899	0	0	0	0	0	0	0	0
Gm4904	0	0	0	0	0	0	0	0
Gm4906	0	0	0	0	0	0	0	0
Gm4907	0	2	0	1	0	8	0	1
Gm4908	0	0	2	0	1	0	0	0
Gm4909	1	0	0	0	1	0	0	0
Gm4910	0	0	0	0	0	0	0	0
Gm4911	0	2	2	0	0	0	0	0
Gm4912	247	200	451	176	296	165	152	171
Gm4913	0	0	0	0	0	0	0	0
Gm4914	0	0	0	0	0	0	0	0
Gm4915	1	0	0	0	0	0	0	2
Gm4916	0	0	0	0	0	0	0	0
Gm4917	0	0	0	0	0	0	0	0
Gm4918	0	0	1	1	0	0	0	0
Gm4919	0	3	4	1	0	2	0	1
Gm4922	0	0	0	0	0	5	0	0
Gm4924	213	180	160	141	173	120	136	157
Gm4925	29	16	26	21	17	26	19	35
Gm4929	12	29	17	6	7	7	6	11
Gm4938	0	6	4	2	0	2	0	0
Gm4943	66	180	134	118	88	102	114	123
Gm4944	1034	1098	957	901	912	800	534	1010
Gm4945	0	0	0	0	1	0	0	2
Gm4950	2	6	0	2	0	0	0	2
Gm4951	67	106	202	47	223	48	64	102
Gm4952	38	11	59	41	54	26	18	18
Gm4953	5	8	3	4	6	12	0	3
Gm4954	0	0	0	0	0	0	0	0
Gm4955	11	12	57	16	20	11	24	34
Gm4956	16	5	4	5	2	17	37	9
Gm4959	3	3	1	4	1	2	6	3
Gm4960	0	0	0	0	1	0	0	2
Gm4962	8	2	6	5	16	20	10	23
Gm4963	8	4	5	8	4	12	4	4
Gm4968	11	12	14	12	5	11	13	8
Gm4969	2	7	0	2	4	1	2	6
Gm4971	0	0	0	0	1	0	0	0
Gm4973	2	1	1	2	2	2	0	1
Gm4978	6	10	10	2	4	6	2	1
Gm498	0	0	2	0	0	105	0	0
Gm4981	0	0	2	0	0	0	0	0
Gm4982	0	0	0	0	0	0	0	0
Gm4984	0	0	0	0	0	8	1	0
Gm4985	0	0	0	0	0	5	0	0
Gm4986	1	1	1	0	4	1	0	0
Gm4987	11	16	8	3	16	8	6	5
Gm4989	0	3	0	0	0	0	0	0
Gm4991	0	0	0	0	0	1	2	0
Gm4992	2	0	0	0	0	0	0	0
Gm4993	0	0	0	0	0	0	0	0
Gm4994	6	6	3	12	8	18	2	3
Gm4995	7	10	2	4	1	4	5	1
Gm4996	0	0	0	0	1	0	0	0
Gm4997	2	3	2	1	1	0	0	0
Gm5001	0	0	0	0	0	0	0	0
Gm5002	0	0	0	0	0	0	0	0
Gm5027	0	0	0	0	0	0	0	0
Gm5034	0	0	0	0	0	0	0	0
Gm5037	0	0	0	0	0	0	0	0
Gm5039	2	0	0	0	0	0	0	0
Gm5043	0	0	0	0	0	0	0	0
Gm5045	2	3	1	0	1	1	1	2
Gm5046	0	0	0	0	0	0	0	0
Gm5049	1	1	1	1	2	1	3	0
Gm5050	3	2	0	2	7	2	4	1
Gm5051	1	0	3	2	0	0	1	3
Gm5053	0	0	0	0	0	0	0	0
Gm5054	2	0	0	0	0	0	0	1
Gm5058	0	0	0	0	0	0	0	0
Gm5060	0	0	0	0	0	0	0	0
Gm5065	0	0	0	0	0	0	0	0
Gm5066	0	0	0	0	0	0	0	0
Gm5067	0	0	2	0	0	0	0	0
Gm5069	25	41	53	24	52	32	53	34
Gm5070	1	2	4	3	11	19	2	0
Gm5071	0	0	0	0	0	1	0	0
Gm5072	0	0	0	0	0	1	0	0
Gm5073	0	0	0	0	0	5	0	2
Gm5075	59	47	42	80	79	36	30	69
Gm5082	0	0	0	0	0	0	0	0
Gm5084	0	3	0	0	0	0	0	0
Gm5089	0	0	0	2	0	0	1	0
Gm5093	11	19	12	11	9	14	12	5
Gm5096	0	1	4	0	0	0	0	0
Gm5100	3	3	2	0	3	0	0	1
Gm5105	0	0	0	0	0	0	0	0
Gm5108	0	0	3	0	0	2	0	0
Gm5110	1	2	1	4	2	1	3	0
Gm5111	4	1	5	2	4	6	8	2
Gm5113	499	440	443	430	476	371	603	428
Gm5114	0	0	0	0	0	2	0	0
Gm5116	0	0	0	0	0	0	0	0
Gm5117	0	0	0	0	0	0	0	0
