	GSM4618385	GSM4618386	GSM4618387	GSM4618388	GSM4618389	GSM4618390	GSM4618391	GSM4618392	GSM4618393
Mlnr-ps	0	0	0	0	3	0	2	0	0
Mlph	341	657	401	269	567	808	1328	599	372
Mlst8	436	860	665	496	639	873	1248	648	551
Mlx	625	972	981	578	902	802	1594	1177	706
Mlxip	570	1551	1350	840	1306	1546	3051	772	767
Mlxipl	4999	11560	10995	6779	8302	13465	23838	6334	5353
Mlycd	1117	2155	1702	1243	1411	2401	2642	2206	1384
Mmaa	265	460	428	323	360	451	735	470	254
Mmab	190	398	286	189	311	536	649	272	228
Mmachc	586	869	1023	914	523	637	1305	1798	649
Mmadhc	889	1697	1552	881	1195	840	2342	1859	1392
Mmd	158	306	228	171	166	159	422	221	245
Mmd2	0	1	1	1	0	0	6	0	0
Mme	10	14	34	22	17	7	22	35	19
Mmel1	0	6	4	3	3	3	13	4	5
Mmgt1	642	1107	1086	573	889	530	1966	1214	858
Mmgt2	703	1228	1066	836	838	940	1861	1148	798
Mmp10	2	0	0	5	0	0	4	0	1
Mmp11	22	21	14	13	10	19	41	12	14
Mmp12	154	198	235	158	223	143	498	264	363
Mmp13	7	9	12	8	4	13	8	9	20
Mmp14	82	127	158	166	131	224	328	115	223
Mmp15	95	259	219	160	254	385	457	185	194
Mmp16	10	24	17	13	19	16	45	27	21
Mmp17	7	10	14	21	16	10	38	18	11
Mmp19	3	31	18	18	8	11	23	16	44
Mmp1a	0	0	0	0	0	0	0	0	0
Mmp1b	0	0	0	0	0	0	0	0	0
Mmp2	3	15	22	16	9	15	49	3	32
Mmp20	0	2	4	0	0	1	3	0	0
Mmp21	1	5	7	8	2	7	3	5	2
Mmp23	9	12	4	7	4	15	39	5	18
Mmp24	260	616	427	276	463	631	924	375	335
Mmp25	3	7	3	4	4	7	4	5	9
Mmp27	0	1	0	2	1	0	0	0	0
Mmp28	7	30	22	22	27	46	29	17	16
Mmp3	0	14	17	153	10	0	23	0	62
Mmp7	0	1	5	2	0	0	4	2	10
Mmp8	3	0	2	1	4	0	3	0	7
Mmp9	1	2	3	1	4	4	8	0	11
Mmrn1	0	0	0	0	0	0	1	0	0
Mmrn2	278	601	532	363	432	846	1119	315	515
Mms19	954	2095	1588	1153	1455	2049	2960	1607	1217
Mms22l	23	53	44	20	31	51	74	53	57
Mn1	5	20	20	12	14	67	37	20	19
Mnat1	373	622	609	419	416	502	950	918	602
Mnd1	16	29	31	18	14	9	40	47	15
Mnd1-ps	0	0	1	0	0	0	0	0	0
Mnda	7	3	19	8	6	12	16	11	37
Mndal	5	12	23	20	12	5	41	17	41
Mns1	631	1007	1104	587	626	860	2182	1164	664
Mnt	733	2009	1324	1022	1270	2636	3084	918	947
Mnx1	448	1022	615	507	664	1142	1301	766	579
Moap1	107	204	203	120	162	186	361	137	159
Mob1a	520	1222	1069	742	845	589	2200	820	982
Mob1b	590	1186	977	587	978	540	2252	901	770
Mob2	522	997	841	664	597	1358	1250	1126	656
Mob3a	214	389	346	255	307	471	558	383	252
Mob3b	52	95	117	53	107	96	198	90	75
Mob3c	318	795	640	462	490	626	1147	640	498
Mob4	741	1085	1129	751	766	570	2050	1262	958
Mobp	11	21	12	12	23	12	63	21	7
Mocos	87	174	160	128	141	164	257	174	124
Mocs1	180	341	219	164	248	442	463	237	181
Mocs2	786	1463	1546	743	1027	629	2502	1951	1542
Mocs3	303	721	483	357	389	701	723	585	389
Mog	0	0	0	0	0	0	0	0	0
Mogat1	1	0	0	0	0	0	0	0	1
Mogat2	1	0	4	0	0	0	0	0	1
Mogs	1736	3267	2477	1879	2651	3535	3915	2770	2002
Mok	43	74	112	65	63	128	153	89	64
Mon1a	405	777	688	495	698	1176	1220	646	465
Mon1b	407	897	659	424	785	851	1431	511	518
Mon2	1223	2993	2308	1547	2839	2528	5035	1846	1741
Morc1	8	9	11	9	23	5	14	9	4
Morc2a	714	1810	1415	924	1321	1260	2701	1003	1013
Morc2b	1	4	1	1	0	2	0	1	0
Morc3	321	761	777	418	528	560	1360	594	588
Morc4	143	307	282	159	266	127	442	248	244
Morf4l1	5963	9280	9043	5830	6616	5838	15782	11162	7643
Morf4l2	6116	9301	9732	5173	8034	10078	16408	10849	8281
Morn1	93	193	143	103	115	238	275	154	106
Morn2	310	372	402	229	293	202	521	557	291
Morn3	1	5	1	2	2	0	4	6	4
Morn4	389	652	560	424	541	732	1011	693	396
Morn5	5	6	4	7	8	6	14	18	6
Mos	0	2	0	0	1	2	0	1	1
Mospd1	33	45	42	36	30	13	94	55	61
Mospd2	362	724	584	364	496	334	1396	592	570
Mospd3	372	628	460	316	443	764	870	470	336
Mospd4	1	1	0	0	0	0	3	0	1
Mov10	269	598	498	298	434	780	957	317	331
Mov10l1	0	0	0	1	1	0	3	1	0
Moxd1	1	5	6	4	0	0	9	1	1
Moxd2	0	0	0	0	0	0	0	0	0
Mpc1	631	717	804	597	634	723	1543	1082	722
Mpc1-ps	0	2	0	0	0	0	0	0	0
Mpc2	752	1313	1272	706	788	1140	1739	2139	1208
Mpdu1	504	905	756	593	602	995	1045	1108	666
Mpdz	434	1162	916	476	875	711	1909	674	701
Mpeg1	271	508	576	337	428	222	1065	590	728
Mpg	160	327	254	233	252	336	480	291	212
Mphosph10	344	621	703	348	555	275	1173	829	684
Mphosph6	243	407	420	236	347	132	745	638	464
Mphosph8	886	1600	1662	990	1086	594	2703	2193	1421
Mphosph9	338	839	681	391	590	505	1615	451	406
Mpi	303	421	479	283	355	355	666	487	341
Mpl	0	0	0	0	0	0	0	0	1
Mplkip	301	530	486	340	315	478	918	596	549
Mpnd	772	1509	1038	827	952	1888	1653	1529	1035
Mpo	1	1	1	0	4	1	8	1	0
Mpp1	112	167	189	127	158	115	341	233	224
Mpp2	537	1510	1308	854	1056	1943	2557	711	990
Mpp3	309	646	525	317	463	487	909	542	465
Mpp4	23	58	50	27	58	42	103	46	35
Mpp5	379	815	816	439	527	426	1613	727	601
Mpp6	247	665	472	297	486	315	980	608	507
Mpp7	194	347	396	211	343	264	1001	279	244
Mppe1	247	472	407	308	383	553	735	450	365
Mpped1	0	0	0	0	0	0	0	0	0
Mpped2	175	251	228	185	203	237	451	236	175
Mprip	2486	6268	5095	3306	4638	7240	10746	3929	3748
Mpst	221	392	299	245	203	587	524	428	336
Mptx1	0	0	0	0	0	0	0	0	0
Mptx2	0	0	0	0	0	0	0	0	0
Mpv17	1048	1663	1729	1184	1523	1272	2822	1940	1190
Mpv17l	152	252	282	159	182	174	473	305	247
Mpv17l2	466	856	547	534	458	811	865	926	494
Mpz	76	120	154	105	118	187	259	143	90
Mpzl1	686	1398	1169	752	1058	1119	2110	1303	747
Mpzl2	3	12	13	40	15	11	42	12	16
Mpzl3	76	140	117	87	131	85	248	135	99
Mr1	149	270	257	137	162	166	611	203	204
Mrap	0	0	1	1	1	2	3	1	5
Mrap2	15	46	38	43	29	72	87	61	39
Mras	567	1297	1041	749	1139	1650	1901	1030	829
Mrc1	7	27	31	16	13	11	58	30	40
Mrc2	10	16	17	14	12	16	42	11	28
Mre11a	225	402	334	260	349	278	684	373	320
Mreg	830	1884	1361	1025	1038	1585	2492	1565	1183
Mrfap1	14078	25994	22666	14194	15130	15821	31722	33879	19369
Mrgbp	293	561	459	333	379	699	808	620	459
Mrgpra1	0	0	0	0	0	0	0	0	0
Mrgpra14	0	0	0	0	0	0	0	0	0
Mrgpra18-ps	0	0	0	0	0	0	0	0	0
Mrgpra2a	0	0	0	0	0	0	0	0	0
Mrgpra2b	0	0	0	0	0	0	0	0	0
Mrgpra3	0	0	0	0	0	0	0	0	0
Mrgpra4	0	0	1	0	0	0	0	0	0
Mrgpra6	0	0	0	0	0	0	0	0	0
Mrgpra9	0	0	0	0	0	0	0	0	0
Mrgprb1	0	4	7	1	0	0	2	2	0
Mrgprb11-ps	0	0	0	0	0	0	0	0	0
Mrgprb12-ps	0	0	0	0	0	0	0	0	0
Mrgprb13	0	0	0	0	0	0	0	0	0
Mrgprb2	0	0	0	0	0	0	0	0	0
Mrgprb3	0	0	0	0	0	0	0	0	0
Mrgprb4	0	0	0	0	0	0	0	0	0
Mrgprb5	0	0	0	0	0	0	1	0	0
Mrgprb7-ps	0	0	0	0	0	0	0	0	0
Mrgprb8	0	0	0	0	0	0	0	0	0
Mrgprb9-ps	0	0	0	0	0	0	0	0	0
Mrgprc1-ps	0	0	0	0	0	0	0	0	0
Mrgprc2-ps	62	89	120	100	81	42	211	177	66
Mrgprc3-ps	0	0	0	0	0	0	0	0	0
Mrgprc4-ps	0	0	0	0	0	0	0	0	0
Mrgprc7-ps	0	0	0	0	0	0	0	0	0
Mrgprd	0	0	0	0	0	0	0	0	0
Mrgpre	504	1056	810	562	949	1048	1450	800	587
Mrgprf	4	0	0	1	0	3	5	1	6
Mrgprg	0	0	0	0	0	0	0	0	1
Mrgprh	0	1	1	0	0	0	1	0	1
Mrgprx1	0	0	0	0	0	0	0	0	0
Mrgprx2	0	0	0	0	1	0	1	0	0
Mrgprx3-ps	0	0	0	0	0	0	0	0	0
Mri1	292	700	525	375	389	780	789	642	507
Mrip-ps	0	0	0	0	0	0	5	0	0
Mrm1	328	811	586	432	482	873	988	621	504
Mro	4	5	3	6	2	0	13	3	3
Mroh1	2032	4965	3626	2296	4039	6504	7607	2808	2685
Mroh2a	70	174	148	76	129	199	304	81	86
Mroh2b	0	0	0	0	0	0	0	0	0
Mroh3	2	6	10	4	2	7	11	3	2
Mroh4	0	0	0	0	2	0	0	0	0
Mroh5	1	0	1	0	1	0	0	1	2
Mroh6	4	13	15	11	15	34	41	8	13
Mroh7	136	329	293	138	158	351	533	257	174
Mroh8	0	5	6	3	5	3	12	1	4
Mroh9	0	0	0	0	0	0	0	0	0
Mrpl1	386	602	636	327	429	219	1083	759	637
Mrpl10	968	1725	1390	1093	1372	1523	2405	1923	1160
Mrpl11	466	735	723	432	493	612	919	1243	614
Mrpl12	592	1185	1110	763	733	1342	1339	1705	988
Mrpl13	397	583	670	376	477	235	986	1097	698
Mrpl14	349	542	505	503	411	753	740	876	411
Mrpl15	425	645	711	546	557	440	1032	1001	647
Mrpl16	257	505	467	264	352	486	761	679	458
Mrpl17	842	1697	1558	971	1181	1780	2050	2316	1445
Mrpl18	189	316	452	210	240	461	579	536	419
Mrpl19	345	581	563	350	458	525	925	699	464
Mrpl2	597	932	803	606	703	1164	1215	1173	739
Mrpl20	542	664	785	605	629	713	1102	1188	655
Mrpl21	304	496	431	290	353	556	722	697	400
Mrpl22	186	235	314	166	197	274	422	409	266
Mrpl23	94	195	159	139	98	368	262	166	113
Mrpl23-ps1	582	891	867	549	706	1176	1160	1485	809
Mrpl24	1125	2074	2262	1356	1463	1855	3113	2918	1771
Mrpl27	397	703	749	437	488	699	1089	1206	675
Mrpl28	890	1635	1234	999	937	1946	1671	2180	1038
Mrpl3	540	948	893	536	733	718	1517	1172	890
Mrpl30	651	714	819	561	665	1090	1416	1102	763
Mrpl32	150	220	271	168	217	206	488	360	287
Mrpl33	379	693	1008	438	544	281	1149	1616	895
Mrpl34	359	667	662	373	443	1011	794	977	537
Mrpl35	235	291	395	181	252	190	640	469	325
Mrpl36	691	1142	1066	679	782	985	1471	1740	983
Mrpl37	553	1179	859	605	749	1002	1486	1070	749
Mrpl38	714	1378	1133	981	1007	1870	1764	1280	826
Mrpl39	311	359	385	269	408	248	750	518	357
Mrpl4	781	1283	968	831	1053	1826	1706	1244	820
Mrpl40	274	406	443	284	390	503	734	677	435
Mrpl41	330	502	597	343	373	470	800	1024	544
Mrpl42	472	435	499	354	521	239	977	707	426
Mrpl43	430	820	713	505	524	710	1090	1008	689
Mrpl44	358	503	487	367	471	602	836	588	385
Mrpl45	250	428	434	281	353	413	705	509	368
Mrpl46	310	453	530	357	410	585	724	854	411
Mrpl47	202	275	303	164	261	145	467	429	294
Mrpl48	759	1252	1279	861	916	935	2023	1639	1068
Mrpl48-ps	0	0	0	0	0	0	0	0	0
Mrpl49	429	754	747	421	531	462	1215	884	509
Mrpl50	470	764	725	374	570	268	1308	993	705
Mrpl51	590	1055	1230	650	789	1313	1399	1690	917
Mrpl52	448	781	752	443	530	872	1024	1363	790
Mrpl53	438	673	706	426	531	1001	1036	1274	678
Mrpl54	631	872	725	659	662	1318	1135	1278	592
Mrpl55	361	623	574	341	390	653	747	843	415
Mrpl57	498	863	782	494	662	912	1076	1206	753
Mrpl9	649	1251	1146	893	777	1036	1772	1335	965
Mrps10	309	469	444	404	428	510	863	583	426
Mrps11	314	465	377	391	410	681	632	502	319
Mrps12	818	1160	1071	837	889	1330	1520	1708	885
Mrps14	492	704	843	458	597	748	1290	1407	853
Mrps15	338	385	427	277	340	325	795	515	347
Mrps16	488	635	760	557	558	630	947	1309	602
Mrps17	682	1098	1180	662	851	1231	1819	1520	892
Mrps18a	567	922	729	598	677	1139	1168	963	675
Mrps18b	665	1058	1015	756	912	1302	1438	1313	787
Mrps18c	253	398	505	330	324	189	736	856	490
Mrps2	393	630	537	338	529	406	1052	509	412
Mrps21	802	1432	1635	790	937	1787	1955	2552	1456
Mrps22	170	236	218	139	183	196	394	250	223
Mrps23	704	1308	1252	762	878	1460	1800	1842	1012
Mrps24	740	1239	1194	761	700	1482	1294	1905	914
Mrps25	581	934	786	678	667	578	1362	1132	585
Mrps26	672	1499	1214	934	808	1572	1585	1691	1096
Mrps27	279	522	393	275	390	679	748	468	378
Mrps28	328	562	606	368	479	650	832	1023	578
Mrps30	455	851	699	506	443	590	1093	948	611
Mrps31	221	339	314	200	225	319	668	437	292
Mrps33	950	1251	1533	934	1009	738	2423	2532	1288
Mrps34	838	1777	1210	1010	1086	1807	1832	1977	1190
Mrps35	326	521	477	394	413	482	840	713	446
Mrps36	212	222	264	159	221	151	432	352	232
Mrps36-ps1	0	0	0	0	0	0	0	0	0
Mrps36-ps2	0	1	0	0	0	0	0	0	0
Mrps36-ps3	0	0	0	0	0	0	0	0	0
Mrps5	554	853	785	606	741	1161	1478	1061	700
Mrps6	114	158	167	104	135	144	323	247	169
Mrps7	522	911	870	644	737	1295	1250	1153	797
Mrps9	346	597	614	454	410	783	1133	774	531
Mrrf	390	629	642	428	610	547	1035	701	401
Mrs2	245	789	617	285	652	658	1207	526	485
Mrto4	263	501	425	333	412	708	754	663	473
Mrto4-ps2	0	0	0	0	0	0	1	0	1
Mrvi1	2	3	3	5	3	0	9	1	10
Ms4a1	4	9	21	47	10	5	44	18	124
Ms4a10	0	0	0	0	0	0	0	0	0
Ms4a12	0	0	0	0	0	0	0	0	0
Ms4a13	0	0	0	0	0	0	0	0	0
Ms4a14	3	5	4	4	3	0	14	3	5
Ms4a15	0	4	2	0	0	0	1	1	0
Ms4a18	0	0	0	0	0	0	0	0	0
Ms4a2	0	0	0	2	0	0	2	0	0
Ms4a3	2	1	2	1	0	0	0	2	2
Ms4a4a	10	14	21	7	18	2	29	24	12
Ms4a4b	5	2	5	9	2	0	8	7	24
Ms4a4c	2	0	2	5	1	0	5	1	8
Ms4a4d	0	0	2	1	0	0	2	0	8
Ms4a5	0	3	0	0	1	0	2	1	0
Ms4a6b	15	18	17	12	10	14	37	39	62
Ms4a6c	22	37	42	31	30	17	87	61	85
Ms4a6d	18	34	44	21	34	31	76	55	66
Ms4a7	44	74	121	35	47	29	117	188	139
Ms4a8a	0	1	0	0	0	0	1	0	1
Msantd1	18	45	60	26	28	78	85	50	31
Msantd2	198	426	397	264	277	236	871	223	273
Msantd3	164	207	188	142	164	220	310	255	143
Msantd4	957	1663	1575	935	1078	997	3060	1866	1524
Msc	0	2	5	3	2	1	6	3	3
Msgn1	0	0	0	0	0	0	0	0	0
Msh2	354	753	543	417	479	543	1133	635	552
Msh3	196	348	367	245	350	173	710	337	255
Msh4	24	29	43	27	17	10	71	29	17
Msh5	43	133	101	65	77	152	271	74	66
Msh6	364	831	703	454	562	383	1290	642	535
Msi1	236	558	313	300	271	749	944	261	262
Msi2	1246	2367	2247	1425	2055	2091	4738	1735	1373
Msl1	1897	4990	4001	2609	2889	3061	7034	3725	2728
Msl2	878	1986	1510	953	1229	1098	3229	1308	1238
Msl3	425	676	603	399	473	387	1257	828	554
Msl3l2	408	497	384	326	481	374	746	556	328
Msln	556	1706	889	803	663	2125	2318	900	647
Mslnl	18	84	46	53	36	113	95	22	35
Msmb	0	0	0	0	0	0	0	0	0
Msmo1	1051	2147	1984	966	1405	905	3051	2654	1779
Msmp	2	3	1	0	0	0	0	2	1
Msn	596	1092	1090	868	769	1006	2193	655	955
Msr1	31	28	53	16	35	21	111	55	203
Msra	180	251	296	176	251	346	367	372	226
Msrb1	325	506	503	318	377	619	649	860	517
Msrb2	222	491	457	262	241	408	683	638	356
Msrb3	37	74	74	55	60	35	154	46	64
Mss51	11	28	25	15	14	2	48	4	11
Mst1	1	4	1	1	2	13	3	5	1
Mst1r	6	5	5	1	9	1	21	1	9
Mstn	1	1	2	2	2	0	6	1	2
Msto1	299	510	428	349	392	666	838	549	390
Msx1	13	15	13	9	12	17	19	15	12
Msx2	1	1	2	1	0	1	5	2	4
Msx3	0	1	0	1	0	0	1	0	0
Mt1	24344	35747	36179	34070	34278	53864	39237	60896	29387
Mt2	18308	23348	23782	25288	25056	42491	28120	36502	18640
Mt3	84	127	131	81	108	114	162	220	101
Mt4	0	0	0	0	0	0	0	0	0
Mta1	1531	3454	2374	2189	2267	3964	4833	2054	1727
Mta2	975	2330	1683	1225	1497	2133	3444	1555	1447
Mta3	851	1672	1231	888	1190	1895	2393	1335	979
Mtap	354	597	474	308	434	288	1018	601	531
Mtap7d3	1	3	1	3	0	1	8	1	3
Mtbp	64	125	100	78	93	109	232	90	80
Mtch1	9663	19456	13367	9933	10955	21514	22166	15045	10979
Mtch2	1846	2691	2854	1716	2438	1396	4734	3718	2330
Mtcl1	1086	3341	2228	1394	2150	3952	4845	1761	1530
Mtcp1	63	172	158	78	117	133	444	86	124
Mtdh	1703	3320	2960	1817	2160	1965	5017	3861	3234
Mterf1a	66	96	140	90	97	123	265	137	121
Mterf1b	30	40	43	32	34	17	94	63	33
Mterf2	103	175	180	111	118	93	389	185	175
Mterf3	505	996	998	542	663	500	1687	1103	879
Mterf4	150	245	235	151	165	134	424	271	179
Mtf1	632	1462	1083	696	1100	1206	2152	1121	832
Mtf2	259	545	558	332	351	327	1045	502	434
Mtfmt	132	314	262	166	252	210	489	226	195
Mtfp1	287	648	532	319	387	482	768	654	400
Mtfr1	684	1226	1095	612	737	807	1987	1223	865
Mtfr1l	1369	2417	2093	1502	1670	1782	3278	2469	1585
Mtfr2	4	7	15	3	8	4	14	6	12
Mtg1	421	776	697	461	556	846	1111	1031	583
Mtg2	433	737	625	522	534	878	1108	742	431
Mthfd1	2098	4181	2915	2210	3015	4496	6055	3141	2372
Mthfd1l	502	1447	965	689	993	1304	1976	872	1002
Mthfd2	3254	5047	4192	3351	3956	4572	7511	5521	3206
Mthfd2l	103	108	134	79	95	150	306	193	165
Mthfr	850	2336	1654	975	1712	2569	3347	1286	1159
Mthfr-ps1	0	0	0	0	0	0	0	0	0
Mthfs	136	220	280	163	183	301	407	310	247
Mthfsd	537	896	764	504	844	1108	1508	882	593
Mthfsl	134	217	252	180	216	203	456	337	256
Mtif2	431	872	825	531	712	336	1453	865	690
Mtif3	467	836	738	526	518	743	1250	991	652
Mtl5	2	3	3	0	3	7	7	3	5
Mtm1	135	276	275	141	177	208	516	330	267
Mtmr1	443	790	745	442	638	574	1467	639	514
Mtmr10	459	797	799	381	792	752	1461	711	548
Mtmr11	748	1592	1277	646	1273	1230	2400	1146	900
Mtmr12	246	513	359	257	430	447	1022	340	314
Mtmr14	279	478	383	260	311	452	747	458	291
Mtmr2	868	1568	1393	927	1259	766	2705	1530	1247
Mtmr3	2232	5138	3657	2757	3618	5025	7427	3197	2377
Mtmr4	601	1566	1072	689	1230	957	2247	931	843
Mtmr6	1520	2793	2642	1390	2015	1758	5342	2246	1759
Mtmr7	1629	2728	2629	1597	2312	2393	5245	2579	1990
Mtmr9	323	829	665	430	668	716	1422	522	491
Mtnr1a	1	0	0	0	0	0	2	1	3
Mtnr1b	0	0	0	0	0	0	1	0	0
Mto1	267	451	347	278	348	295	741	448	262
Mtor	756	2511	1625	919	1927	2500	3506	1179	1096
Mtpap	352	638	547	402	406	357	992	476	400
Mtpn	1307	2119	1859	1265	1866	1149	4080	1995	1667
Mtr	140	487	363	205	332	407	789	262	254
Mtrf1	81	149	168	71	115	76	264	168	111
Mtrf1l	118	224	205	140	136	170	365	163	203
Mtrr	254	486	369	328	406	479	762	346	307
Mtss1	937	2057	1511	1096	1561	2052	3408	1438	1104
Mtss1l	1273	3407	2378	1854	2150	4261	4589	1657	1385
Mttp	394	799	723	430	618	437	1239	708	489
Mturn	288	659	548	340	420	616	1195	468	333
Mtus1	818	1635	1361	786	1397	1151	2847	1289	980
Mtus2	57	142	85	33	122	83	219	72	75
Mtx1	637	872	833	581	704	871	1333	1086	676
Mtx2	747	1054	1160	674	751	685	1748	1525	1122
Mtx3	317	777	716	348	555	395	1349	473	484
Muc1	33	68	80	65	94	141	173	110	111
Muc13	5	1	5	7	29	0	16	7	6
Muc15	0	2	1	0	0	0	4	2	0
Muc16	0	1	0	0	1	0	0	0	0
Muc2	0	3	1	0	1	6	2	0	0
Muc20	13	28	36	18	47	39	120	5	20
Muc3	0	0	0	0	0	3	6	0	0
Muc3a	1	11	10	2	7	0	6	0	1
Muc4	782	1595	1579	747	3188	1831	4195	732	658
Muc5ac	0	2	1	0	0	0	0	3	1
Muc5b	0	1	4	1	1	0	3	2	0
Muc6	23	41	41	31	36	44	85	33	30
Mucl1	0	0	1	1	0	0	0	0	0
Mucl2	0	0	0	0	0	0	0	0	0
Mug-ps1	0	0	0	0	0	0	0	0	0
Mug1	0	0	0	0	0	0	0	0	0
Mug2	0	0	0	0	0	0	0	0	0
Mug4-ps	0	0	0	0	0	0	0	0	0
Mul1	772	1497	1068	857	1191	1761	2027	1208	830
Mum1	701	1802	1448	973	1050	2238	2386	1311	1178
Mum1l1	395	683	761	419	748	439	1466	621	639
Mup-ps1	0	0	0	0	0	0	0	0	0
Mup-ps10	0	0	0	0	0	0	0	0	0
Mup-ps11	0	0	0	0	0	0	0	0	0
Mup-ps12	0	0	0	0	0	0	0	0	0
Mup-ps13	0	0	0	0	0	0	0	0	0
Mup-ps14	0	0	0	0	0	0	0	0	0
Mup-ps15	0	0	0	0	0	0	0	0	0
Mup-ps16	0	1	0	0	2	5	2	0	2
Mup-ps17	0	0	0	0	0	0	0	0	0
Mup-ps18	0	0	0	0	0	0	0	0	0
Mup-ps19	0	0	0	0	0	0	0	0	0
Mup-ps2	0	0	0	0	0	0	0	0	0
Mup-ps20	0	0	0	0	0	0	0	0	0
Mup-ps21	0	0	0	0	0	0	0	0	0
Mup-ps22	0	0	0	0	0	0	0	0	0
Mup-ps23	0	0	0	0	0	0	0	0	0
Mup-ps24	0	0	0	0	0	0	0	0	0
Mup-ps26	0	0	0	0	0	0	0	0	0
Mup-ps28	0	0	0	0	0	0	0	0	0
Mup-ps29	0	0	0	0	0	0	0	0	0
Mup-ps3	0	0	0	0	0	0	0	0	0
Mup-ps4	0	0	0	0	0	0	0	0	0
Mup-ps5	0	0	0	0	0	0	0	0	0
Mup-ps6	0	0	0	0	0	0	0	0	0
Mup-ps7	0	0	0	0	0	0	0	0	0
Mup-ps8	0	0	0	0	0	0	0	0	0
Mup-ps9	0	0	0	0	0	0	0	0	0
Mup1	0	0	0	0	0	0	0	0	0
Mup10	0	0	0	0	0	0	0	0	0
Mup11	0	0	0	0	0	0	0	0	0
Mup12	0	0	0	0	0	0	0	0	0
Mup13	0	0	0	0	0	0	0	0	0
Mup14	0	0	0	0	0	0	0	0	0
Mup15	0	0	0	0	0	0	0	0	0
Mup16	0	0	0	0	0	0	0	0	0
Mup17	0	0	0	0	0	0	0	0	0
Mup18	0	0	0	0	0	0	0	0	0
Mup19	0	0	0	0	0	0	0	0	0
Mup2	0	0	0	0	0	0	0	0	0
Mup20	0	0	0	0	0	0	0	0	0
Mup21	0	0	0	1	0	0	0	0	0
Mup3	0	0	0	0	0	0	0	0	0
Mup4	0	0	2	0	0	0	0	0	0
Mup5	0	0	0	0	0	0	0	0	0
Mup6	0	0	1	2	0	0	0	1	1
Mup7	0	0	0	0	0	0	0	0	0
Mup8	0	0	0	0	0	0	0	0	0
Mup9	0	0	0	0	0	0	0	0	0
Murc	1	1	2	1	0	0	5	1	1
Mus81	616	1099	901	721	827	1492	1467	1168	739
Musk	0	0	0	0	0	3	0	0	0
Mustn1	11	8	16	23	8	11	22	7	14
Mut	761	1284	1119	612	916	578	2377	1146	937
Mutyh	25	44	32	30	31	111	89	43	25
Mvb12a	1229	1904	1652	1289	1310	2656	2186	2506	1396
Mvb12b	87	196	134	127	143	293	326	96	157
Mvd	116	226	143	135	159	282	286	174	136
Mvk	196	327	230	167	212	430	395	338	184
Mvp	2500	5291	3853	2926	4170	6411	6901	4693	3668
Mx1	57	81	120	36	157	72	185	138	52
Mx2	28	18	32	14	39	6	47	40	11
Mxd1	302	738	548	325	470	665	1107	440	452
Mxd3	6	8	2	5	0	11	9	4	4
Mxd4	2664	4862	4124	2530	3393	5494	7281	4545	2824
Mxi1	383	711	583	472	474	728	1207	552	450
Mxra7	195	438	299	199	193	490	528	355	257
Mxra8	313	397	381	306	364	550	633	452	308
Myadm	450	965	690	565	821	760	1621	619	550
Myadml2	10	34	23	13	21	56	47	21	10
Myb	0	0	0	3	0	0	0	0	1
Mybbp1a	1840	3639	2609	2276	3408	4414	5640	2372	2258
Mybl1	18	45	41	30	32	25	84	28	34
Mybl2	29	60	53	32	53	82	120	47	30
Mybpc1	1	0	0	1	0	0	0	0	0
Mybpc2	2	9	13	3	16	9	23	2	15
Mybpc3	0	0	0	0	0	0	0	2	0
Mybph	3	5	9	0	2	7	11	7	6
Mybphl	0	1	1	0	1	0	0	0	0
Myc	350	614	487	434	571	670	887	562	479
Mycbp	173	279	336	184	166	189	583	412	304
Mycbp2	1829	5135	4142	2333	4264	3400	8848	3590	2730
Mycbpap	42	100	63	51	73	99	172	44	55
Mycl	7	8	8	12	8	16	12	9	14
Mycn	4	10	11	4	5	3	23	7	5
Mycs	1	0	1	0	2	0	8	2	2
Myct1	110	137	146	94	138	122	297	157	106
Myd88	428	800	670	521	666	833	1186	691	508
Mydgf	1655	2522	2845	1572	2146	2882	3543	4024	2083
Myef2	1026	2047	1982	1004	1493	1216	3765	1724	1519
Myeov2	657	1465	1821	724	791	1206	1651	3012	1481
Myf5	0	1	0	0	1	0	0	0	0
Myf6	0	0	0	0	0	0	0	0	0
Myg1	713	1344	1239	833	784	1883	1593	1891	917
Myh1	0	0	0	0	0	0	1	0	0
Myh10	468	1102	836	564	934	1197	2092	577	665
Myh11	27	48	58	57	31	90	105	20	40
Myh13	0	0	0	0	0	8	2	1	1
Myh14	698	2389	1319	1196	1653	2731	3189	1157	1468
Myh15	0	0	0	0	0	0	0	0	0
Myh2	0	0	0	0	0	0	0	0	0
Myh3	0	1	2	2	4	0	4	0	0
Myh4	0	0	0	0	0	0	0	0	0
Myh6	1	0	0	0	0	0	0	0	0
Myh7	1	3	1	3	6	0	2	1	4
Myh7b	26	26	42	26	33	35	30	73	22
Myh8	2	11	6	8	5	3	5	12	1
Myh9	2888	7562	6278	4504	8008	10715	13713	3948	5340
Myl1	0	0	1	0	0	0	0	0	0
Myl10	0	0	0	0	0	0	0	0	0
Myl12a	817	1337	1368	1117	1098	1753	2297	1735	1231
Myl12b	1045	1607	1573	1055	1396	2449	2769	1857	1358
Myl2	0	0	0	0	0	0	0	0	2
Myl3	2	5	0	0	0	0	0	0	0
Myl4	6	9	14	9	8	23	20	28	11
